rank, level, character, nickname, weapon, best weapon mastery, best weapon mastery level, total field kill, team kill, elimination, down can not eliminate, repeat down can not eliminate, down can eliminate, repeat down can eliminate, kill, assist, hunting, killer, gameId, teamName, tournament total score, tournament rank score, tournament kill score
1, 20, Chloe, サーモン中西, 수다르사나, Defense, 20, 14, 14, 12, 2, 0, 0, 0, 4, 5, 70, , 49522913, 伝説の中西, 23, 10, 13
1, 20, Abigail, ヴィルヴィ, 네플리온, Defense, 20, 14, 14, 12, 2, 0, 0, 0, 7, 7, 67, , 49522913, 伝説の中西, 23, 10, 13
1, 20, Yuki, LORDofVERMILION, 다인슬라이프-진홍, Defense, 20, 14, 14, 12, 2, 0, 0, 0, 3, 11, 42, , 49522913, 伝説の中西, 23, 10, 13
2, 20, Sua, 葉月千悠, 로드오브하트, Defense, 19, 10, 10, 6, 4, 0, 0, 0, 2, 5, 46, ヴィルヴィ, 49522913, ちねりっぷるん, 15, 7, 8
2, 19, Lenox, 水無れき, 사복검, Defense, 18, 10, 10, 6, 4, 0, 0, 0, 4, 5, 15, サーモン中西, 49522913, ちねりっぷるん, 15, 7, 8
2, 20, Nadine, NIIKA, 혈색반월-진홍, Defense, 20, 10, 10, 6, 4, 0, 0, 0, 4, 3, 82, ヴィルヴィ, 49522913, ちねりっぷるん, 15, 7, 8
3, 20, Istvan, おぼろづき米, 애각창, Defense, 19, 8, 8, 3, 0, 0, 5, 0, 2, 4, 54, LORDofVERMILION, 49522913, Marine Delight, 13, 5, 8
3, 20, Nicky, REIA778, 블러디 핸즈-새벽, Defense, 20, 8, 8, 3, 0, 0, 5, 0, 2, 5, 53, ヴィルヴィ, 49522913, Marine Delight, 13, 5, 8
3, 19, Niah, シユイ, 알타이르, Defense, 19, 8, 8, 3, 0, 0, 5, 0, 4, 1, 51, ヴィルヴィ, 49522913, Marine Delight, 13, 5, 8
4, 17, Bernice, 御存知ムエタイ, Tac-50, Defense, 16, 5, 5, 1, 3, 0, 1, 0, 2, 2, 44, 水無れき, 49522913, くらうどにゃいん, 7.5, 4, 3.5
4, 17, Eva, YoNeaKy, 소이탄, Defense, 18, 5, 5, 1, 3, 0, 1, 0, 1, 3, 56, 水無れき, 49522913, くらうどにゃいん, 7.5, 4, 3.5
4, 16, Alex, Maluk, 미치광이왕의카드, Defense, 16, 5, 5, 1, 3, 0, 1, 0, 2, 2, 26, NIIKA, 49522913, くらうどにゃいん, 7.5, 4, 3.5
5, 17, Niah, 灯油, 하이눈, Defense, 17, 5, 5, 2, 2, 0, 1, 0, 3, 1, 53, サーモン中西, 49522913, NotBeingAll, 7, 3, 4
5, 18, Felix, たまねぎ2nd, 애각창, Hunt, 17, 5, 5, 2, 2, 0, 1, 0, 2, 2, 58, LORDofVERMILION, 49522913, NotBeingAll, 7, 3, 4
5, 17, Garnet, upalupa, 스파이의우산, Defense, 16, 5, 5, 2, 2, 0, 1, 0, 0, 3, 47, ヴィルヴィ, 49522913, NotBeingAll, 7, 3, 4
6, 14, Theodore, Natupon, 데드아이, Defense, 13, 3, 3, 2, 0, 0, 1, 0, 1, 2, 16, シユイ, 49522913, ノマテラカイリュー, 5, 2, 3
6, 15, Jan, C4storice, 택티컬톤파, Defense, 14, 3, 3, 2, 0, 0, 1, 0, 1, 2, 35, REIA778, 49522913, ノマテラカイリュー, 5, 2, 3
6, 14, Darko, かっと, 구원의여신상, Defense, 13, 3, 3, 2, 0, 0, 1, 0, 1, 2, 31, おぼろづき米, 49522913, ノマテラカイリュー, 5, 2, 3
7, 9, Arda, 八ッ橋ちょこ, 운명의수레바퀴, Hunt, 7, 1, 1, 0, 1, 0, 0, 0, 0, 0, 28, LORDofVERMILION, 49522913, VegetableRegion, 1.5, 1, 0.5
7, 9, Mai, LilySelene, 글레이프니르, Defense, 6, 1, 1, 0, 1, 0, 0, 0, 0, 1, 16, サーモン中西, 49522913, VegetableRegion, 1.5, 1, 0.5
7, 9, William, mystica, 다비드슬링, Defense, 7, 1, 1, 0, 1, 0, 0, 0, 1, 0, 13, ヴィルヴィ, 49522913, VegetableRegion, 1.5, 1, 0.5
