rank, level, character, nickname, weapon, best weapon mastery, best weapon mastery level, total field kill, team kill, team kill normal, team kill autoresurrection, kill, assist, hunting, killer, gameId, teamName
1, 20, Chloe, rosen, 플레솃, Defense, 20, 10, 10, 7, 3, 6, 2, 46, , 47369764, †神縫合†
1, 19, Elena, HeianKYO, 활빈검, Defense, 19, 10, 10, 7, 3, 2, 7, 51, , 47369764, †神縫合†
1, 20, Jenny, kawaiiOTP, 알타이르, Defense, 19, 10, 10, 7, 3, 2, 5, 30, , 47369764, †神縫合†
2, 19, Istvan, レヴナ, 롱기누스의 창-진홍, Defense, 19, 9, 9, 6, 3, 3, 5, 41, rosen, 47369764, Toddler Ghost
2, 19, Markus, mukkoro, 반고부, Defense, 18, 9, 9, 6, 3, 1, 8, 26, rosen, 47369764, Toddler Ghost
2, 20, Justyna, 冷害, 혈색반월-새벽, Hunt, 20, 9, 9, 6, 3, 5, 4, 58, rosen, 47369764, Toddler Ghost
3, 19, Felix, たまねぎ2nd, 애각창, Defense, 20, 12, 12, 8, 4, 6, 4, 84, rosen, 47369764, NotBeingAll
3, 19, Mai, upalupa, 뇌룡편, Defense, 20, 12, 12, 8, 4, 2, 9, 22, rosen, 47369764, NotBeingAll
3, 20, Adina, sLLLime, 더문, Defense, 20, 12, 12, 8, 4, 4, 8, 31, kawaiiOTP, 47369764, NotBeingAll
4, 18, Garnet, ヴィルヴィ, 스파이의우산, Defense, 17, 5, 5, 3, 2, 3, 2, 34, たまねぎ2nd, 47369764, 兵器ブリオン
4, 18, William, ぷれこーーーーる, 안티오크의수류탄, Defense, 18, 5, 5, 3, 2, 1, 4, 49, たまねぎ2nd, 47369764, 兵器ブリオン
4, 18, Jan, C4storice, 흑요석짓테, Defense, 17, 5, 5, 3, 2, 1, 4, 60, 冷害, 47369764, 兵器ブリオン
5, 18, Leon, Sucyone, 흑요석짓테, Defense, 17, 2, 2, 2, 0, 1, 1, 37, 冷害, 47369764, 伝説の中西
5, 18, Adriana, ymt, 아스트라페, Defense, 18, 2, 2, 2, 0, 0, 2, 59, 冷害, 47369764, 伝説の中西
5, 17, Chloe, サーモン中西, 미치광이왕의카드, Defense, 16, 2, 2, 2, 0, 1, 1, 47, レヴナ, 47369764, 伝説の中西
6, 17, YuMin, お豆腐の匠, 여제, Hunt, 17, 5, 5, 4, 1, 3, 1, 42, レヴナ, 47369764, たかし
6, 17, Markus, レイ様, 산타무에르떼, Defense, 16, 5, 5, 4, 1, 0, 5, 30, sLLLime, 47369764, たかし
6, 18, Alex, たまこん, 플라즈마톤파, Defense, 17, 5, 5, 4, 1, 2, 3, 38, upalupa, 47369764, たかし
7, 14, Katja, ななしの, 폴라리스, Defense, 13, 0, 0, 0, 0, 0, 0, 39, たまこん, 47369764, J2K
7, 14, Isaac, 照る坊主, 플라즈마톤파, Defense, 13, 0, 0, 0, 0, 0, 0, 38, お豆腐の匠, 47369764, J2K
7, 14, DebiMarlene, Istria0, 레바테인, Defense, 12, 0, 0, 0, 0, 0, 0, 25, たまこん, 47369764, J2K
