rank, level, character, nickname, weapon, best weapon mastery, best weapon mastery level, total field kill, team kill, team kill normal, team kill autoresurrection, kill, assist, hunting, killer, gameId, teamName
1, 20, Alex, たまこん, 일렉트론블라스터, Defense, 19, 19, 19, 16, 3, 6, 11, 15, , 47268608, たかし
1, 20, Eleven, レイ様, 뿅망치, Defense, 19, 19, 19, 16, 3, 0, 17, 14, , 47268608, たかし
1, 20, YuMin, お豆腐の匠, 더문, Defense, 20, 19, 19, 16, 3, 13, 6, 51, , 47268608, たかし
2, 20, Celine, たまねぎ2nd, 체이서, Defense, 20, 3, 3, 3, 0, 1, 1, 91, お豆腐の匠, 47268608, NotBeingAll
2, 19, Emma, 灯油, 건곤권, Defense, 19, 3, 3, 3, 0, 0, 2, 62, お豆腐の匠, 47268608, NotBeingAll
2, 20, Chloe, sLLLime, 흑련비표-진홍, Defense, 20, 3, 3, 3, 0, 2, 1, 39, お豆腐の匠, 47268608, NotBeingAll
3, 18, Nathapon, Natupon, 울트라비전, Defense, 18, 10, 10, 6, 4, 2, 7, 19, お豆腐の匠, 47268608, どうぶつのもり
3, 18, Hyejin, YoNeaKy, 옥전결, Defense, 18, 10, 10, 6, 4, 7, 3, 24, たまこん, 47268608, どうぶつのもり
3, 18, Jan, Sharp3, 천잠장갑, Defense, 18, 10, 10, 6, 4, 1, 8, 27, お豆腐の匠, 47268608, どうぶつのもり
4, 20, Luke, CoppepanJP, 여의봉, Defense, 19, 2, 2, 0, 2, 1, 1, 83, お豆腐の匠, 47268608, YAC
4, 20, Sissela, 지옥연문, 흑련비표-새벽, Defense, 20, 2, 2, 0, 2, 1, 1, 46, YoNeaKy, 47268608, YAC
4, 18, Priya, BanjaLuka, 헤븐즈도어, Defense, 17, 2, 2, 0, 2, 0, 2, 29, たまねぎ2nd, 47268608, YAC
5, 19, Barbara, RQQQQ, 엘레강스, Defense, 18, 4, 4, 3, 1, 0, 1, 51, YoNeaKy, 47268608, 蒙古タンメン中西
5, 18, Eleven, Endeavor108, 천근추, Defense, 17, 4, 4, 3, 1, 0, 4, 23, お豆腐の匠, 47268608, 蒙古タンメン中西
5, 19, William, ぷれこーーーーる, 안티오크의수류탄, Defense, 19, 4, 4, 3, 1, 4, 0, 74, YoNeaKy, 47268608, 蒙古タンメン中西
6, 17, Priya, mukkoro, 헤븐즈도어, Defense, 17, 5, 5, 1, 4, 0, 5, 23, ぷれこーーーーる, 47268608, Toddler Ghost
6, 17, Leon, レヴナ, 프로스트팽, Defense, 16, 5, 5, 1, 4, 3, 2, 28, ぷれこーーーーる, 47268608, Toddler Ghost
6, 18, Katja, CiELzzz, 인터벤션, Defense, 17, 5, 5, 1, 4, 2, 3, 46, ぷれこーーーーる, 47268608, Toddler Ghost
7, 18, Hisui, かっと, 빛의검, Defense, 17, 5, 5, 1, 4, 2, 0, 64, sLLLime, 47268608, 鬼斬り
7, 18, Barbara, bjermiyan, 알타이르, Defense, 17, 5, 5, 1, 4, 1, 4, 52, お豆腐の匠, 47268608, 鬼斬り
7, 18, Estelle, sukopi, 네플리온, Defense, 17, 5, 5, 1, 4, 2, 3, 49, たまこん, 47268608, 鬼斬り
8, 14, Leon, LORDofVERMILION, 마이쏙, Defense, 13, 3, 3, 0, 3, 2, 0, 12, お豆腐の匠, 47268608, PerfectExecution
8, 15, Arda, Sitiyoh, 더스타, Defense, 14, 3, 3, 0, 3, 1, 2, 27, お豆腐の匠, 47268608, PerfectExecution
8, 16, Jan, C4storice, 택티컬톤파, Defense, 15, 3, 3, 0, 3, 0, 3, 32, お豆腐の匠, 47268608, PerfectExecution
