rank, level, character, nickname, weapon, best weapon mastery, best weapon mastery level, total field kill, team kill, elimination, down can not eliminate, repeat down can not eliminate, down can eliminate, repeat down can eliminate, kill, assist, hunting, killer, gameId, teamName, tournament total score, tournament rank score, tournament kill score
1, 20, Irem, catsR, 체이서-새벽, Defense, 20, 12, 12, 10, 1, 0, 1, 0, 7, 1, 77, , 49104936, エステル同好会, 21.5, 10, 11.5
1, 20, Jan, sino1012, 칼날톤파, Defense, 19, 12, 12, 10, 1, 0, 1, 0, 2, 6, 41, , 49104936, エステル同好会, 21.5, 10, 11.5
1, 20, Tia, れもんだもん, 로드 오브 하트-새벽, Defense, 20, 12, 12, 10, 1, 0, 1, 0, 3, 6, 65, , 49104936, エステル同好会, 21.5, 10, 11.5
2, 20, Katja, Dorago, 인터벤션, Defense, 19, 11, 11, 5, 4, 0, 2, 0, 5, 5, 46, れもんだもん, 49104936, ほーんてっどまんしょん, 16, 7, 9
2, 19, Adriana, うぃくらいん, 아스트라페, Defense, 19, 11, 11, 5, 4, 0, 2, 0, 3, 7, 38, catsR, 49104936, ほーんてっどまんしょん, 16, 7, 9
2, 19, Lenox, OISIIPROTEIN, 뇌룡편, Defense, 18, 11, 11, 5, 4, 0, 2, 0, 3, 8, 22, catsR, 49104936, ほーんてっどまんしょん, 16, 7, 9
3, 20, Felix, たまねぎ2nd, 애각창, Defense, 20, 7, 7, 5, 2, 0, 0, 0, 2, 1, 78, Dorago, 49104936, Omakase, 11, 5, 6
3, 19, Leni, かっと, 스탬피드, Defense, 18, 7, 7, 5, 2, 0, 0, 0, 1, 5, 22, catsR, 49104936, Omakase, 11, 5, 6
3, 20, Piolo, MaTfromDota2, 비익련리, Defense, 19, 7, 7, 5, 2, 0, 0, 0, 4, 3, 70, うぃくらいん, 49104936, Omakase, 11, 5, 6
4, 18, Felix, うぇびー, 장팔사모, Defense, 18, 7, 7, 2, 2, 0, 3, 0, 5, 2, 50, catsR, 49104936, Toddler Vivid, 10, 4, 6
4, 18, Elena, さすらいぱんだ, 레드팬서, Defense, 17, 7, 7, 2, 2, 0, 3, 0, 2, 4, 20, OISIIPROTEIN, 49104936, Toddler Vivid, 10, 4, 6
4, 18, Arda, Pororoca, 더문, Defense, 17, 7, 7, 2, 2, 0, 3, 0, 0, 7, 46, MaTfromDota2, 49104936, Toddler Vivid, 10, 4, 6
5, 18, Camilo, 챠리리, 유성검, Defense, 18, 8, 8, 3, 3, 0, 2, 0, 6, 1, 37, sino1012, 49104936, パクサンジュン吸収装置 , 9.5, 3, 6.5
5, 18, Hisui, らいらい, 빛의검, Defense, 17, 8, 8, 3, 3, 0, 2, 0, 1, 5, 36, れもんだもん, 49104936, パクサンジュン吸収装置 , 9.5, 3, 6.5
5, 16, Leni, みゅーき, 마탄의사수, Defense, 16, 8, 8, 3, 3, 0, 2, 0, 1, 5, 32, catsR, 49104936, パクサンジュン吸収装置 , 9.5, 3, 6.5
6, 15, Estelle, 10p, 빔엑스, Defense, 13, 3, 3, 0, 3, 0, 0, 0, 0, 3, 20, さすらいぱんだ, 49104936, あだぽしゃ, 3.5, 2, 1.5
6, 15, Bernice, ドンブレ, 폴라리스, Defense, 15, 3, 3, 0, 3, 0, 0, 0, 2, 1, 45, うぇびー, 49104936, あだぽしゃ, 3.5, 2, 1.5
6, 16, Lyanh, みらくる, 카른웬난, Defense, 14, 3, 3, 0, 3, 0, 0, 0, 1, 1, 33, MaTfromDota2, 49104936, あだぽしゃ, 3.5, 2, 1.5
7, 11, Markus, Exaneko, 천근추, Defense, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, たまねぎ2nd, 49104936, 親方空から女の子が, 1, 1, 0
7, 10, Priya, upalupa, 천국의계단, Defense, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, たまねぎ2nd, 49104936, 親方空から女の子が, 1, 1, 0
7, 11, Isol, 冷害, 아그니, Defense, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, かっと, 49104936, 親方空から女の子が, 1, 1, 0
8, 10, DebiMarlene, コレマサ, 모노호시자오, Defense, 7, 2, 2, 0, 2, 0, 0, 0, 0, 2, 3, 챠리리, 49104936, Brainstorm, 1, 0, 1
8, 9, Adela, Dato2, 스파이의우산, Defense, 7, 2, 2, 0, 2, 0, 0, 0, 2, 0, 14, catsR, 49104936, Brainstorm, 1, 0, 1
8, 9, Nicky, syon1222, 디바인피스트, Defense, 7, 2, 2, 0, 2, 0, 0, 0, 0, 2, 11, sino1012, 49104936, Brainstorm, 1, 0, 1
