rank, level, character, nickname, weapon, best weapon mastery, best weapon mastery level, total field kill, team kill, elimination, down can not eliminate, repeat down can not eliminate, down can eliminate, repeat down can eliminate, kill, assist, hunting, killer, gameId, teamName, tournament total score, tournament rank score, tournament kill score
1, 19, Camilo, らいらい, 환영도-진홍, Defense, 20, 17, 18, 15, 2, 0, 0, 0, 7, 6, 70, , 49106552, パクサンジュン吸収装置 , 26, 10, 16
1, 19, Adina, たまご, 더문, Defense, 19, 17, 18, 15, 2, 0, 0, 0, 6, 8, 66, , 49106552, パクサンジュン吸収装置 , 26, 10, 16
1, 20, Mai, みゅーき, 사복검, Defense, 18, 17, 18, 15, 2, 0, 0, 0, 4, 12, 23, , 49106552, パクサンジュン吸収装置 , 26, 10, 16
2, 20, Hyejin, MaTfromDota2, 생사부, Defense, 20, 6, 6, 5, 0, 0, 1, 0, 5, 1, 37, たまご, 49106552, Omakase, 13, 7, 6
2, 20, Hisui, 御存知ムエタイ, 빛의검, Defense, 19, 6, 6, 5, 0, 0, 1, 0, 0, 3, 67, らいらい, 49106552, Omakase, 13, 7, 6
2, 20, Elena, かっと, 미스틸테인, Defense, 18, 6, 6, 5, 0, 0, 1, 0, 1, 3, 32, たまご, 49106552, Omakase, 13, 7, 6
3, 19, Karla, さすらいぱんだ, 혈색반월-새벽, Defense, 18, 4, 4, 1, 2, 0, 1, 0, 0, 3, 61, かっと, 49106552, Toddler Vivid, 8, 5, 3
3, 19, Rio, Pororoca, 페일노트-진홍, Defense, 19, 4, 4, 1, 2, 0, 1, 0, 3, 1, 56, MaTfromDota2, 49106552, Toddler Vivid, 8, 5, 3
3, 18, Lenox, うぇびー, 캐소드라쉬, Defense, 18, 4, 4, 1, 2, 0, 1, 0, 1, 1, 14, MaTfromDota2, 49106552, Toddler Vivid, 8, 5, 3
4, 18, Kenneth, syon1222, 파라슈, Defense, 18, 5, 5, 1, 2, 0, 2, 0, 2, 2, 26, kimaki, 49106552, Brainstorm, 8, 4, 4
4, 19, Irem, Dato2, 소이탄, Defense, 18, 5, 5, 1, 2, 0, 2, 0, 2, 2, 68, Pororoca, 49106552, Brainstorm, 8, 4, 4
4, 18, Lenore, kimaki, 헤븐즈도어, Defense, 18, 5, 5, 1, 2, 0, 2, 0, 1, 1, 69, MaTfromDota2, 49106552, Brainstorm, 8, 4, 4
5, 19, Adriana, うぃくらいん, 아스트라페, Defense, 19, 3, 3, 0, 0, 0, 3, 0, 0, 3, 32, みゅーき, 49106552, ほーんてっどまんしょん, 6, 3, 3
5, 19, Katja, Dorago, 인터벤션, Hunt, 19, 3, 3, 0, 0, 0, 3, 0, 2, 1, 65, らいらい, 49106552, ほーんてっどまんしょん, 6, 3, 3
5, 19, Lenox, OISIIPROTEIN, 뇌룡편, Defense, 18, 3, 3, 0, 0, 0, 3, 0, 1, 2, 15, らいらい, 49106552, ほーんてっどまんしょん, 6, 3, 3
6, 17, Estelle, 10p, 빔엑스, Defense, 17, 9, 9, 5, 2, 0, 2, 0, 1, 7, 28, らいらい, 49106552, あだぽしゃ, 10, 2, 8
6, 18, Lyanh, みらくる, 카른웬난, Defense, 18, 9, 9, 5, 2, 0, 2, 0, 2, 6, 38, たまご, 49106552, あだぽしゃ, 10, 2, 8
6, 17, Bernice, ドンブレ, 폴라리스, Defense, 18, 9, 9, 5, 2, 0, 2, 0, 6, 3, 49, たまご, 49106552, あだぽしゃ, 10, 2, 8
7, 15, Justyna, 冷害, 포이즌드크로스보우, Defense, 15, 2, 2, 0, 0, 0, 2, 0, 2, 0, 49, みらくる, 49106552, 親方空から女の子が, 3, 1, 2
7, 14, Estelle, upalupa, 빔엑스, Defense, 13, 2, 2, 0, 0, 0, 2, 0, 0, 0, 31, ドンブレ, 49106552, 親方空から女の子が, 3, 1, 2
7, 14, Sua, Exaneko, 둠스데이, Defense, 14, 2, 2, 0, 0, 0, 2, 0, 0, 1, 30, ドンブレ, 49106552, 親方空から女の子が, 3, 1, 2
8, 9, Irem, catsR, 점착폭탄, Defense, 7, 5, 5, 0, 5, 0, 0, 0, 1, 0, 15, たまご, 49106552, エステル同好会, 2.5, 0, 2.5
8, 9, Jan, sino1012, 택티컬톤파, Defense, 6, 5, 5, 0, 5, 0, 0, 0, 1, 2, 7, みゅーき, 49106552, エステル同好会, 2.5, 0, 2.5
8, 9, Tia, れもんだもん, 팔괘장, Defense, 7, 5, 5, 0, 5, 0, 0, 0, 3, 2, 6, たまご, 49106552, エステル同好会, 2.5, 0, 2.5
