rank, level, character, nickname, weapon, best weapon mastery, best weapon mastery level, total field kill, team kill, elimination, down can not eliminate, repeat down can not eliminate, down can eliminate, repeat down can eliminate, kill, assist, hunting, killer, gameId, teamName, tournament total score, tournament rank score, tournament kill score
1, 20, Nicky, LegendOfLeague, 프로스트팽, Defense, 20, 17, 17, 12, 5, 0, 0, 0, 1, 13, 34, , 48348488, 松竹梅, 24.5, 10, 14.5
1, 20, Istvan, akihisa, 롱기누스의 창-진홍, Defense, 20, 17, 17, 12, 5, 0, 0, 0, 7, 8, 57, , 48348488, 松竹梅, 24.5, 10, 14.5
1, 20, Bernice, 松マキサ, 위도우 메이커-진홍, Defense, 20, 17, 17, 12, 5, 0, 0, 0, 9, 7, 50, , 48348488, 松竹梅, 24.5, 10, 14.5
2, 20, Theodore, Uriha, 위도우 메이커-새벽, Hunt, 20, 7, 7, 6, 1, 0, 0, 0, 0, 7, 52, akihisa, 48348488, Team Papago, 13.5, 7, 6.5
2, 20, Bernice, KatsuragiAce, 위도우메이커, Hunt, 20, 7, 7, 6, 1, 0, 0, 0, 3, 4, 71, akihisa, 48348488, Team Papago, 13.5, 7, 6.5
2, 20, Garnet, 에필로그, 스파이의우산, Defense, 19, 7, 7, 6, 1, 0, 0, 0, 4, 1, 27, akihisa, 48348488, Team Papago, 13.5, 7, 6.5
4, 19, Rozzi, れもんだもん, 일렉트론블라스터, Defense, 18, 5, 5, 2, 1, 0, 2, 0, 3, 3, 37, 松マキサ, 48348488, OverThrow, 8.5, 4, 4.5
4, 18, Echion, けみ子, 블랙맘바킹-TL, Defense, 18, 5, 5, 2, 1, 0, 2, 0, 3, 0, 33, 松マキサ, 48348488, OverThrow, 8.5, 4, 4.5
4, 17, Leon, sino1012, 프로스트팽, Defense, 17, 5, 5, 2, 1, 0, 2, 0, 0, 4, 52, 松マキサ, 48348488, OverThrow, 8.5, 4, 4.5
4, 19, Hyejin, vaqlas, 페일노트, Defense, 18, 5, 5, 4, 1, 0, 0, 0, 1, 3, 33, かとかい, 48348488, Bunya, 8.5, 4, 4.5
4, 19, Katja, えすみす, 인터벤션, Defense, 19, 5, 5, 4, 1, 0, 0, 0, 2, 2, 56, Meltt, 48348488, Bunya, 8.5, 4, 4.5
4, 19, Estelle, voider26, 빔엑스, Defense, 17, 5, 5, 4, 1, 0, 0, 0, 2, 3, 19, れもんだもん, 48348488, Bunya, 8.5, 4, 4.5
5, 18, Alonso, パルコフォルゴレ, 디바인피스트, Defense, 18, 6, 6, 2, 2, 0, 2, 0, 0, 5, 11, 에필로그, 48348488, Toddler Gangster, 8, 3, 5
5, 19, Nadine, Meltt, 아르기로톡소스, Defense, 20, 6, 6, 2, 2, 0, 2, 0, 4, 2, 64, 松マキサ, 48348488, Toddler Gangster, 8, 3, 5
5, 20, YuMin, かとかい, 더문, Defense, 20, 6, 6, 2, 2, 0, 2, 0, 2, 2, 93, akihisa, 48348488, Toddler Gangster, 8, 3, 5
6, 19, Charlotte, レイライン, 더썬, Defense, 19, 7, 7, 4, 0, 0, 3, 0, 0, 7, 15, 松マキサ, 48348488, チクチク梅, 9, 2, 7
6, 19, Darko, ZEKURIP, 여의봉, Defense, 19, 7, 7, 4, 0, 0, 3, 0, 3, 2, 33, LegendOfLeague, 48348488, チクチク梅, 9, 2, 7
6, 19, Sua, 無双, 둠스데이, Defense, 20, 7, 7, 4, 0, 0, 3, 0, 4, 3, 83, 松マキサ, 48348488, チクチク梅, 9, 2, 7
7, 15, Arda, 피세, 은둔자, Defense, 14, 9, 9, 0, 5, 0, 4, 0, 4, 2, 27, 에필로그, 48348488, NTK, 7.5, 1, 6.5
7, 15, Chloe, 3y3s, 수다르사나, Defense, 14, 9, 9, 0, 5, 0, 4, 0, 2, 5, 23, KatsuragiAce, 48348488, NTK, 7.5, 1, 6.5
7, 16, Chiara, Raim, 레드팬서, Defense, 15, 9, 9, 0, 5, 0, 4, 0, 3, 4, 33, KatsuragiAce, 48348488, NTK, 7.5, 1, 6.5
8, 10, Rio, 박의민, 편전, Defense, 8, 1, 1, 0, 0, 0, 1, 0, 0, 1, 16, えすみす, 48348488, いなずまっ！, 1, 0, 1
8, 10, Xiukai, OISIIPROTEIN, 파산검, Defense, 7, 1, 1, 0, 0, 0, 1, 0, 0, 0, 11, vaqlas, 48348488, いなずまっ！, 1, 0, 1
8, 10, Sissela, かっと, 루테늄구슬, Defense, 8, 1, 1, 0, 0, 0, 1, 0, 1, 0, 12, voider26, 48348488, いなずまっ！, 1, 0, 1
