rank, level, character, nickname, weapon, best weapon mastery, best weapon mastery level, total field kill, team kill, elimination, down can not eliminate, repeat down can not eliminate, down can eliminate, repeat down can eliminate, kill, assist, hunting, killer, gameId, teamName, tournament total score, tournament rank score, tournament kill score
1, 20, Sua, 葉月千悠, 로드 오브 하트-새벽, Defense, 20, 14, 14, 9, 3, 0, 2, 0, 4, 7, 59, , 48996117, ちねりっぷるん, 22.5, 10, 12.5
1, 20, Hart, 水無れき, 하트 브레이커-진홍, Hunt, 20, 14, 14, 9, 3, 0, 2, 0, 8, 3, 59, , 48996117, ちねりっぷるん, 22.5, 10, 12.5
1, 19, Darko, おぼろづき米, 여의봉, Defense, 19, 14, 14, 9, 3, 0, 2, 0, 2, 8, 41, , 48996117, ちねりっぷるん, 22.5, 10, 12.5
2, 20, Abigail, ヴィルヴィ, 네플리온, Defense, 20, 6, 6, 4, 1, 0, 1, 0, 3, 3, 68, 水無れき, 48996117, 拳褌軼敵, 12.5, 7, 5.5
2, 20, Jan, C4storice, 천잠장갑, Defense, 20, 6, 6, 4, 1, 0, 1, 0, 2, 3, 77, 葉月千悠, 48996117, 拳褌軼敵, 12.5, 7, 5.5
2, 20, Vanya, Bluewings, 여제, Defense, 20, 6, 6, 4, 1, 0, 1, 0, 1, 2, 58, 水無れき, 48996117, 拳褌軼敵, 12.5, 7, 5.5
3, 19, Yuki, Rikky, 빛의검, Defense, 19, 7, 7, 6, 1, 0, 0, 0, 2, 3, 23, C4storice, 48996117, Infinity Edge, 11.5, 5, 6.5
3, 20, Hisui, 御存知ムエタイ, 빛의검, Hunt, 19, 7, 7, 6, 1, 0, 0, 0, 1, 3, 72, ヴィルヴィ, 48996117, Infinity Edge, 11.5, 5, 6.5
3, 20, Hyejin, YoNeaKy, 흑련비표-새벽, Defense, 20, 7, 7, 6, 1, 0, 0, 0, 4, 1, 63, ヴィルヴィ, 48996117, Infinity Edge, 11.5, 5, 6.5
4, 16, Garnet, でっていう, 스파이의우산, Defense, 13, 3, 3, 2, 0, 0, 1, 0, 1, 2, 15, Natupon, 48996117, たかし is GOD, 7, 4, 3
4, 17, Istvan, レイ様, 애각창, Defense, 16, 3, 3, 2, 0, 0, 1, 0, 1, 2, 42, えすみす, 48996117, たかし is GOD, 7, 4, 3
4, 16, Barbara, お豆腐の匠, 엘레강스, Defense, 16, 3, 3, 2, 0, 0, 1, 0, 1, 2, 36, 水無れき, 48996117, たかし is GOD, 7, 4, 3
5, 18, Estelle, peporen, 빔엑스, Defense, 17, 5, 5, 4, 0, 0, 1, 0, 0, 5, 25, おぼろづき米, 48996117, もんげ〜, 8, 3, 5
5, 19, William, えすみす, 안티오크의수류탄, Defense, 20, 5, 5, 4, 0, 0, 1, 0, 3, 2, 64, 水無れき, 48996117, もんげ〜, 8, 3, 5
5, 19, Nathapon, Natupon, 트리플 포커스, Defense, 19, 5, 5, 4, 0, 0, 1, 0, 2, 3, 46, Bluewings, 48996117, もんげ〜, 8, 3, 5
6, 18, DebiMarlene, 444PROJECTILES, 모노호시자오, Defense, 16, 5, 5, 2, 1, 0, 2, 0, 1, 4, 24, YoNeaKy, 48996117, 伝説上の生物中西, 6.5, 2, 4.5
6, 17, Chloe, サーモン中西, 미치광이왕의카드, Defense, 17, 5, 5, 2, 1, 0, 2, 0, 2, 1, 40, Rikky, 48996117, 伝説上の生物中西, 6.5, 2, 4.5
6, 18, Yuki, LORDofVERMILION, 자웅일대검, Defense, 17, 5, 5, 2, 1, 0, 2, 0, 2, 1, 38, YoNeaKy, 48996117, 伝説上の生物中西, 6.5, 2, 4.5
7, 13, Darko, REIA778, 타구봉, Defense, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, レイ様, 48996117, Marine Delight, 1, 1, 0
7, 13, Laura, berryrabbit, 우라누스, Defense, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, Rikky, 48996117, Marine Delight, 1, 1, 0
7, 13, Niah, シユイ, 알타이르, Defense, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, でっていう, 48996117, Marine Delight, 1, 1, 0
