rank, level, character, nickname, weapon, best weapon mastery, best weapon mastery level, total field kill, team kill, elimination, down can not eliminate, repeat down can not eliminate, down can eliminate, repeat down can eliminate, kill, assist, hunting, killer, gameId, teamName, tournament total score, tournament rank score, tournament kill score
1, 20, William, えすみす, 안티오크의수류탄, Hunt, 20, 11, 12, 9, 1, 0, 1, 0, 8, 3, 72, , 48994651, もんげ〜, 20.5, 10, 10.5
1, 19, Estelle, peporen, 빔엑스, Defense, 19, 11, 12, 9, 1, 0, 1, 0, 2, 9, 35, , 48994651, もんげ〜, 20.5, 10, 10.5
1, 20, Nathapon, Natupon, 트리플 포커스, Defense, 19, 11, 12, 9, 1, 0, 1, 0, 1, 10, 32, , 48994651, もんげ〜, 20.5, 10, 10.5
2, 20, Xiukai, Rikky, 파산검, Defense, 18, 6, 6, 5, 0, 0, 0, 1, 0, 4, 14, えすみす, 48994651, Infinity Edge, 13, 7, 6
2, 20, Vanya, 御存知ムエタイ, 더 데스-새벽, Defense, 20, 6, 6, 5, 0, 0, 0, 1, 4, 2, 62, えすみす, 48994651, Infinity Edge, 13, 7, 6
2, 20, Camilo, YoNeaKy, 노스페라투-진홍, Defense, 19, 6, 6, 5, 0, 0, 0, 1, 2, 2, 95, えすみす, 48994651, Infinity Edge, 13, 7, 6
3, 18, Jan, C4storice, 천잠장갑, Defense, 17, 2, 2, 1, 0, 0, 1, 0, 1, 1, 45, REIA778, 48994651, 拳褌軼敵, 7, 5, 2
3, 18, Abigail, ヴィルヴィ, 네플리온, Defense, 17, 2, 2, 1, 0, 0, 1, 0, 1, 0, 47, peporen, 48994651, 拳褌軼敵, 7, 5, 2
3, 17, Elena, Bluewings, 활빈검, Defense, 15, 2, 2, 1, 0, 0, 1, 0, 0, 2, 27, REIA778, 48994651, 拳褌軼敵, 7, 5, 2
4, 19, Laura, berryrabbit, 우라누스, Defense, 19, 14, 14, 7, 2, 0, 5, 0, 5, 8, 36, 御存知ムエタイ, 48994651, Marine Delight, 17, 4, 13
4, 19, Darko, REIA778, 여의봉, Defense, 18, 14, 14, 7, 2, 0, 5, 0, 4, 10, 24, 御存知ムエタイ, 48994651, Marine Delight, 17, 4, 13
4, 18, Niah, シユイ, 알타이르, Defense, 18, 14, 14, 7, 2, 0, 5, 0, 5, 7, 36, 御存知ムエタイ, 48994651, Marine Delight, 17, 4, 13
5, 17, Adela, 葉月千悠, 터럭손방망이, Defense, 17, 2, 2, 1, 0, 0, 1, 0, 0, 2, 52, , 48994651, ちねりっぷるん, 5, 3, 2
5, 17, Hart, 水無れき, 하트 브레이커-진홍, Hunt, 17, 2, 2, 1, 0, 0, 1, 0, 2, 0, 66, berryrabbit, 48994651, ちねりっぷるん, 5, 3, 2
5, 18, Alonso, おぼろづき米, 블러드윙너클, Defense, 17, 2, 2, 1, 0, 0, 1, 0, 0, 2, 16, シユイ, 48994651, ちねりっぷるん, 5, 3, 2
6, 18, DebiMarlene, 444PROJECTILES, 모노호시자오, Defense, 17, 6, 6, 3, 1, 0, 2, 0, 1, 5, 15, YoNeaKy, 48994651, 伝説上の生物中西, 7.5, 2, 5.5
6, 16, Chloe, サーモン中西, 미치광이왕의카드, Defense, 17, 6, 6, 3, 1, 0, 2, 0, 1, 4, 43, YoNeaKy, 48994651, 伝説上の生物中西, 7.5, 2, 5.5
6, 19, Yuki, LORDofVERMILION, 자웅일대검, Defense, 18, 6, 6, 3, 1, 0, 2, 0, 4, 2, 62, シユイ, 48994651, 伝説上の生物中西, 7.5, 2, 5.5
7, 17, Barbara, お豆腐の匠, 엘레강스, Defense, 17, 3, 3, 2, 1, 0, 0, 0, 1, 2, 32, LORDofVERMILION, 48994651, たかし is GOD, 3.5, 1, 2.5
7, 16, DebiMarlene, でっていう, 레바테인, Defense, 14, 3, 3, 2, 1, 0, 0, 0, 1, 2, 18, LORDofVERMILION, 48994651, たかし is GOD, 3.5, 1, 2.5
7, 18, Istvan, レイ様, 애각창, Hunt, 17, 3, 3, 2, 1, 0, 0, 0, 1, 2, 64, 444PROJECTILES, 48994651, たかし is GOD, 3.5, 1, 2.5
