rank, level, character, nickname, weapon, best weapon mastery, best weapon mastery level, total field kill, team kill, elimination, down can not eliminate, repeat down can not eliminate, down can eliminate, repeat down can eliminate, kill, assist, hunting, killer, gameId, teamName, tournament total score, tournament rank score, tournament kill score
1, 20, Lyanh, デスガキ, 비색단검, Defense, 20, 18, 18, 14, 2, 0, 2, 0, 2, 12, 49, , 48997672, Marine Delight, 27, 10, 17
1, 20, Laura, berryrabbit, 혈화구절편-새벽, Defense, 20, 18, 18, 14, 2, 0, 2, 0, 12, 5, 54, , 48997672, Marine Delight, 27, 10, 17
1, 19, Darko, REIA778, 로드 오브 하트-진홍, Defense, 19, 18, 18, 14, 2, 0, 2, 0, 4, 11, 29, , 48997672, Marine Delight, 27, 10, 17
2, 19, Sua, 葉月千悠, 터럭손방망이, Defense, 19, 8, 8, 0, 3, 0, 5, 0, 3, 1, 62, berryrabbit, 48997672, ちねりっぷるん, 13.5, 7, 6.5
2, 18, Hart, 水無れき, 원더풀투나잇, Defense, 19, 8, 8, 0, 3, 0, 5, 0, 4, 1, 44, berryrabbit, 48997672, ちねりっぷるん, 13.5, 7, 6.5
2, 19, Darko, おぼろづき米, 여의봉, Defense, 18, 8, 8, 0, 3, 0, 5, 0, 1, 4, 44, デスガキ, 48997672, ちねりっぷるん, 13.5, 7, 6.5
3, 20, Abigail, ヴィルヴィ, 진홍빛 낫-새벽, Defense, 20, 12, 12, 8, 0, 0, 4, 0, 5, 4, 61, デスガキ, 48997672, 拳褌軼敵, 17, 5, 12
3, 19, Vanya, Bluewings, 여제, Defense, 19, 12, 12, 8, 0, 0, 4, 0, 2, 6, 63, berryrabbit, 48997672, 拳褌軼敵, 17, 5, 12
3, 19, Jan, C4storice, 천잠장갑, Defense, 19, 12, 12, 8, 0, 0, 4, 0, 5, 5, 56, berryrabbit, 48997672, 拳褌軼敵, 17, 5, 12
4, 19, Katja, えすみす, 인터벤션, Defense, 19, 8, 8, 2, 2, 0, 4, 0, 1, 6, 66, berryrabbit, 48997672, もんげ〜, 11, 4, 7
4, 19, Nathapon, Natupon, 트리플 포커스, Defense, 19, 8, 8, 2, 2, 0, 4, 0, 6, 2, 41, berryrabbit, 48997672, もんげ〜, 11, 4, 7
4, 19, Markus, peporen, 반고부, Defense, 18, 8, 8, 2, 2, 0, 4, 0, 1, 4, 32, berryrabbit, 48997672, もんげ〜, 11, 4, 7
5, 17, Shoichi, たまこん, 월식, Defense, 15, 2, 2, 1, 1, 0, 0, 0, 1, 1, 36, ヴィルヴィ, 48997672, たかし is GOD, 4.5, 3, 1.5
5, 16, Estelle, レイ様, 빔엑스, Defense, 13, 2, 2, 1, 1, 0, 0, 0, 0, 2, 18, C4storice, 48997672, たかし is GOD, 4.5, 3, 1.5
5, 17, Barbara, お豆腐の匠, 알타이르, Defense, 17, 2, 2, 1, 1, 0, 0, 0, 1, 1, 45, ヴィルヴィ, 48997672, たかし is GOD, 4.5, 3, 1.5
6, 18, Vanya, 御存知ムエタイ, 여제, Defense, 17, 6, 6, 0, 3, 0, 3, 0, 1, 3, 59, C4storice, 48997672, Infinity Edge, 6.5, 2, 4.5
6, 18, Hyejin, YoNeaKy, 생사부, Defense, 18, 6, 6, 0, 3, 0, 3, 0, 4, 2, 43, ヴィルヴィ, 48997672, Infinity Edge, 6.5, 2, 4.5
6, 18, Yuki, Rikky, 빛의검, Defense, 16, 6, 6, 0, 3, 0, 3, 0, 1, 3, 23, お豆腐の匠, 48997672, Infinity Edge, 6.5, 2, 4.5
7, 14, Chloe, サーモン中西, 미치광이왕의카드, Defense, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, peporen, 48997672, 伝説上の生物中西, 1, 1, 0
7, 15, Silvia, 444PROJECTILES, 스탬피드, Defense, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, ヴィルヴィ, 48997672, 伝説上の生物中西, 1, 1, 0
7, 15, Yuki, LORDofVERMILION, 디오스쿠로이, Defense, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, えすみす, 48997672, 伝説上の生物中西, 1, 1, 0
