rank, level, character, nickname, weapon, best weapon mastery, best weapon mastery level, total field kill, team kill, elimination, down can not eliminate, repeat down can not eliminate, down can eliminate, repeat down can eliminate, kill, assist, hunting, killer, gameId, teamName, tournament total score, tournament rank score, tournament kill score
1, 20, Theodore, Kazahana, 위도우 메이커-새벽, Defense, 20, 15, 17, 11, 1, 0, 3, 0, 2, 12, 53, , 48235638, 無敵昇竜, 24.5, 10, 14.5
1, 19, Nicky, ymt, 프로스트팽, Defense, 19, 15, 17, 11, 1, 0, 3, 0, 1, 14, 10, , 48235638, 無敵昇竜, 24.5, 10, 14.5
1, 20, Hyejin, YoNeaKy, 흑련비표-새벽, Defense, 20, 15, 17, 11, 1, 0, 3, 0, 12, 3, 72, , 48235638, 無敵昇竜, 24.5, 10, 14.5
2, 20, Adina, たまご, 더문, Defense, 20, 10, 10, 4, 4, 0, 2, 0, 3, 6, 51, YoNeaKy, 48235638, EGGNITE, 15, 7, 8
2, 19, Xiukai, 鈴木リコリス, 코스믹바이던트, Defense, 19, 10, 10, 4, 4, 0, 2, 0, 1, 9, 13, YoNeaKy, 48235638, EGGNITE, 15, 7, 8
2, 20, Karla, Twitchtatsuo0308, 팬텀 볼트, Defense, 20, 10, 10, 4, 4, 0, 2, 0, 6, 4, 75, YoNeaKy, 48235638, EGGNITE, 15, 7, 8
3, 18, Bernice, rosen, 안드로메다, Defense, 18, 8, 8, 7, 1, 0, 0, 0, 2, 5, 55, Twitchtatsuo0308, 48235638, †神縫合†, 12.5, 5, 7.5
3, 19, Tia, kawaiiOTP, 터럭손방망이, Defense, 18, 8, 8, 7, 1, 0, 0, 0, 5, 2, 23, Twitchtatsuo0308, 48235638, †神縫合†, 12.5, 5, 7.5
3, 19, Alonso, HeianKYO, 블러드윙너클, Defense, 18, 8, 8, 7, 1, 0, 0, 0, 1, 7, 20, たまご, 48235638, †神縫合†, 12.5, 5, 7.5
4, 18, DebiMarlene, レヴナ, 레바테인, Defense, 17, 3, 3, 1, 2, 0, 0, 0, 1, 2, 24, rosen, 48235638, Toddler Ghost, 6, 4, 2
4, 18, Isol, 冷害, 엔데버AX, Hunt, 17, 3, 3, 1, 2, 0, 0, 0, 2, 0, 65, , 48235638, Toddler Ghost, 6, 4, 2
4, 18, Markus, mukkoro, 반고부, Defense, 16, 3, 3, 1, 2, 0, 0, 0, 0, 3, 30, , 48235638, Toddler Ghost, 6, 4, 2
5, 19, Lenore, 駅弁mk, 헤븐즈도어, Defense, 18, 3, 3, 3, 0, 0, 0, 0, 0, 3, 51, YoNeaKy, 48235638, メル現金化団, 6, 3, 3
5, 19, Markus, にとっち, 반고부, Defense, 18, 3, 3, 3, 0, 0, 0, 0, 0, 3, 40, Kazahana, 48235638, メル現金化団, 6, 3, 3
5, 18, Leon, TKDNdecoy, 프로스트팽, Defense, 18, 3, 3, 3, 0, 0, 0, 0, 3, 0, 70, YoNeaKy, 48235638, メル現金化団, 6, 3, 3
6, 17, Lyanh, 避けてください, 카른웬난, Defense, 16, 7, 7, 0, 2, 0, 5, 0, 3, 1, 46, Kazahana, 48235638, NTK, 8, 2, 6
6, 17, Johann, 3y3s, 절제, Defense, 16, 7, 7, 0, 2, 0, 5, 0, 0, 6, 21, rosen, 48235638, NTK, 8, 2, 6
6, 18, Camilo, 피세, 디오스쿠로이, Defense, 18, 7, 7, 0, 2, 0, 5, 0, 4, 2, 48, kawaiiOTP, 48235638, NTK, 8, 2, 6
7, 17, Nicky, 二寸法師, 아이언피스트, Defense, 16, 4, 4, 0, 4, 0, 0, 0, 0, 2, 35, YoNeaKy, 48235638, ぽんづき², 3, 1, 2
7, 17, Sua, 恐怖のチンチラ, 둠스데이, Defense, 17, 4, 4, 0, 4, 0, 0, 0, 2, 1, 34, kawaiiOTP, 48235638, ぽんづき², 3, 1, 2
7, 16, Bernice, おぼろづき米, 폴라리스, Defense, 16, 4, 4, 0, 4, 0, 0, 0, 2, 1, 46, kawaiiOTP, 48235638, ぽんづき², 3, 1, 2
8, 13, Priya, じゃっきーらぶ, 캡틴페퍼, Defense, 12, 2, 2, 0, 1, 0, 1, 0, 1, 1, 29, ymt, 48235638, Portamento, 1.5, 0, 1.5
8, 12, Jan, Efina, 단영촌천투, Defense, 10, 2, 2, 0, 1, 0, 1, 0, 0, 2, 35, kawaiiOTP, 48235638, Portamento, 1.5, 0, 1.5
8, 12, Laura, kumikuma, 플라즈마윕, Defense, 10, 2, 2, 0, 1, 0, 1, 0, 1, 0, 30, kawaiiOTP, 48235638, Portamento, 1.5, 0, 1.5
