rank, level, character, nickname, weapon, best weapon mastery, best weapon mastery level, total field kill, team kill, team kill normal, team kill autoresurrection, kill, assist, hunting, killer, gameId, teamName
1, 19, Eleven, Levia4, 뿅망치, Defense, 19, 13, 14, 11, 3, 0, 12, 16, , 46826326, はいどろ2000
1, 20, Tia, Pea72, 터럭손방망이, Defense, 20, 13, 14, 11, 3, 9, 4, 75, , 46826326, はいどろ2000
1, 20, Aiden, 青柳, 다인슬라이프-진홍, Defense, 20, 13, 14, 11, 3, 4, 7, 98, , 46826326, はいどろ2000
2, 20, Felix, うぇびー, 롱기누스의 창-진홍, Defense, 20, 13, 13, 11, 2, 5, 6, 35, Pea72, 46826326, Toddler Vivid
2, 20, Silvia, さすらいぱんだ, 마탄의사수, Defense, 20, 13, 13, 11, 2, 5, 8, 57, Pea72, 46826326, Toddler Vivid
2, 20, Mai, yasuoぼっと, 캐소드라쉬, Defense, 20, 13, 13, 11, 2, 3, 10, 26, Pea72, 46826326, Toddler Vivid
3, 19, Elena, 冷害, 미스틸테인, Defense, 18, 5, 5, 2, 3, 1, 4, 31, yasuoぼっと, 46826326, Toddler Ghost
3, 19, Hart, CiELzzz, 프리버드, Defense, 19, 5, 5, 2, 3, 1, 4, 49, さすらいぱんだ, 46826326, Toddler Ghost
3, 19, Darko, レヴナ, 여의봉, Defense, 18, 5, 5, 2, 3, 3, 2, 50, さすらいぱんだ, 46826326, Toddler Ghost
4, 19, Bernice, Dorago, 안드로메다, Hunt, 19, 5, 5, 3, 2, 1, 4, 69, 青柳, 46826326, ほーんてっどまんしょん
4, 18, Johann, うぃくらいん, 더썬, Defense, 18, 5, 5, 3, 2, 0, 5, 20, 青柳, 46826326, ほーんてっどまんしょん
4, 19, Chiara, OISIIPROTEIN, 아르고스의눈, Defense, 18, 5, 5, 3, 2, 4, 1, 45, Pea72, 46826326, ほーんてっどまんしょん
5, 19, Sua, 10p, 둠스데이, Defense, 19, 2, 2, 1, 1, 0, 2, 48, CiELzzz, 46826326, たかぴ
5, 18, Estelle, レイ様, 빔엑스, Defense, 18, 2, 2, 1, 1, 0, 2, 24, , 46826326, たかぴ
5, 19, Theodore, お豆腐の匠, 데드아이, Hunt, 19, 2, 2, 1, 1, 2, 0, 68, Pea72, 46826326, たかぴ
6, 18, Markus, taiga7810, 뿅망치, Defense, 18, 9, 9, 3, 6, 0, 8, 14, yasuoぼっと, 46826326, CR霧雨2nd
6, 18, Sissela, kirisamefirst, 생사부, Defense, 20, 9, 9, 3, 6, 6, 3, 34, うぇびー, 46826326, CR霧雨2nd
6, 19, Irem, catsR, 소이탄, Defense, 19, 9, 9, 3, 6, 3, 6, 44, うぇびー, 46826326, CR霧雨2nd
7, 15, Estelle, yasakaF, 빔엑스, Defense, 14, 0, 0, 0, 0, 0, 0, 17, うぇびー, 46826326, あいらいどふぁいたーず
7, 15, Adina, poppoppoo, 더스타, Defense, 15, 0, 0, 0, 0, 0, 0, 28, yasuoぼっと, 46826326, あいらいどふぁいたーず
7, 15, Katja, Pommmmm, 폴라리스, Defense, 15, 0, 0, 0, 0, 0, 0, 38, さすらいぱんだ, 46826326, あいらいどふぁいたーず
8, 15, Jan, Sharp3, 단영촌천투, Defense, 14, 2, 2, 0, 2, 0, 1, 22, Pea72, 46826326, ぷちぷちおみせっち
8, 14, Leni, Natupon, 엘레강스, Defense, 12, 2, 2, 0, 2, 0, 2, 11, 青柳, 46826326, ぷちぷちおみせっち
8, 14, Rozzi, LeetPhilia, 일렉트론블라스터, Defense, 14, 2, 2, 0, 2, 2, 0, 29, Pea72, 46826326, ぷちぷちおみせっち
