Player name,Character Pick,Played Rounds,Win Percent,Total Kills,Avg. Kills,Avg. Rank,Avg Hunting,Avg Weapon Mastery
ネフェルトゥス,Bernice,4,25.0,26,6.5,4.0,64.0,18.5
bambooXIV,Estelle,4,25.0,26,6.5,4.0,32.0,17.25
keikoma,Adina,4,25.0,26,6.5,4.0,46.25,18.75
ニセケインコスギ,Katja,2,0.0,19,9.5,2.0,42.5,20.0
taiga7810,Markus / Alex,4,0.0,25,6.25,4.0,13.75,17.75
catsR,Irem,4,0.0,25,6.25,4.0,51.0,19.25
たまこん,Alex,4,50.0,43,10.75,1.75,35.25,19.25
レイ様,Eleven,4,50.0,43,10.75,1.75,24.75,18.75
お豆腐の匠,YuMin,4,50.0,43,10.75,1.75,61.75,19.75
bjermiyan,Markus / Barbara,4,25.0,38,9.5,2.75,30.25,19.25
駅弁mk,Fiora / Arda / Barbara / Garnet,4,25.0,38,9.5,2.75,48.75,19.75
LeetPhilia,Bernice,4,25.0,38,9.5,2.75,60.5,19.5
NomaHijiri,Elena / Charlotte,4,0.0,30,7.5,5.0,12.75,16.0
약화,Jackie / Theodore,4,0.0,30,7.5,5.0,35.0,18.0
幽世亡海,Justyna / Aya / Camilo,4,0.0,30,7.5,5.0,42.75,18.0
混沌の闇ヤスオ,Jan / Markus,4,0.0,36,9.0,5.25,44.5,18.5
ymt,Celine,4,0.0,36,9.0,5.25,43.25,18.5
LORDofVERMILION,Hyunwoo,2,0.0,12,6.0,7.0,24.0,17.0
さすらいぱんだ,Adela / Arda,4,0.0,21,5.25,5.75,40.25,17.75
うぇびー,Sua / Lenox,4,0.0,21,5.25,5.75,37.25,17.75
Pororoca,Nicky / Rio,4,0.0,21,5.25,5.75,35.75,17.75
PecoMizuki,Rio,4,0.0,6,1.5,7.5,48.0,16.25
Latesummerr,Mai,4,0.0,6,1.5,7.5,17.75,14.5
ジェノ,Tazia,4,0.0,6,1.5,7.5,27.25,15.0
YoNeaKy,Priya / Estelle,2,0.0,24,12.0,3.5,33.5,19.0
一杯酒気,Barbara,2,0.0,6,3.0,6.0,33.0,18.0
