Player name,Character Pick,Played Rounds,Win Percent,Total Kills,Avg. Kills,Avg. Rank,Avg Hunting,Avg Weapon Mastery
akihisa,YuMin / Kenneth / Istvan,4,75.0,47,11.75,2.0,65.5,19.25
松マキサ,Nathapon / Katja / Hyunwoo / Piolo,4,75.0,47,11.75,2.0,48.25,18.75
LegendOfLeague,Garnet / Markus / Leni / Jan,4,75.0,47,11.75,2.0,41.25,18.75
catsR,Irem,4,0.0,39,9.75,2.5,69.5,19.75
冷害,Elena,4,0.0,39,9.75,2.5,30.5,18.75
Exaneko,Sua,4,0.0,39,9.75,2.5,64.75,19.5
Meltt,Nadine / Katja,4,0.0,31,7.75,4.25,42.5,18.5
Prushka,Leon / Mai,4,0.0,31,7.75,4.25,19.75,17.5
かとかい,Justyna / Haze,4,0.0,31,7.75,4.25,55.5,19.0
98년생노망주,Karla / Adriana / Barbara,4,0.0,26,6.5,4.5,48.75,17.0
세상은둥글게,Laura / DebiMarlene / Hart,4,0.0,26,6.5,4.5,45.0,16.75
에필로그,Hisui / Estelle / Eva,4,0.0,26,6.5,4.5,36.75,17.0
wowaka,Kenneth / Camilo / Aiden,4,0.0,16,4.0,5.25,49.0,15.75
ChainsawLady,Darko / Jackie / Garnet,4,0.0,16,4.0,5.25,37.0,14.5
chillout,Theodore / Martina / Bianca,4,0.0,16,4.0,5.25,31.5,15.0
ZEKURIP,William / Chloe / Rozzi / Leni,4,0.0,20,5.0,5.0,38.0,16.5
レイライン,Eleven / Alex / Elena / LiDailin,4,0.0,20,5.0,5.0,38.25,15.5
無双,Hisui / Sua,4,0.0,20,5.0,5.0,59.0,16.75
けみ子,Hisui / YuMin / Echion,4,25.0,32,8.0,4.5,48.0,17.0
sino1012,Leon / Isol,4,25.0,32,8.0,4.5,43.5,17.0
れもんだもん,Rozzi / Mai,4,25.0,32,8.0,4.5,49.0,16.5
