Player name,Character Pick,Played Rounds,Win Percent,Total Kills,Avg. Kills,Avg. Rank,Avg Hunting,Avg Weapon Mastery
만년광물,Charlotte,4,75.0,35,8.75,2.75,14.5,17.25
前ブリンクうまお,Jenny / Chloe,4,75.0,35,8.75,2.75,75.25,19.25
モコー,Chiara,4,75.0,35,8.75,2.75,37.0,18.25
HeianKYO,Elena,4,0.0,36,9.0,2.75,41.75,19.5
kawaiiOTP,Jenny / Tia,4,0.0,36,9.0,2.75,57.5,19.25
rosen,Chloe / Aya,4,0.0,36,9.0,2.75,53.25,19.25
レヴナ,Darko / Nicky,4,0.0,16,4.0,4.5,33.5,15.75
冷害,Elena / Katja / Isol,4,0.0,16,4.0,4.5,47.5,16.75
CiELzzz,Hart,2,0.0,7,3.5,3.5,56.5,17.5
葉月千悠,Mai / Markus / Sua,4,0.0,20,5.0,5.25,33.0,17.25
水無れき,Katja / Hart / Haze,4,0.0,20,5.0,5.25,51.25,18.25
あっぷるん,Arda / Alonso,4,0.0,20,5.0,5.25,32.75,17.5
アルペジオ,Lenox,4,0.0,7,1.75,5.0,27.0,17.0
Flow,Tia / Lenore,4,0.0,7,1.75,5.0,43.25,17.75
義妹,Isol,4,0.0,7,1.75,5.0,44.25,17.75
うぇびー,Sua / Lenox,4,25.0,27,6.75,4.75,29.5,16.25
Pororoca,Jenny / Katja,4,25.0,27,6.75,4.75,47.75,17.0
さすらいぱんだ,Markus / Celine,4,25.0,27,6.75,4.75,49.25,17.25
お豆腐の匠,Kenneth / Arda,4,0.0,27,6.75,6.25,33.75,15.5
たまこん,Hart / Shoichi,4,0.0,27,6.75,6.25,32.75,16.0
レイ様,Darko,4,0.0,27,6.75,6.25,29.75,15.5
C4storice,Markus / Jan,4,0.0,29,7.25,4.75,43.5,16.5
YoNeaKy,Priya / Chloe / Hyejin,4,0.0,29,7.25,4.75,34.25,16.75
ぷれこーーーーる,William,4,0.0,29,7.25,4.75,39.75,16.75
mukkoro,Garnet / Markus,2,0.0,9,4.5,5.5,33.5,14.5
