rank, level, character, nickname, weapon, best weapon mastery, best weapon mastery level, total field kill, team kill, kill, assist, hunting, killer, gameId, teamName
1, 20, Lenore, かとかい, 헤븐즈도어, Defense, 20, 12, 12, 4, 8, 72, , 46011988, Toddler Gangster
1, 20, Rio, Meltt, 페일노트-진홍, Defense, 20, 12, 12, 6, 4, 76, , 46011988, Toddler Gangster
1, 20, Estelle, ニッキーブレーク, 빔엑스, Defense, 19, 12, 12, 2, 9, 54, , 46011988, Toddler Gangster
2, 20, Sua, sino1012, 로드 오브 하트-새벽, Defense, 20, 6, 6, 2, 2, 55, 3y3s, 46011988, TBD
2, 20, Rio, れもんだもん, 페일노트-진홍, Defense, 20, 6, 6, 4, 1, 60, thato, 46011988, TBD
2, 20, Garnet, Hyouya, 마법봉, Defense, 19, 6, 6, 0, 3, 38, Meltt, 46011988, TBD
3, 20, Estelle, みゅーき, 빔엑스, Defense, 19, 8, 8, 3, 4, 53, れもんだもん, 46011988, Out of Control
3, 20, Lyanh, thato, 비색 단검-진홍, Defense, 20, 8, 8, 2, 6, 58, かとかい, 46011988, Out of Control
3, 20, Chloe, 3y3s, 흑련비표-진홍, Defense, 20, 8, 8, 3, 3, 54, かとかい, 46011988, Out of Control
4, 20, Elena, HeianKYO, 레드팬서, Defense, 19, 11, 11, 1, 8, 37, Meltt, 46011988, 舞野組
4, 20, Jenny, とんとジェニー, 알타이르, Defense, 19, 11, 11, 7, 4, 48, sino1012, 46011988, 舞野組
4, 19, Adriana, 舞野, 아스트라페, Defense, 19, 11, 11, 3, 8, 37, sino1012, 46011988, 舞野組
5, 19, Rio, sLLLime, 적궁백시, Defense, 18, 1, 1, 1, 0, 27, とんとジェニー, 46011988, NotBeingAll
5, 19, Emma, 灯油, 건곤권, Defense, 17, 1, 1, 0, 1, 29, れもんだもん, 46011988, NotBeingAll
5, 18, Mai, upalupa, 글레이프니르, Defense, 17, 1, 1, 0, 1, 22, とんとジェニー, 46011988, NotBeingAll
6, 19, Sua, Exaneko, 피스브링어-새벽, Defense, 18, 9, 9, 2, 5, 42, とんとジェニー, 46011988, せしるぷらいち
6, 18, Nathapon, るう子, 울트라비전, Defense, 18, 9, 9, 4, 4, 32, とんとジェニー, 46011988, せしるぷらいち
6, 19, Aiden, ハラミ, 빛의검, Defense, 17, 9, 9, 3, 5, 32, Meltt, 46011988, せしるぷらいち
7, 17, Camilo, らいらい, 볼틱레토, Defense, 16, 4, 4, 2, 1, 30, Meltt, 46011988, いにゃずにゃ
7, 17, Priya, vaqlas, 헤븐즈도어, Defense, 15, 4, 4, 0, 3, 18, ニッキーブレーク, 46011988, いにゃずにゃ
7, 17, Estelle, voider26, 빔엑스, Defense, 16, 4, 4, 2, 1, 36, ニッキーブレーク, 46011988, いにゃずにゃ
8, 8, LiDailin, レイライン, 단영촌천투, Defense, 4, 0, 0, 0, 0, 8, みゅーき, 46011988, チクチク梅
8, 7, Martina, ZEKURIP, 컴파운드사이트, Defense, 2, 0, 0, 0, 0, 0, らいらい, 46011988, チクチク梅
8, 8, Hisui, 無双, 모노호시자오, Defense, 4, 0, 0, 0, 0, 7, ハラミ, 46011988, チクチク梅
