rank, level, character, nickname, weapon, best weapon mastery, best weapon mastery level, total field kill, team kill, elimination, down can not eliminate, repeat down can not eliminate, down can eliminate, repeat down can eliminate, kill, assist, hunting, killer, gameId, teamName, tournament total score, tournament rank score, tournament kill score
1, 19, Lyanh, デスガキ, 소울리퍼, Defense, 20, 10, 12, 5, 2, 0, 3, 0, 5, 5, 72, , 47712853, ほーんてっどまんしょん, 19, 10, 9
1, 20, Luke, Dorago, 여의봉, Defense, 20, 10, 12, 5, 2, 0, 3, 0, 5, 4, 43, , 47712853, ほーんてっどまんしょん, 19, 10, 9
1, 19, Leni, うぃくらいん, 엘레강스, Defense, 19, 10, 12, 5, 2, 0, 3, 0, 0, 9, 16, , 47712853, ほーんてっどまんしょん, 19, 10, 9
2, 19, DebiMarlene, そちゃ, 레바테인, Defense, 19, 13, 13, 9, 3, 0, 1, 0, 3, 8, 24, Dorago, 47712853, ざるそば隊, 18.5, 7, 11.5
2, 20, Felix, Pea72, 애각창, Defense, 20, 13, 13, 9, 3, 0, 1, 0, 5, 7, 45, デスガキ, 47712853, ざるそば隊, 18.5, 7, 11.5
2, 19, Aiden, 青柳, 빛의검, Defense, 19, 13, 13, 9, 3, 0, 1, 0, 5, 4, 48, Dorago, 47712853, ざるそば隊, 18.5, 7, 11.5
3, 19, Chloe, 35億対1, 플레솃, Defense, 19, 12, 12, 6, 2, 0, 4, 0, 2, 8, 22, , 47712853, EVO, 16, 5, 11
3, 19, Vanya, RQQQQ, 여제, Defense, 19, 12, 12, 6, 2, 0, 4, 0, 7, 2, 52, Pea72, 47712853, EVO, 16, 5, 11
3, 19, Camilo, YoNeaKy, 볼틱레토, Defense, 19, 12, 12, 6, 2, 0, 4, 0, 3, 7, 47, , 47712853, EVO, 16, 5, 11
4, 19, Elena, 冷害, 활빈검, Defense, 18, 6, 6, 3, 1, 0, 2, 0, 0, 6, 43, YoNeaKy, 47712853, Toddler Ghost, 9.5, 4, 5.5
4, 18, Darko, レヴナ, 여의봉, Defense, 18, 6, 6, 3, 1, 0, 2, 0, 4, 1, 44, YoNeaKy, 47712853, Toddler Ghost, 9.5, 4, 5.5
4, 19, Hart, CiELzzz, 프리버드, Defense, 18, 6, 6, 3, 1, 0, 2, 0, 2, 2, 53, Pea72, 47712853, Toddler Ghost, 9.5, 4, 5.5
5, 19, Felix, たまねぎ2nd, 애각창, Defense, 19, 10, 10, 7, 2, 0, 1, 0, 2, 5, 31, RQQQQ, 47712853, NotBeingAll, 12, 3, 9
5, 19, YuMin, sLLLime, 여제, Defense, 20, 10, 10, 7, 2, 0, 1, 0, 7, 3, 60, CiELzzz, 47712853, NotBeingAll, 12, 3, 9
5, 18, Mai, upalupa, 뇌룡편, Defense, 18, 10, 10, 7, 2, 0, 1, 0, 1, 7, 18, RQQQQ, 47712853, NotBeingAll, 12, 3, 9
6, 18, Silvia, 444PROJECTILES, 스탬피드, Defense, 18, 5, 5, 3, 2, 0, 0, 0, 1, 2, 35, sLLLime, 47712853, R.E.P.O., 6, 2, 4
6, 18, Celine, Kazahana, 소이탄, Defense, 19, 5, 5, 3, 2, 0, 0, 0, 0, 3, 56, sLLLime, 47712853, R.E.P.O., 6, 2, 4
6, 19, Jan, C4storice, 흑요석짓테, Defense, 19, 5, 5, 3, 2, 0, 0, 0, 4, 1, 44, RQQQQ, 47712853, R.E.P.O., 6, 2, 4
7, 18, Luke, れぐるす, 구원의여신상, Defense, 18, 4, 4, 1, 1, 0, 2, 0, 1, 2, 32, レヴナ, 47712853, 雷帝_, 4.5, 1, 3.5
7, 18, Echion, OISIIPROTEIN, 블랙맘바킹-TL, Defense, 18, 4, 4, 1, 1, 0, 2, 0, 1, 3, 33, そちゃ, 47712853, 雷帝_, 4.5, 1, 3.5
7, 18, Jenny, かっと, 알타이르, Hunt, 18, 4, 4, 1, 1, 0, 2, 0, 2, 1, 71, そちゃ, 47712853, 雷帝_, 4.5, 1, 3.5
8, 16, Shoichi, たまこん, 파산검, Defense, 16, 9, 9, 3, 4, 0, 2, 0, 6, 0, 21, たまねぎ2nd, 47712853, たかし, 7, 0, 7
8, 16, Kenneth, お豆腐の匠, 반고부, Defense, 16, 9, 9, 3, 4, 0, 2, 0, 3, 3, 26, sLLLime, 47712853, たかし, 7, 0, 7
8, 16, Charlotte, レイ様, 절제, Defense, 14, 9, 9, 3, 4, 0, 2, 0, 0, 8, 5, sLLLime, 47712853, たかし, 7, 0, 7
