rank, level, character, nickname, weapon, best weapon mastery, best weapon mastery level, total field kill, team kill, elimination, down can not eliminate, repeat down can not eliminate, down can eliminate, repeat down can eliminate, kill, assist, hunting, killer, gameId, teamName, tournament total score, tournament rank score, tournament kill score
1, 19, Estelle, 아나진, 낙원의낫, Defense, 18, 11, 12, 10, 0, 0, 1, 0, 1, 9, 16, , 49330398, ASHER, 21, 10, 11
1, 20, Emma, HDKいっかん, 건곤권, Defense, 19, 11, 12, 10, 0, 0, 1, 0, 1, 6, 31, , 49330398, ASHER, 21, 10, 11
1, 20, Camilo, Skyper, 노스페라투-진홍, Defense, 20, 11, 12, 10, 0, 0, 1, 0, 9, 2, 95, , 49330398, ASHER, 21, 10, 11
2, 20, Arda, あっぷるん, 더문, Defense, 20, 9, 9, 5, 2, 0, 2, 0, 4, 3, 94, Skyper, 49330398, Aether, 15, 7, 8
2, 19, Darko, Nasitaka, 여의봉, Defense, 19, 9, 9, 5, 2, 0, 2, 0, 2, 5, 16, Skyper, 49330398, Aether, 15, 7, 8
2, 20, Barbara, 先織大翔VT, 알타이르, Defense, 20, 9, 9, 5, 2, 0, 2, 0, 3, 6, 46, Skyper, 49330398, Aether, 15, 7, 8
3, 20, William, mystica, 안티오크의수류탄, Defense, 20, 11, 11, 10, 1, 0, 0, 0, 3, 8, 77, あっぷるん, 49330398, VegetableRegion, 15.5, 5, 10.5
3, 19, Arda, 八ッ橋ちょこ, 더 데스-진홍, Defense, 20, 11, 11, 10, 1, 0, 0, 0, 6, 5, 60, , 49330398, VegetableRegion, 15.5, 5, 10.5
3, 19, Mai, LilySelene, 글레이프니르, Defense, 18, 11, 11, 10, 1, 0, 0, 0, 2, 9, 19, Nasitaka, 49330398, VegetableRegion, 15.5, 5, 10.5
4, 19, Yuki, LORDofVERMILION, 자웅일대검, Defense, 19, 11, 11, 4, 3, 0, 4, 0, 4, 6, 69, 八ッ橋ちょこ, 49330398, 消耗品電気ネズミ, 13.5, 4, 9.5
4, 19, Aiden, チカチュー, 빛의검, Defense, 19, 11, 11, 4, 3, 0, 4, 0, 2, 7, 32, mystica, 49330398, 消耗品電気ネズミ, 13.5, 4, 9.5
4, 19, Jan, C4storice, 천잠장갑, Defense, 19, 11, 11, 4, 3, 0, 4, 0, 5, 6, 41, 八ッ橋ちょこ, 49330398, 消耗品電気ネズミ, 13.5, 4, 9.5
5, 17, Barbara, 一杯酒気, 엘레강스, Defense, 17, 4, 4, 2, 1, 0, 1, 0, 2, 1, 41, C4storice, 49330398, 合体術式－エンゲージ・ゼロ, 6.5, 3, 3.5
5, 18, Rio, keikoma, 편전, Defense, 17, 4, 4, 2, 1, 0, 1, 0, 1, 3, 42, チカチュー, 49330398, 合体術式－エンゲージ・ゼロ, 6.5, 3, 3.5
5, 17, Alonso, mare7s, 빙화현옥수, Defense, 16, 4, 4, 2, 1, 0, 1, 0, 1, 3, 18, C4storice, 49330398, 合体術式－エンゲージ・ゼロ, 6.5, 3, 3.5
6, 17, Estelle, レイ様, 빔엑스, Defense, 14, 1, 1, 0, 0, 0, 1, 0, 0, 1, 29, mystica, 49330398, たかし, 3, 2, 1
6, 16, Shoichi, たまこん, 파산검, Defense, 15, 1, 1, 0, 0, 0, 1, 0, 1, 0, 40, 八ッ橋ちょこ, 49330398, たかし, 3, 2, 1
6, 16, Theodore, Endeavor108, 사사성광, Defense, 15, 1, 1, 0, 0, 0, 1, 0, 0, 1, 45, LilySelene, 49330398, たかし, 3, 2, 1
7, 15, Laura, berryrabbit, 우라누스, Defense, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 八ッ橋ちょこ, 49330398, Marine Delight, 1, 1, 0
7, 16, Istvan, おぼろづき米, 애각창, Defense, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, C4storice, 49330398, Marine Delight, 1, 1, 0
7, 14, Niah, シユイ, 엘레강스, Defense, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, mystica, 49330398, Marine Delight, 1, 1, 0
