rank, level, character, nickname, weapon, best weapon mastery, best weapon mastery level, total field kill, team kill, elimination, down can not eliminate, repeat down can not eliminate, down can eliminate, repeat down can eliminate, kill, assist, hunting, killer, gameId, teamName, tournament total score, tournament rank score, tournament kill score
1, 20, Mai, みゅーき, 뇌룡편, Defense, 19, 22, 23, 14, 3, 0, 5, 0, 2, 16, 7, , 49521967, 妖気に侵食されたパクサンジュン, 30.5, 10, 20.5
1, 20, Camilo, 챠리리, 주와이외즈, Defense, 20, 22, 23, 14, 3, 0, 5, 0, 9, 9, 49, , 49521967, 妖気に侵食されたパクサンジュン, 30.5, 10, 20.5
1, 20, Rio, 박의민, 페일노트-진홍, Defense, 20, 22, 23, 14, 3, 0, 5, 0, 11, 9, 83, , 49521967, 妖気に侵食されたパクサンジュン, 30.5, 10, 20.5
2, 19, Piolo, voider26, 비익련리, Defense, 19, 12, 12, 8, 1, 0, 3, 0, 4, 6, 29, 박의민, 49521967, ぶにゃっとしたたまご, 18.5, 7, 11.5
2, 20, Celine, vaqlas, 아스트라페, Defense, 20, 12, 12, 8, 1, 0, 3, 0, 3, 6, 59, 챠리리, 49521967, ぶにゃっとしたたまご, 18.5, 7, 11.5
2, 19, Adina, たまご, 더문, Defense, 20, 12, 12, 8, 1, 0, 3, 0, 5, 7, 41, 챠리리, 49521967, ぶにゃっとしたたまご, 18.5, 7, 11.5
3, 19, Hyunwoo, TwitchNunuzz, 주작자문, Defense, 18, 8, 8, 2, 1, 0, 5, 0, 3, 4, 28, voider26, 49521967, nunuzz, 12.5, 5, 7.5
3, 18, Rio, 夢中的過客, 이글아이, Defense, 18, 8, 8, 2, 1, 0, 5, 0, 4, 3, 45, voider26, 49521967, nunuzz, 12.5, 5, 7.5
3, 17, Irem, Mifaya, 여의주, Defense, 17, 8, 8, 2, 1, 0, 5, 0, 1, 4, 48, , 49521967, nunuzz, 12.5, 5, 7.5
4, 19, Camilo, YA1BA, 간장과막야, Defense, 18, 6, 6, 3, 2, 0, 1, 0, 4, 1, 43, voider26, 49521967, 王様, 9, 4, 5
4, 19, Xiukai, 南瓜燉食反, 월식, Defense, 17, 6, 6, 3, 2, 0, 1, 0, 0, 4, 12, たまご, 49521967, 王様, 9, 4, 5
4, 19, Barbara, Ichigaya, 엘레강스, Defense, 19, 6, 6, 3, 2, 0, 1, 0, 2, 1, 38, 夢中的過客, 49521967, 王様, 9, 4, 5
5, 20, Elena, コレマサ, 활빈검, Defense, 19, 5, 5, 0, 3, 0, 2, 0, 1, 3, 40, 챠리리, 49521967, Brainstorm, 6.5, 3, 3.5
5, 20, Irem, Dato2, 파이어볼, Defense, 19, 5, 5, 0, 3, 0, 2, 0, 3, 2, 71, voider26, 49521967, Brainstorm, 6.5, 3, 3.5
5, 19, Tazia, syon1222, 빙백은침, Defense, 19, 5, 5, 0, 3, 0, 2, 0, 1, 4, 55, たまご, 49521967, Brainstorm, 6.5, 3, 3.5
6, 19, Garnet, Levia4, 스파이의우산, Defense, 18, 4, 4, 1, 1, 0, 2, 0, 1, 2, 17, 챠리리, 49521967, ほーんてっどまんしょん, 5.5, 2, 3.5
6, 18, Silvia, うぃくらいん, 엘레강스, Defense, 18, 4, 4, 1, 1, 0, 2, 0, 2, 2, 21, 박의민, 49521967, ほーんてっどまんしょん, 5.5, 2, 3.5
6, 20, Katja, Dorago, 인터벤션, Defense, 19, 4, 4, 1, 1, 0, 2, 0, 1, 3, 54, 챠리리, 49521967, ほーんてっどまんしょん, 5.5, 2, 3.5
7, 16, Garnet, Exaneko, 마법봉, Defense, 15, 4, 4, 0, 0, 0, 4, 0, 1, 2, 48, 박의민, 49521967, ヴナのお友達だもん, 5, 1, 4
7, 16, Rio, れもんだもん, 적궁백시, Hunt, 16, 4, 4, 0, 0, 0, 4, 0, 3, 1, 39, みゅーき, 49521967, ヴナのお友達だもん, 5, 1, 4
7, 14, DebiMarlene, レヴナ, 엑스칼리버, Defense, 14, 4, 4, 0, 0, 0, 4, 0, 0, 4, 9, 박의민, 49521967, ヴナのお友達だもん, 5, 1, 4
8, 14, Lyanh, みらくる, 카른웬난, Defense, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 박의민, 49521967, 太虚幻境, 0, 0, 0
8, 13, Leni, にゃんぱすー, 스탬피드, Defense, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, YA1BA, 49521967, 太虚幻境, 0, 0, 0
8, 14, Isaac, FUU, 홀스터톤파, Defense, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, Levia4, 49521967, 太虚幻境, 0, 0, 0
