rank, level, character, nickname, weapon, best weapon mastery, best weapon mastery level, total field kill, team kill, team kill normal, team kill autoresurrection, kill, assist, hunting, killer, gameId, teamName
1, 20, Estelle, bambooXIV, 빔엑스, Defense, 19, 12, 12, 9, 3, 1, 11, 35, , 47147562, Voidoo done
1, 20, Bernice, ネフェルトゥス, 위도우 메이커-진홍, Defense, 20, 12, 12, 9, 3, 8, 3, 91, , 47147562, Voidoo done
1, 20, Adina, keikoma, 더 데스-진홍, Defense, 20, 12, 12, 9, 3, 3, 7, 56, , 47147562, Voidoo done
2, 19, Elena, あっぷるん, 레드팬서, Defense, 20, 4, 4, 3, 1, 0, 4, 22, ネフェルトゥス, 47147562, ちねりっぷるん
2, 20, Isaac, おぼろづき米, 홀스터톤파, Defense, 20, 4, 4, 3, 1, 2, 2, 37, keikoma, 47147562, ちねりっぷるん
2, 20, Haze, 水無れき, 발키리, Defense, 20, 4, 4, 3, 1, 2, 2, 88, bambooXIV, 47147562, ちねりっぷるん
3, 20, Vanya, RQQQQ, 여제, Defense, 19, 9, 9, 9, 0, 5, 3, 43, ネフェルトゥス, 47147562, 伝説の中西
3, 18, Chloe, サーモン中西, 만천화우, Defense, 18, 9, 9, 9, 0, 3, 3, 43, ネフェルトゥス, 47147562, 伝説の中西
3, 19, Estelle, Sitiyoh, 빔엑스, Defense, 18, 9, 9, 9, 0, 1, 7, 37, Dorago, 47147562, 伝説の中西
4, 19, Bernice, Dorago, 안드로메다, Defense, 20, 13, 13, 9, 4, 7, 5, 56, RQQQQ, 47147562, どらねこウォー
4, 19, Hisui, かっと, 빛의검, Defense, 19, 13, 13, 9, 4, 2, 9, 38, RQQQQ, 47147562, どらねこウォー
4, 19, Sua, Exaneko, 아는것이힘, Defense, 19, 13, 13, 9, 4, 4, 7, 34, RQQQQ, 47147562, どらねこウォー
5, 18, Adina, さすらいぱんだ, 더 데스-진홍, Defense, 18, 2, 2, 1, 1, 0, 2, 56, Sitiyoh, 47147562, Toddler Vivid
5, 18, Estelle, agaty, 빔엑스, Defense, 17, 2, 2, 1, 1, 1, 0, 29, かっと, 47147562, Toddler Vivid
5, 19, Hart, Pororoca, 프리버드, Hunt, 19, 2, 2, 1, 1, 1, 1, 60, Dorago, 47147562, Toddler Vivid
6, 17, Jenny, kawaiiOTP, 알타이르, Defense, 16, 5, 5, 1, 4, 1, 1, 26, Dorago, 47147562, †神縫合†
6, 18, Elena, HeianKYO, 활빈검, Defense, 17, 5, 5, 1, 4, 0, 3, 38, Dorago, 47147562, †神縫合†
6, 17, Chloe, rosen, 플레솃, Defense, 17, 5, 5, 1, 4, 4, 1, 35, かっと, 47147562, †神縫合†
7, 17, Eleven, きまき, 다그다의망치, Defense, 16, 3, 3, 1, 2, 1, 2, 35, サーモン中西, 47147562, Brainstorm
7, 16, Theodore, コレマサ, 가우스라이플, Defense, 16, 3, 3, 1, 2, 1, 2, 41, RQQQQ, 47147562, Brainstorm
7, 17, DebiMarlene, syon1222, 빛의검, Defense, 17, 3, 3, 1, 2, 1, 2, 35, サーモン中西, 47147562, Brainstorm
8, 17, Katja, ななしの, 안드로메다, Defense, 16, 7, 7, 1, 6, 6, 1, 38, Exaneko, 47147562, J2K
8, 15, Hisui, 다케, 모노호시자오, Defense, 14, 7, 7, 1, 6, 0, 7, 26, RQQQQ, 47147562, J2K
8, 15, DebiMarlene, Istria0, 레바테인, Defense, 14, 7, 7, 1, 6, 1, 4, 9, Pororoca, 47147562, J2K
