rank, level, character, nickname, weapon, best weapon mastery, best weapon mastery level, total field kill, team kill, team kill normal, team kill autoresurrection, kill, assist, hunting, killer, gameId, teamName
1, 20, Bernice, Dorago, 위도우 메이커-진홍, Defense, 20, 15, 15, 8, 7, 2, 7, 66, , 47149549, どらねこウォー
1, 19, Sua, Exaneko, 둠스데이, Defense, 20, 15, 15, 8, 7, 4, 7, 43, , 47149549, どらねこウォー
1, 19, Hisui, かっと, 다인슬라이프, Defense, 20, 15, 15, 8, 7, 9, 3, 45, , 47149549, どらねこウォー
2, 19, Elena, あっぷるん, 레드팬서, Defense, 18, 7, 7, 4, 3, 2, 5, 22, かっと, 47149549, ちねりっぷるん
2, 20, Haze, 水無れき, 골드러시, Defense, 19, 7, 7, 4, 3, 1, 5, 51, Exaneko, 47149549, ちねりっぷるん
2, 19, Piolo, おぼろづき米, 비익련리, Defense, 18, 7, 7, 4, 3, 4, 3, 34, かっと, 47149549, ちねりっぷるん
3, 19, DebiMarlene, Istria0, 레바테인, Defense, 18, 9, 9, 6, 3, 2, 5, 15, おぼろづき米, 47149549, J2K
3, 20, Katja, ななしの, 위도우 메이커-진홍, Defense, 20, 9, 9, 6, 3, 5, 2, 74, おぼろづき米, 47149549, J2K
3, 20, Hisui, 다케, 빛의검, Defense, 19, 9, 9, 6, 3, 2, 4, 37, あっぷるん, 47149549, J2K
4, 18, Theodore, コレマサ, 데드아이, Defense, 18, 6, 6, 4, 2, 2, 3, 45, ななしの, 47149549, Brainstorm
4, 19, DebiMarlene, syon1222, 레바테인, Defense, 18, 6, 6, 4, 2, 0, 5, 23, 다케, 47149549, Brainstorm
4, 19, Abigail, きまき, 네플리온, Defense, 18, 6, 6, 4, 2, 4, 2, 31, かっと, 47149549, Brainstorm
5, 19, Chloe, rosen, 흑련비표, Defense, 19, 7, 7, 5, 2, 3, 4, 55, あっぷるん, 47149549, †神縫合†
5, 20, Elena, HeianKYO, 미스틸테인, Defense, 20, 7, 7, 5, 2, 1, 5, 46, かっと, 47149549, †神縫合†
5, 19, Jenny, kawaiiOTP, 알타이르, Defense, 19, 7, 7, 5, 2, 3, 3, 46, 다케, 47149549, †神縫合†
6, 18, Adina, keikoma, 더스타, Defense, 18, 3, 3, 2, 1, 1, 1, 60, Istria0, 47149549, Voidoo done
6, 18, Lenox, bambooXIV, 뇌룡편, Defense, 17, 3, 3, 2, 1, 0, 3, 15, ななしの, 47149549, Voidoo done
6, 18, Sissela, ネフェルトゥス, 루테늄구슬, Defense, 19, 3, 3, 2, 1, 2, 1, 58, Istria0, 47149549, Voidoo done
7, 18, Haze, RQQQQ, 골드러시, Hunt, 17, 4, 4, 2, 2, 2, 1, 61, きまき, 47149549, 伝説の中西
7, 18, Mai, Sitiyoh, 뇌룡편, Defense, 16, 4, 4, 2, 2, 1, 3, 34, きまき, 47149549, 伝説の中西
7, 17, Chloe, サーモン中西, 미치광이왕의카드, Defense, 17, 4, 4, 2, 2, 1, 2, 46, コレマサ, 47149549, 伝説の中西
8, 15, Markus, agaty, 산타무에르떼, Defense, 14, 5, 5, 0, 5, 2, 1, 22, rosen, 47149549, Toddler Vivid
8, 16, Silvia, さすらいぱんだ, 알타이르, Defense, 16, 5, 5, 0, 5, 0, 4, 68, きまき, 47149549, Toddler Vivid
8, 15, Chloe, Pororoca, 미치광이왕의카드, Defense, 15, 5, 5, 0, 5, 3, 2, 37, HeianKYO, 47149549, Toddler Vivid
