rank, level, character, nickname, weapon, best weapon mastery, best weapon mastery level, total field kill, team kill, team kill normal, team kill autoresurrection, kill, assist, hunting, killer, gameId, teamName
1, 20, Chloe, guppy63, 흑련비표-진홍, Defense, 20, 14, 14, 12, 2, 7, 6, 69, , 46973936, 最強★Love_&_Peace
1, 19, Mai, chainin, 글레이프니르, Defense, 18, 14, 14, 12, 2, 1, 10, 19, , 46973936, 最強★Love_&_Peace
1, 20, Camilo, Atato, 환영도-진홍, Defense, 20, 14, 14, 12, 2, 6, 5, 66, , 46973936, 最強★Love_&_Peace
2, 20, Katja, Yggdra1, 위도우메이커, Defense, 20, 16, 16, 12, 4, 4, 11, 48, guppy63, 46973936, ばなな組
2, 19, Markus, 十二連火炎ブレス, 반고부, Defense, 19, 16, 16, 12, 4, 4, 11, 30, guppy63, 46973936, ばなな組
2, 20, Lenore, soku510, 하트 브레이커-새벽, Defense, 20, 16, 16, 12, 4, 8, 7, 44, guppy63, 46973936, ばなな組
3, 19, Vanya, ysd, 여제, Defense, 19, 2, 2, 2, 0, 0, 2, 51, soku510, 46973936, えびグラ団
3, 19, Estelle, shrimpgratin, 낙원의낫, Defense, 18, 2, 2, 2, 0, 1, 1, 48, Yggdra1, 46973936, えびグラ団
3, 19, Adela, ドリルフィールド, 터럭손방망이, Defense, 19, 2, 2, 2, 0, 1, 1, 50, soku510, 46973936, えびグラ団
4, 18, Hisui, もなぞう, 빛의검, Defense, 18, 2, 2, 1, 1, 1, 1, 37, soku510, 46973936, ジャンボ
4, 19, Arda, uzakiron, 더문, Hunt, 19, 2, 2, 1, 1, 1, 0, 101, Atato, 46973936, ジャンボ
4, 17, Garnet, shimo1415, 스파이의우산, Defense, 17, 2, 2, 1, 1, 0, 2, 22, Yggdra1, 46973936, ジャンボ
5, 17, Markus, Fetch, 반고부, Defense, 17, 0, 0, 0, 0, 0, 0, 25, guppy63, 46973936, Serendipity
5, 17, Rio, 都築そろVT, 트윈보우, Hunt, 17, 0, 0, 0, 0, 0, 0, 78, chainin, 46973936, Serendipity
5, 17, Nicky, Magnen, 아이언피스트, Defense, 16, 0, 0, 0, 0, 0, 0, 36, guppy63, 46973936, Serendipity
6, 15, Hisui, arikA0331, 빛의검, Defense, 15, 2, 2, 2, 0, 2, 0, 30, Atato, 46973936, おさんぽオンライン
6, 13, Arda, ankod, 더스타, Defense, 12, 2, 2, 2, 0, 0, 2, 33, Atato, 46973936, おさんぽオンライン
6, 15, DebiMarlene, いのりの牛, 레바테인, Defense, 13, 2, 2, 2, 0, 0, 2, 23, guppy63, 46973936, おさんぽオンライン
7, 15, Markus, 現役JC, 반고부, Defense, 14, 2, 2, 2, 0, 0, 1, 20, 十二連火炎ブレス, 46973936, Nimmt55
7, 15, YuMin, EXOSKULLZERO, 은둔자, Defense, 15, 2, 2, 2, 0, 1, 1, 52, Yggdra1, 46973936, Nimmt55
7, 15, Rio, isemaki, 트윈보우, Defense, 15, 2, 2, 2, 0, 1, 1, 37, 十二連火炎ブレス, 46973936, Nimmt55
