rank, level, character, nickname, weapon, best weapon mastery, best weapon mastery level, total field kill, team kill, elimination, down can not eliminate, repeat down can not eliminate, down can eliminate, repeat down can eliminate, kill, assist, hunting, killer, gameId, teamName, tournament total score, tournament rank score, tournament kill score
1, 19, Elena, コレマサ, 미스틸테인, Defense, 19, 25, 25, 17, 7, 0, 0, 1, 2, 12, 27, , 47832647, Brainstorm, 31.5, 10, 21.5
1, 19, DebiMarlene, syon1222, 레바테인, Defense, 19, 25, 25, 17, 7, 0, 0, 1, 4, 19, 28, , 47832647, Brainstorm, 31.5, 10, 21.5
1, 20, Irem, Dato2, 체이서-새벽, Defense, 20, 25, 25, 17, 7, 0, 0, 1, 19, 6, 52, , 47832647, Brainstorm, 31.5, 10, 21.5
2, 20, Alex, えすみす, 플라즈마톤파, Defense, 20, 6, 6, 3, 1, 0, 2, 0, 0, 6, 58, Dato2, 47832647, Pon De Ring, 12.5, 7, 5.5
2, 20, Nathapon, Natupon, 트리플 포커스, Defense, 20, 6, 6, 3, 1, 0, 2, 0, 2, 4, 48, syon1222, 47832647, Pon De Ring, 12.5, 7, 5.5
2, 20, Hyejin, YoNeaKy, 흑련비표-새벽, Defense, 20, 6, 6, 3, 1, 0, 2, 0, 4, 2, 63, コレマサ, 47832647, Pon De Ring, 12.5, 7, 5.5
4, 18, Eleven, Levia4, 다그다의망치, Defense, 17, 10, 10, 6, 2, 0, 2, 0, 0, 9, 25, Dato2, 47832647, はいどろ2000, 13, 4, 9
4, 19, Aiden, 青柳, 레바테인, Defense, 19, 10, 10, 6, 2, 0, 2, 0, 4, 5, 75, Dato2, 47832647, はいどろ2000, 13, 4, 9
4, 18, Chiara, かっと, 아르고스의눈, Defense, 18, 10, 10, 6, 2, 0, 2, 0, 6, 3, 41, Dato2, 47832647, はいどろ2000, 13, 4, 9
5, 19, Vanya, Bluewings, 더문, Defense, 19, 2, 2, 0, 1, 0, 1, 0, 1, 0, 93, Dato2, 47832647, 新装開園ネマランド, 4.5, 3, 1.5
5, 17, Nicky, ymt, 프로스트팽, Defense, 16, 2, 2, 0, 1, 0, 1, 0, 0, 2, 21, Dato2, 47832647, 新装開園ネマランド, 4.5, 3, 1.5
5, 18, Istvan, LORDofVERMILION, 청룡언월도, Defense, 17, 2, 2, 0, 1, 0, 1, 0, 1, 0, 49, コレマサ, 47832647, 新装開園ネマランド, 4.5, 3, 1.5
6, 13, Echion, C4storice, 블랙맘바킹-TL, Defense, 12, 1, 1, 0, 0, 0, 1, 0, 0, 1, 32, Dato2, 47832647, 寿司飯重工 , 3, 2, 1
6, 13, Laura, berryrabbit, 플라즈마윕, Defense, 12, 1, 1, 0, 0, 0, 1, 0, 1, 0, 42, Dato2, 47832647, 寿司飯重工 , 3, 2, 1
6, 12, Silvia, 444PROJECTILES, 스탬피드, Defense, 9, 1, 1, 0, 0, 0, 1, 0, 0, 1, 22, Dato2, 47832647, 寿司飯重工 , 3, 2, 1
7, 12, Shoichi, たまこん, 파산검, Defense, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 青柳, 47832647, たかし, 1, 1, 0
7, 12, Kenneth, お豆腐の匠, 하르페, Defense, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, かっと, 47832647, たかし, 1, 1, 0
7, 12, Charlotte, レイ様, 절제, Defense, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, かっと, 47832647, たかし, 1, 1, 0
3, 19, Camilo, ここかな, 유성검, Hunt, 18, 1, 1, 0, 1, 0, 0, 0, 0, 1, 66, , 47832647, いねむりすとーむ, 5.5, 5, 0.5
3, 18, Priya, SSPotato, 헤븐즈도어, Defense, 17, 1, 1, 0, 1, 0, 0, 0, 1, 0, 16, , 47832647, いねむりすとーむ, 5.5, 5, 0.5
3, 18, Nadine, CiELzzz, 페일노트, Defense, 18, 1, 1, 0, 1, 0, 0, 0, 0, 1, 60, , 47832647, いねむりすとーむ, 5.5, 5, 0.5
