rank, level, character, nickname, weapon, best weapon mastery, best weapon mastery level, total field kill, team kill, elimination, down can not eliminate, repeat down can not eliminate, down can eliminate, repeat down can eliminate, kill, assist, hunting, killer, gameId, teamName, tournament total score, tournament rank score, tournament kill score
1, 20, Darko, かっと, 여의봉, Defense, 19, 9, 10, 6, 3, 0, 0, 0, 4, 3, 48, , 47838099, はいどろ2000, 17.5, 10, 7.5
1, 20, Eleven, Levia4, 다그다의망치, Defense, 19, 9, 10, 6, 3, 0, 0, 0, 1, 6, 24, , 47838099, はいどろ2000, 17.5, 10, 7.5
1, 20, Aiden, 青柳, 레바테인, Defense, 20, 9, 10, 6, 3, 0, 0, 0, 4, 4, 80, , 47838099, はいどろ2000, 17.5, 10, 7.5
2, 20, Shoichi, たまこん, 비색 단검-새벽, Defense, 20, 17, 17, 10, 2, 0, 5, 0, 8, 8, 34, Levia4, 47838099, たかし, 23, 7, 16
2, 19, Arda, お豆腐の匠, 더문, Defense, 19, 17, 17, 10, 2, 0, 5, 0, 3, 13, 24, 青柳, 47838099, たかし, 23, 7, 16
2, 20, Darko, レイ様, 로드 오브 하트-진홍, Defense, 20, 17, 17, 10, 2, 0, 5, 0, 6, 8, 58, かっと, 47838099, たかし, 23, 7, 16
3, 19, Leni, Natupon, 엘레강스, Defense, 18, 3, 3, 1, 0, 0, 2, 0, 0, 3, 21, たまこん, 47838099, Pon De Ring, 8, 5, 3
3, 19, Alex, えすみす, 일렉트론블라스터, Defense, 19, 3, 3, 1, 0, 0, 2, 0, 1, 2, 70, たまこん, 47838099, Pon De Ring, 8, 5, 3
3, 19, Camilo, YoNeaKy, 볼틱레토, Defense, 19, 3, 3, 1, 0, 0, 2, 0, 2, 0, 51, お豆腐の匠, 47838099, Pon De Ring, 8, 5, 3
4, 19, Jan, C4storice, 천잠장갑, Defense, 19, 10, 10, 8, 0, 0, 2, 0, 2, 5, 53, レイ様, 47838099, 寿司飯重工 , 14, 4, 10
4, 19, Silvia, 444PROJECTILES, 마탄의사수, Defense, 19, 10, 10, 8, 0, 0, 2, 0, 2, 7, 46, お豆腐の匠, 47838099, 寿司飯重工 , 14, 4, 10
4, 20, Laura, berryrabbit, 혈화구절편-새벽, Defense, 20, 10, 10, 8, 0, 0, 2, 0, 6, 2, 57, レイ様, 47838099, 寿司飯重工 , 14, 4, 10
5, 18, Adriana, ymt, 루테늄구슬, Defense, 18, 2, 2, 1, 0, 0, 1, 0, 2, 0, 50, かっと, 47838099, 新装開園ネマランド, 5, 3, 2
5, 18, Aya, Bluewings, 엘레강스, Defense, 17, 2, 2, 1, 0, 0, 1, 0, 0, 1, 39, C4storice, 47838099, 新装開園ネマランド, 5, 3, 2
5, 17, Barbara, LORDofVERMILION, 엘레강스, Defense, 16, 2, 2, 1, 0, 0, 1, 0, 0, 1, 40, , 47838099, 新装開園ネマランド, 5, 3, 2
6, 17, DebiMarlene, syon1222, 아론다이트, Defense, 16, 4, 4, 0, 4, 0, 0, 0, 0, 2, 28, berryrabbit, 47838099, Brainstorm, 4, 2, 2
6, 17, Irem, Dato2, 아스트라페, Defense, 16, 4, 4, 0, 4, 0, 0, 0, 1, 3, 34, レイ様, 47838099, Brainstorm, 4, 2, 2
6, 16, Sissela, きまき, 생사부, Defense, 16, 4, 4, 0, 4, 0, 0, 0, 3, 0, 37, レイ様, 47838099, Brainstorm, 4, 2, 2
7, 14, Jackie, CiELzzz, 프라가라흐, Defense, 12, 1, 1, 0, 0, 0, 1, 0, 0, 1, 34, 444PROJECTILES, 47838099, いねむりすとーむ, 2, 1, 1
7, 14, Piolo, ここかな, 비익련리, Defense, 12, 1, 1, 0, 0, 0, 1, 0, 1, 0, 40, berryrabbit, 47838099, いねむりすとーむ, 2, 1, 1
7, 13, Vanya, SSPotato, 더스타, Defense, 12, 1, 1, 0, 0, 0, 1, 0, 0, 1, 24, berryrabbit, 47838099, いねむりすとーむ, 2, 1, 1
