rank, level, character, nickname, weapon, best weapon mastery, best weapon mastery level, total field kill, team kill, elimination, down can not eliminate, repeat down can not eliminate, down can eliminate, repeat down can eliminate, kill, assist, hunting, killer, gameId, teamName, tournament total score, tournament rank score, tournament kill score
1, 20, Silvia, KatsuragiAce, 하이 눈-새벽, Defense, 20, 15, 15, 14, 1, 0, 0, 0, 2, 5, 68, , 48488261, Etranger, 24.5, 10, 14.5
1, 20, Hisui, wowaka, 빛의검, Defense, 20, 15, 15, 14, 1, 0, 0, 0, 12, 3, 51, , 48488261, Etranger, 24.5, 10, 14.5
1, 20, Elena, Honesty, 미스틸테인, Defense, 20, 15, 15, 14, 1, 0, 0, 0, 1, 12, 39, , 48488261, Etranger, 24.5, 10, 14.5
2, 20, Alex, たまこん, 모노호시자오, Defense, 20, 22, 22, 13, 4, 0, 5, 0, 6, 12, 33, wowaka, 48488261, T-REX108, 27, 7, 20
2, 20, Isol, Endeavor108, 헬파이어-진홍, Defense, 20, 22, 22, 13, 4, 0, 5, 0, 14, 6, 49, wowaka, 48488261, T-REX108, 27, 7, 20
2, 20, Estelle, レイ様, 빔엑스, Defense, 19, 22, 22, 13, 4, 0, 5, 0, 2, 17, 22, wowaka, 48488261, T-REX108, 27, 7, 20
3, 20, Elena, 冷害, 활빈검, Defense, 18, 4, 4, 3, 1, 0, 0, 0, 0, 4, 50, Honesty, 48488261, Toddler Ghost, 8.5, 5, 3.5
3, 19, DebiMarlene, レヴナ, 레바테인, Defense, 18, 4, 4, 3, 1, 0, 0, 0, 1, 2, 17, wowaka, 48488261, Toddler Ghost, 8.5, 5, 3.5
3, 20, Nadine, CiELzzz, 아르기로톡소스, Hunt, 19, 4, 4, 3, 1, 0, 0, 0, 3, 1, 66, wowaka, 48488261, Toddler Ghost, 8.5, 5, 3.5
4, 19, Eleven, にとっち, 뿅망치, Defense, 19, 7, 7, 3, 2, 0, 2, 0, 2, 5, 17, Endeavor108, 48488261, カイリュー@拘り鉢巻, 10, 4, 6
4, 20, Hisui, かっと, 빛의검, Defense, 20, 7, 7, 3, 2, 0, 2, 0, 4, 3, 56, wowaka, 48488261, カイリュー@拘り鉢巻, 10, 4, 6
4, 18, Theodore, Natupon, 데드아이, Defense, 19, 7, 7, 3, 2, 0, 2, 0, 1, 5, 53, wowaka, 48488261, カイリュー@拘り鉢巻, 10, 4, 6
5, 20, Felix, たまねぎ2nd, 장팔사모, Defense, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, たまこん, 48488261, NotBeingAll, 3, 3, 0
5, 19, Echion, sLLLime, 블랙맘바킹-TL, Defense, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, Endeavor108, 48488261, NotBeingAll, 3, 3, 0
5, 19, Charlotte, upalupa, 운명의수레바퀴, Defense, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, Endeavor108, 48488261, NotBeingAll, 3, 3, 0
6, 17, Celine, さすらいぱんだ, 소이탄, Defense, 16, 5, 5, 3, 0, 0, 2, 0, 2, 2, 38, saimina, 48488261, Toddler Vivid, 7, 2, 5
6, 18, Lenox, うぇびー, 캐소드라쉬, Defense, 17, 5, 5, 3, 0, 0, 2, 0, 2, 3, 19, Endeavor108, 48488261, Toddler Vivid, 7, 2, 5
6, 17, Rio, Pororoca, 편전, Defense, 17, 5, 5, 3, 0, 0, 2, 0, 1, 3, 36, sukopi, 48488261, Toddler Vivid, 7, 2, 5
7, 19, DebiMarlene, 主任, 레바테인, Defense, 18, 4, 4, 2, 0, 0, 2, 0, 0, 2, 41, レイ様, 48488261, Signal Symphony, 5, 1, 4
7, 19, Estelle, sukopi, 네플리온, Defense, 18, 4, 4, 2, 0, 0, 2, 0, 3, 1, 44, Endeavor108, 48488261, Signal Symphony, 5, 1, 4
7, 18, Tia, saimina, 터럭손방망이, Defense, 19, 4, 4, 2, 0, 0, 2, 0, 1, 2, 60, たまこん, 48488261, Signal Symphony, 5, 1, 4
8, 17, Chiara, OISIIPROTEIN, 아르고스의눈, Defense, 16, 2, 2, 1, 0, 0, 1, 0, 1, 1, 38, KatsuragiAce, 48488261, ほーんてっどまんしょん, 2, 0, 2
8, 17, Johann, Dorago, 더썬, Defense, 15, 2, 2, 1, 0, 0, 1, 0, 1, 1, 16, wowaka, 48488261, ほーんてっどまんしょん, 2, 0, 2
8, 18, Lyanh, うぃくらいん, 소울리퍼, Defense, 16, 2, 2, 1, 0, 0, 1, 0, 0, 2, 29, CiELzzz, 48488261, ほーんてっどまんしょん, 2, 0, 2
