rank, level, character, nickname, weapon, best weapon mastery, best weapon mastery level, total field kill, team kill, elimination, down can not eliminate, repeat down can not eliminate, down can eliminate, repeat down can eliminate, kill, assist, hunting, killer, gameId, teamName, tournament total score, tournament rank score, tournament kill score
1, 20, Hisui, wowaka, 빛의검, Defense, 20, 12, 12, 11, 0, 0, 1, 0, 7, 4, 76, , 48491212, Etranger, 22, 10, 12
1, 19, Elena, Honesty, 노스페라투, Defense, 19, 12, 12, 11, 0, 0, 1, 0, 2, 7, 23, , 48491212, Etranger, 22, 10, 12
1, 19, Silvia, KatsuragiAce, 하이 눈-새벽, Defense, 20, 12, 12, 11, 0, 0, 1, 0, 3, 9, 83, , 48491212, Etranger, 22, 10, 12
2, 20, Aya, sLLLime, 알타이르, Defense, 19, 2, 2, 0, 2, 0, 0, 0, 2, 0, 51, KatsuragiAce, 48491212, NotBeingAll, 8, 7, 1
2, 20, Felix, たまねぎ2nd, 애각창, Hunt, 19, 2, 2, 0, 2, 0, 0, 0, 0, 0, 92, Honesty, 48491212, NotBeingAll, 8, 7, 1
2, 19, Estelle, upalupa, 빔엑스, Defense, 18, 2, 2, 0, 2, 0, 0, 0, 0, 2, 12, wowaka, 48491212, NotBeingAll, 8, 7, 1
3, 19, Shoichi, たまこん, 비색단검, Defense, 19, 12, 12, 8, 0, 0, 4, 0, 5, 4, 46, KatsuragiAce, 48491212, T-REX108, 17, 5, 12
3, 18, Yuki, Endeavor108, 빛의검, Defense, 18, 12, 12, 8, 0, 0, 4, 0, 6, 5, 37, Honesty, 48491212, T-REX108, 17, 5, 12
3, 18, Charlotte, レイ様, 절제, Defense, 17, 12, 12, 8, 0, 0, 4, 0, 1, 11, 16, wowaka, 48491212, T-REX108, 17, 5, 12
4, 18, Karla, さすらいぱんだ, 혈색반월-새벽, Defense, 18, 6, 6, 2, 2, 0, 2, 0, 2, 2, 51, たまこん, 48491212, Toddler Vivid, 9, 4, 5
4, 18, Leon, うぇびー, 흑요석짓테, Defense, 17, 6, 6, 2, 2, 0, 2, 0, 0, 5, 13, たまこん, 48491212, Toddler Vivid, 9, 4, 5
4, 18, Rio, Pororoca, 페일노트-진홍, Defense, 18, 6, 6, 2, 2, 0, 2, 0, 4, 2, 37, Endeavor108, 48491212, Toddler Vivid, 9, 4, 5
5, 17, Lenore, 主任, 헤븐즈도어, Defense, 17, 1, 1, 0, 0, 0, 1, 0, 0, 1, 37, Endeavor108, 48491212, Signal Symphony, 4, 3, 1
5, 17, Estelle, sukopi, 빔엑스, Defense, 16, 1, 1, 0, 0, 0, 1, 0, 1, 0, 57, たまこん, 48491212, Signal Symphony, 4, 3, 1
5, 17, Tia, saimina, 터럭손방망이, Defense, 16, 1, 1, 0, 0, 0, 1, 0, 0, 1, 50, Endeavor108, 48491212, Signal Symphony, 4, 3, 1
6, 17, Eleven, にとっち, 다그다의망치, Defense, 15, 8, 8, 3, 2, 0, 3, 0, 2, 4, 19, wowaka, 48491212, カイリュー@拘り鉢巻, 9, 2, 7
6, 16, Theodore, Natupon, 데드아이, Defense, 16, 8, 8, 3, 2, 0, 3, 0, 2, 3, 34, wowaka, 48491212, カイリュー@拘り鉢巻, 9, 2, 7
6, 17, Hisui, かっと, 빛의검, Defense, 17, 8, 8, 3, 2, 0, 3, 0, 4, 4, 50, Pororoca, 48491212, カイリュー@拘り鉢巻, 9, 2, 7
7, 16, Darko, レヴナ, 여의봉, Defense, 15, 4, 4, 0, 2, 0, 2, 0, 1, 1, 32, にとっち, 48491212, Toddler Ghost, 4, 1, 3
7, 16, Priya, mukkoro, 헤븐즈도어, Defense, 15, 4, 4, 0, 2, 0, 2, 0, 2, 1, 32, Pororoca, 48491212, Toddler Ghost, 4, 1, 3
7, 17, Hart, CiELzzz, 프리버드, Defense, 16, 4, 4, 0, 2, 0, 2, 0, 1, 1, 43, かっと, 48491212, Toddler Ghost, 4, 1, 3
8, 14, Darko, うぃくらいん, 여의봉, Defense, 12, 1, 1, 0, 0, 0, 1, 0, 0, 1, 29, KatsuragiAce, 48491212, ほーんてっどまんしょん, 1, 0, 1
8, 12, Johann, Dorago, 더썬, Defense, 10, 1, 1, 0, 0, 0, 1, 0, 0, 1, 9, wowaka, 48491212, ほーんてっどまんしょん, 1, 0, 1
8, 14, Chiara, OISIIPROTEIN, 레드팬서, Defense, 12, 1, 1, 0, 0, 0, 1, 0, 1, 0, 32, wowaka, 48491212, ほーんてっどまんしょん, 1, 0, 1
