rank, level, character, nickname, weapon, best weapon mastery, best weapon mastery level, total field kill, team kill, elimination, down can not eliminate, repeat down can not eliminate, down can eliminate, repeat down can eliminate, kill, assist, hunting, killer, gameId, teamName, tournament total score, tournament rank score, tournament kill score
1, 20, Camilo, らいらい, 환영도-진홍, Defense, 20, 12, 12, 10, 0, 0, 2, 0, 5, 6, 69, , 49235877, 家族だんらん, 22, 10, 12
1, 20, Johann, 3y3s, 더썬, Defense, 19, 12, 12, 10, 0, 0, 2, 0, 2, 9, 11, , 49235877, 家族だんらん, 22, 10, 12
1, 20, Jan, 피세, 천잠장갑, Defense, 20, 12, 12, 10, 0, 0, 2, 0, 5, 7, 54, , 49235877, 家族だんらん, 22, 10, 12
2, 20, Hyejin, YoNeaKy, 빙백은침, Defense, 20, 10, 10, 7, 1, 0, 2, 0, 3, 6, 52, らいらい, 49235877, BloodyMoon, 16.5, 7, 9.5
2, 20, Hisui, 御存知ムエタイ, 빛의검, Defense, 20, 10, 10, 7, 1, 0, 2, 0, 4, 4, 65, 피세, 49235877, BloodyMoon, 16.5, 7, 9.5
2, 20, Jan, C4storice, 천잠장갑, Defense, 20, 10, 10, 7, 1, 0, 2, 0, 3, 5, 65, 3y3s, 49235877, BloodyMoon, 16.5, 7, 9.5
3, 19, Rozzi, れもんだもん, 하이눈, Defense, 19, 9, 9, 6, 2, 0, 1, 0, 7, 2, 56, 피세, 49235877, いままで魚をありがとう, 13, 5, 8
3, 19, Celine, vaqlas, 체이서, Hunt, 19, 9, 9, 6, 2, 0, 1, 0, 2, 3, 88, らいらい, 49235877, いままで魚をありがとう, 13, 5, 8
3, 19, Nicky, voider26, 빙화현옥수, Defense, 18, 9, 9, 6, 2, 0, 1, 0, 0, 5, 32, らいらい, 49235877, いままで魚をありがとう, 13, 5, 8
4, 19, Sissela, TKDNdecoy, 생사부, Defense, 18, 5, 5, 3, 0, 0, 2, 0, 2, 3, 35, らいらい, 49235877, 聖帝†陵, 9, 4, 5
4, 18, Estelle, sukopi, 낙원의낫, Defense, 17, 5, 5, 3, 0, 0, 2, 0, 1, 4, 38, 御存知ムエタイ, 49235877, 聖帝†陵, 9, 4, 5
4, 18, Katja, 駅弁mk, 인터벤션, Defense, 18, 5, 5, 3, 0, 0, 2, 0, 2, 3, 72, 御存知ムエタイ, 49235877, 聖帝†陵, 9, 4, 5
5, 18, Arda, rosen, 더문, Defense, 17, 3, 3, 2, 1, 0, 0, 0, 0, 3, 55, vaqlas, 49235877, †神縫合†, 5.5, 3, 2.5
5, 18, Garnet, HeianKYO, 스파이의우산, Defense, 17, 3, 3, 2, 1, 0, 0, 0, 2, 1, 22, C4storice, 49235877, †神縫合†, 5.5, 3, 2.5
5, 18, Jenny, kawaiiOTP, 알타이르, Defense, 17, 3, 3, 2, 1, 0, 0, 0, 1, 2, 33, れもんだもん, 49235877, †神縫合†, 5.5, 3, 2.5
6, 17, Estelle, LilySelene, 빔엑스, Defense, 15, 1, 1, 0, 1, 0, 0, 0, 1, 0, 33, 피세, 49235877, VegetableRegion, 2.5, 2, 0.5
6, 17, Hart, CiELzzz, 틴스피릿, Defense, 15, 1, 1, 0, 1, 0, 0, 0, 0, 1, 28, 피세, 49235877, VegetableRegion, 2.5, 2, 0.5
6, 17, Haze, 八ッ橋ちょこ, 골드러시, Defense, 16, 1, 1, 0, 1, 0, 0, 0, 0, 0, 25, 3y3s, 49235877, VegetableRegion, 2.5, 2, 0.5
7, 16, Estelle, レイ様, 빔엑스, Defense, 14, 3, 3, 0, 1, 0, 2, 0, 0, 3, 27, C4storice, 49235877, たかし, 3.5, 1, 2.5
7, 16, Shoichi, たまこん, 월식, Defense, 15, 3, 3, 0, 1, 0, 2, 0, 3, 0, 39, C4storice, 49235877, たかし, 3.5, 1, 2.5
7, 16, Theodore, Endeavor108, 사사성광, Defense, 15, 3, 3, 0, 1, 0, 2, 0, 0, 3, 52, 御存知ムエタイ, 49235877, たかし, 3.5, 1, 2.5
