rank, level, character, nickname, weapon, best weapon mastery, best weapon mastery level, total field kill, team kill, elimination, down can not eliminate, repeat down can not eliminate, down can eliminate, repeat down can eliminate, kill, assist, hunting, killer, gameId, teamName, tournament total score, tournament rank score, tournament kill score
1, 20, Jan, 피세, 칼날 톤파-새벽, Defense, 20, 19, 19, 16, 3, 0, 0, 0, 5, 9, 66, , 49234320, 家族だんらん, 27.5, 10, 17.5
1, 20, Camilo, らいらい, 간장과막야, Defense, 20, 19, 19, 16, 3, 0, 0, 0, 13, 4, 77, , 49234320, 家族だんらん, 27.5, 10, 17.5
1, 20, Johann, 3y3s, 더 데스-진홍, Defense, 19, 19, 19, 16, 3, 0, 0, 0, 1, 15, 25, , 49234320, 家族だんらん, 27.5, 10, 17.5
2, 20, Rozzi, れもんだもん, 하이눈, Defense, 20, 8, 8, 3, 1, 0, 4, 0, 4, 4, 77, らいらい, 49234320, いままで魚をありがとう, 14.5, 7, 7.5
2, 20, Nicky, voider26, 프로스트팽, Defense, 19, 8, 8, 3, 1, 0, 4, 0, 3, 4, 38, らいらい, 49234320, いままで魚をありがとう, 14.5, 7, 7.5
2, 19, Hyejin, vaqlas, 아르테미스, Defense, 20, 8, 8, 3, 1, 0, 4, 0, 1, 7, 43, らいらい, 49234320, いままで魚をありがとう, 14.5, 7, 7.5
3, 19, DebiMarlene, CiELzzz, 레바테인, Defense, 18, 3, 3, 3, 0, 0, 0, 0, 1, 2, 17, らいらい, 49234320, VegetableRegion, 8, 5, 3
3, 19, Abigail, LilySelene, 빔엑스, Defense, 19, 3, 3, 3, 0, 0, 0, 0, 2, 1, 51, らいらい, 49234320, VegetableRegion, 8, 5, 3
3, 19, Elena, 八ッ橋ちょこ, 레드팬서, Defense, 18, 3, 3, 3, 0, 0, 0, 0, 0, 3, 31, 피세, 49234320, VegetableRegion, 8, 5, 3
4, 19, Jenny, kawaiiOTP, 알타이르, Defense, 19, 4, 4, 2, 1, 0, 1, 0, 1, 2, 51, 피세, 49234320, †神縫合†, 7.5, 4, 3.5
4, 19, Arda, rosen, 운명의수레바퀴, Defense, 19, 4, 4, 2, 1, 0, 1, 0, 2, 1, 42, らいらい, 49234320, †神縫合†, 7.5, 4, 3.5
4, 20, Elena, HeianKYO, 활빈검, Defense, 19, 4, 4, 2, 1, 0, 1, 0, 1, 3, 42, LilySelene, 49234320, †神縫合†, 7.5, 4, 3.5
5, 19, Shoichi, たまこん, 월식, Defense, 18, 2, 2, 2, 0, 0, 0, 0, 1, 1, 52, rosen, 49234320, たかし, 5, 3, 2
5, 18, Theodore, Endeavor108, 사사성광, Defense, 18, 2, 2, 2, 0, 0, 0, 0, 1, 1, 56, 駅弁mk, 49234320, たかし, 5, 3, 2
5, 19, Garnet, レイ様, 스파이의우산, Defense, 18, 2, 2, 2, 0, 0, 0, 0, 0, 2, 35, 피세, 49234320, たかし, 5, 3, 2
6, 17, Leon, TKDNdecoy, 아이언피스트, Defense, 16, 8, 8, 2, 1, 0, 5, 0, 3, 4, 43, らいらい, 49234320, 聖帝†陵, 9.5, 2, 7.5
6, 18, Elena, sukopi, 활빈검, Defense, 18, 8, 8, 2, 1, 0, 5, 0, 1, 5, 33, LilySelene, 49234320, 聖帝†陵, 9.5, 2, 7.5
6, 19, Fiora, 駅弁mk, 아르고스의눈, Defense, 18, 8, 8, 2, 1, 0, 5, 0, 4, 3, 72, CiELzzz, 49234320, 聖帝†陵, 9.5, 2, 7.5
7, 18, Haze, 御存知ムエタイ, 골드러시, Defense, 18, 2, 2, 1, 1, 0, 0, 0, 1, 0, 33, らいらい, 49234320, BloodyMoon, 2.5, 1, 1.5
7, 19, Jan, C4storice, 흑요석짓테, Defense, 18, 2, 2, 1, 1, 0, 0, 0, 1, 1, 58, たまこん, 49234320, BloodyMoon, 2.5, 1, 1.5
7, 18, Mai, YoNeaKy, 뇌룡편, Defense, 17, 2, 2, 1, 1, 0, 0, 0, 0, 1, 32, Endeavor108, 49234320, BloodyMoon, 2.5, 1, 1.5
