rank, level, character, nickname, weapon, best weapon mastery, best weapon mastery level, total field kill, team kill, elimination, down can not eliminate, repeat down can not eliminate, down can eliminate, repeat down can eliminate, kill, assist, hunting, killer, gameId, teamName, tournament total score, tournament rank score, tournament kill score
1, 19, Johann, 3y3s, 더썬, Defense, 18, 8, 8, 6, 1, 0, 1, 0, 0, 7, 23, , 49233003, 家族だんらん, 17.5, 10, 7.5
1, 20, Camilo, らいらい, 환영도-진홍, Defense, 20, 8, 8, 6, 1, 0, 1, 0, 5, 2, 75, , 49233003, 家族だんらん, 17.5, 10, 7.5
1, 20, Jan, 피세, 블러디 핸즈-진홍, Defense, 19, 8, 8, 6, 1, 0, 1, 0, 3, 3, 54, , 49233003, 家族だんらん, 17.5, 10, 7.5
2, 19, Arda, rosen, 더문, Defense, 19, 10, 10, 9, 0, 0, 1, 0, 2, 8, 52, らいらい, 49233003, †神縫合†, 17, 7, 10
2, 20, Elena, HeianKYO, 미스틸테인, Defense, 19, 10, 10, 9, 0, 0, 1, 0, 4, 6, 32, 피세, 49233003, †神縫合†, 17, 7, 10
2, 19, Jenny, kawaiiOTP, 알타이르, Defense, 19, 10, 10, 9, 0, 0, 1, 0, 4, 6, 54, 피세, 49233003, †神縫合†, 17, 7, 10
3, 19, Hisui, 御存知ムエタイ, 빛의검, Defense, 18, 4, 4, 3, 1, 0, 0, 0, 2, 1, 36, voider26, 49233003, BloodyMoon, 8.5, 5, 3.5
3, 19, Jan, C4storice, 천잠장갑, Defense, 19, 4, 4, 3, 1, 0, 0, 0, 0, 1, 79, kawaiiOTP, 49233003, BloodyMoon, 8.5, 5, 3.5
3, 19, Hyejin, YoNeaKy, 생사부, Defense, 19, 4, 4, 3, 1, 0, 0, 0, 2, 2, 69, HeianKYO, 49233003, BloodyMoon, 8.5, 5, 3.5
4, 19, Hyejin, vaqlas, 아르테미스, Defense, 18, 6, 6, 2, 1, 0, 3, 0, 1, 4, 52, YoNeaKy, 49233003, いままで魚をありがとう, 9.5, 4, 5.5
4, 19, Rio, れもんだもん, 적궁백시, Hunt, 19, 6, 6, 2, 1, 0, 3, 0, 5, 1, 60, YoNeaKy, 49233003, いままで魚をありがとう, 9.5, 4, 5.5
4, 19, Lenox, voider26, 사복검, Defense, 18, 6, 6, 2, 1, 0, 3, 0, 1, 5, 30, rosen, 49233003, いままで魚をありがとう, 9.5, 4, 5.5
5, 17, Alonso, sukopi, 디바인피스트, Defense, 14, 1, 1, 1, 0, 0, 0, 0, 0, 1, 23, 御存知ムエタイ, 49233003, 聖帝†陵, 4, 3, 1
5, 19, YuMin, 駅弁mk, 여제, Hunt, 18, 1, 1, 1, 0, 0, 0, 0, 0, 1, 69, HeianKYO, 49233003, 聖帝†陵, 4, 3, 1
5, 18, Sissela, TKDNdecoy, 생사부, Defense, 17, 1, 1, 1, 0, 0, 0, 0, 1, 0, 39, rosen, 49233003, 聖帝†陵, 4, 3, 1
6, 17, Elena, 八ッ橋ちょこ, 레드팬서, Defense, 15, 7, 7, 2, 1, 0, 4, 0, 0, 7, 30, kawaiiOTP, 49233003, VegetableRegion, 8.5, 2, 6.5
6, 17, Istvan, LilySelene, 청룡언월도, Defense, 15, 7, 7, 2, 1, 0, 4, 0, 1, 4, 39, HeianKYO, 49233003, VegetableRegion, 8.5, 2, 6.5
6, 17, Jackie, CiELzzz, 반고부, Defense, 16, 7, 7, 2, 1, 0, 4, 0, 6, 1, 23, kawaiiOTP, 49233003, VegetableRegion, 8.5, 2, 6.5
7, 14, Eleven, レイ様, 천근추, Defense, 10, 1, 1, 0, 0, 0, 1, 0, 0, 0, 26, 피세, 49233003, たかし, 2, 1, 1
7, 13, Theodore, Endeavor108, 가우스라이플, Defense, 11, 1, 1, 0, 0, 0, 1, 0, 0, 1, 25, らいらい, 49233003, たかし, 2, 1, 1
7, 13, Shoichi, たまこん, 파산검, Defense, 11, 1, 1, 0, 0, 0, 1, 0, 1, 0, 28, らいらい, 49233003, たかし, 2, 1, 1
