rank, level, character, nickname, weapon, best weapon mastery, best weapon mastery level, total field kill, team kill, team kill normal, team kill autoresurrection, kill, assist, hunting, killer, gameId, teamName
1, 20, Rozzi, ZEKURIP, 하이눈, Defense, 20, 16, 16, 13, 3, 6, 6, 61, , 46931049, チクチク梅
1, 20, Elena, レイライン, 미스틸테인, Defense, 19, 16, 16, 13, 3, 4, 9, 51, , 46931049, チクチク梅
1, 20, Hisui, 無双, 빛의검, Defense, 20, 16, 16, 13, 3, 6, 6, 47, , 46931049, チクチク梅
2, 20, Justyna, かとかい, 팬텀 볼트, Defense, 20, 9, 9, 5, 4, 5, 4, 63, ZEKURIP, 46931049, Toddler Gangster
2, 20, Markus, ニッキーブレーク, 반고부, Defense, 20, 9, 9, 5, 4, 3, 4, 22, 無双, 46931049, Toddler Gangster
2, 20, Nadine, Meltt, 혈색반월-진홍, Defense, 20, 9, 9, 5, 4, 1, 3, 83, 無双, 46931049, Toddler Gangster
3, 19, Estelle, voider26, 빔엑스, Defense, 19, 10, 10, 5, 5, 3, 6, 28, レイライン, 46931049, ほとんど無害
3, 20, Celine, vaqlas, 체이서, Defense, 20, 10, 10, 5, 5, 1, 4, 76, れもんだもん, 46931049, ほとんど無害
3, 20, Hisui, kemiko, 빛의검, Defense, 20, 10, 10, 5, 5, 6, 2, 42, レイライン, 46931049, ほとんど無害
4, 18, Charlotte, Exaneko, 절제, Defense, 17, 11, 11, 5, 6, 1, 8, 14, vaqlas, 46931049, OverThrow
4, 19, Leon, sino1012, 프로스트팽, Defense, 19, 11, 11, 5, 6, 6, 5, 40, ZEKURIP, 46931049, OverThrow
4, 19, Rozzi, れもんだもん, 일렉트론블라스터, Defense, 19, 11, 11, 5, 6, 4, 4, 62, 無双, 46931049, OverThrow
5, 20, Celine, たまねぎ2nd, 체이서, Defense, 20, 5, 5, 3, 2, 2, 1, 60, かとかい, 46931049, NotBeingAll
5, 19, Emma, 灯油, 건곤권, Defense, 19, 5, 5, 3, 2, 1, 2, 30, ニッキーブレーク, 46931049, NotBeingAll
5, 19, Chloe, sLLLime, 수다르사나, Defense, 19, 5, 5, 3, 2, 2, 1, 57, かとかい, 46931049, NotBeingAll
6, 15, Piolo, MaTfromDota2, 비익련리, Defense, 15, 5, 5, 1, 4, 2, 3, 33, 灯油, 46931049, Omakase
6, 15, Alex, BLUNA, 모노호시자오, Defense, 14, 5, 5, 1, 4, 2, 3, 36, sino1012, 46931049, Omakase
6, 15, Kenneth, 作楽朔, 파라슈, Defense, 15, 5, 5, 1, 4, 1, 2, 48, sino1012, 46931049, Omakase
7, 14, Eleven, 둥둥, 천근추, Defense, 13, 4, 4, 1, 3, 0, 3, 16, kemiko, 46931049, Rage0day
7, 14, Katja, HYEINSEO, 안드로메다, Defense, 15, 4, 4, 1, 3, 1, 1, 34, kemiko, 46931049, Rage0day
7, 15, Celine, 미스트, 소이탄, Defense, 15, 4, 4, 1, 3, 3, 1, 52, kemiko, 46931049, Rage0day
8, 14, Mai, みゅーき, 글레이프니르, Defense, 12, 2, 2, 0, 2, 0, 1, 28, ZEKURIP, 46931049, Out of Control
8, 14, Hisui, thato, 모노호시자오, Defense, 13, 2, 2, 0, 2, 2, 0, 15, ZEKURIP, 46931049, Out of Control
8, 13, Lenore, い力, 퍼플헤이즈, Defense, 13, 2, 2, 0, 2, 0, 1, 41, 無双, 46931049, Out of Control
