rank, level, character, nickname, weapon, best weapon mastery, best weapon mastery level, total field kill, team kill, team kill normal, team kill autoresurrection, kill, assist, hunting, killer, gameId, teamName
1, 20, Rozzi, れもんだもん, 하이눈, Defense, 20, 17, 17, 13, 4, 5, 11, 61, , 46934607, OverThrow
1, 20, Sua, Exaneko, 개밥바라기, Defense, 20, 17, 17, 13, 4, 5, 9, 71, , 46934607, OverThrow
1, 20, Leon, sino1012, 프로스트팽, Defense, 20, 17, 17, 13, 4, 7, 9, 45, , 46934607, OverThrow
2, 20, Piolo, MaTfromDota2, 비익련리, Defense, 19, 9, 9, 4, 5, 4, 4, 56, れもんだもん, 46934607, Omakase
2, 19, Emma, 作楽朔, 더문, Defense, 19, 9, 9, 4, 5, 2, 3, 38, Exaneko, 46934607, Omakase
2, 19, Alex, BLUNA, 미치광이왕의카드, Defense, 19, 9, 9, 4, 5, 3, 3, 40, Exaneko, 46934607, Omakase
3, 19, Celine, たまねぎ2nd, 체이서, Defense, 19, 8, 8, 4, 4, 4, 3, 45, れもんだもん, 46934607, NotBeingAll
3, 18, Emma, 灯油, 풍마수리검, Defense, 18, 8, 8, 4, 4, 0, 6, 44, レイライン, 46934607, NotBeingAll
3, 19, Chloe, sLLLime, 수다르사나, Defense, 19, 8, 8, 4, 4, 4, 4, 40, sino1012, 46934607, NotBeingAll
4, 19, Alex, レイライン, 엑스칼리버, Defense, 18, 10, 10, 6, 4, 1, 9, 25, sino1012, 46934607, チクチク梅
4, 19, Jenny, ZEKURIP, 하이눈, Defense, 19, 10, 10, 6, 4, 6, 4, 57, sino1012, 46934607, チクチク梅
4, 19, Sua, 無双, 둠스데이, Defense, 18, 10, 10, 6, 4, 3, 5, 49, Exaneko, 46934607, チクチク梅
5, 17, Hyejin, vaqlas, 엘리멘탈보우, Defense, 17, 12, 12, 4, 8, 2, 6, 35, Exaneko, 46934607, ほとんど無害
5, 18, Estelle, voider26, 빔엑스, Defense, 17, 12, 12, 4, 8, 6, 6, 18, 作楽朔, 46934607, ほとんど無害
5, 19, Hisui, kemiko, 모노호시자오, Defense, 18, 12, 12, 4, 8, 4, 4, 81, sino1012, 46934607, ほとんど無害
6, 17, Nadine, Meltt, 아르기로톡소스, Defense, 17, 4, 4, 1, 3, 4, 0, 48, sLLLime, 46934607, Toddler Gangster
6, 17, Justyna, かとかい, 팬텀 볼트, Defense, 17, 4, 4, 1, 3, 0, 3, 31, 作楽朔, 46934607, Toddler Gangster
6, 16, Emma, Prushka, 풍마수리검, Defense, 16, 4, 4, 1, 3, 0, 0, 27, BLUNA, 46934607, Toddler Gangster
7, 15, Adela, 둥둥, 레드팬서, Defense, 15, 8, 8, 1, 7, 3, 3, 40, ZEKURIP, 46934607, Rage0day
7, 14, Cathy, HYEINSEO, 파산검, Defense, 12, 8, 8, 1, 7, 1, 5, 23, 無双, 46934607, Rage0day
7, 15, Emma, 미스트, 풍마수리검, Defense, 15, 8, 8, 1, 7, 4, 4, 33, ZEKURIP, 46934607, Rage0day
8, 14, Rio, みゅーき, 트윈보우, Defense, 15, 4, 4, 0, 4, 2, 2, 45, voider26, 46934607, Out of Control
8, 15, Lenore, い力, 퍼플헤이즈, Defense, 14, 4, 4, 0, 4, 1, 2, 20, たまねぎ2nd, 46934607, Out of Control
8, 14, Lyanh, thato, 초진동나이프, Defense, 13, 4, 4, 0, 4, 1, 2, 26, vaqlas, 46934607, Out of Control
