rank, level, character, nickname, weapon, best weapon mastery, best weapon mastery level, total field kill, team kill, elimination, down can not eliminate, repeat down can not eliminate, down can eliminate, repeat down can eliminate, kill, assist, hunting, killer, gameId, teamName, tournament total score, tournament rank score, tournament kill score
1, 20, William, mystica, 안티오크의수류탄, Defense, 20, 14, 14, 12, 2, 0, 0, 0, 6, 7, 57, , 49108122, VegetableRegion, 23, 10, 13
1, 20, Arda, 八ッ橋ちょこ, 더문, Defense, 20, 14, 14, 12, 2, 0, 0, 0, 7, 7, 61, , 49108122, VegetableRegion, 23, 10, 13
1, 20, Mai, LilySelene, 글레이프니르, Defense, 19, 14, 14, 12, 2, 0, 0, 0, 1, 11, 22, , 49108122, VegetableRegion, 23, 10, 13
2, 19, Eleven, レイ様, 뿅망치, Defense, 18, 5, 5, 4, 1, 0, 0, 0, 2, 3, 24, mystica, 49108122, たかし, 11.5, 7, 4.5
2, 20, Shoichi, たまこん, 비색단검, Defense, 19, 5, 5, 4, 1, 0, 0, 0, 3, 2, 85, 八ッ橋ちょこ, 49108122, たかし, 11.5, 7, 4.5
2, 19, Theodore, Endeavor108, 데드아이, Hunt, 19, 5, 5, 4, 1, 0, 0, 0, 0, 4, 63, mystica, 49108122, たかし, 11.5, 7, 4.5
3, 20, Sua, 葉月千悠, 둠스데이, Defense, 20, 5, 5, 3, 0, 0, 1, 1, 3, 2, 68, 八ッ橋ちょこ, 49108122, ちねりっぷるん, 10, 5, 5
3, 20, Arda, あっぷるん, 더 데스-진홍, Defense, 20, 5, 5, 3, 0, 0, 1, 1, 2, 3, 60, 八ッ橋ちょこ, 49108122, ちねりっぷるん, 10, 5, 5
3, 20, Lenore, 水無れき, 하트 브레이커-새벽, Defense, 19, 5, 5, 3, 0, 0, 1, 1, 0, 3, 59, 八ッ橋ちょこ, 49108122, ちねりっぷるん, 10, 5, 5
4, 18, Silvia, Sla5hMe5hTachyon, 마탄의사수, Defense, 18, 6, 6, 1, 0, 0, 5, 0, 2, 2, 40, mystica, 49108122, 虚空拳, 10, 4, 6
4, 18, Abigail, ヴィルヴィ, 네플리온, Defense, 18, 6, 6, 1, 0, 0, 5, 0, 2, 1, 57, LilySelene, 49108122, 虚空拳, 10, 4, 6
4, 19, Jan, C4storice, 천잠장갑, Defense, 18, 6, 6, 1, 0, 0, 5, 0, 2, 3, 70, 八ッ橋ちょこ, 49108122, 虚空拳, 10, 4, 6
5, 17, Laura, berryrabbit, 혈화구절편-새벽, Defense, 16, 9, 9, 3, 4, 0, 2, 0, 5, 3, 48, mystica, 49108122, Marine Delight, 10, 3, 7
5, 16, Nicky, REIA778, 빙화현옥수, Defense, 15, 9, 9, 3, 4, 0, 2, 0, 3, 3, 17, 八ッ橋ちょこ, 49108122, Marine Delight, 10, 3, 7
5, 18, Istvan, おぼろづき米, 애각창, Defense, 17, 9, 9, 3, 4, 0, 2, 0, 1, 3, 49, 八ッ橋ちょこ, 49108122, Marine Delight, 10, 3, 7
6, 13, Martina, LORDofVERMILION, 컴파운드사이트, Defense, 10, 3, 3, 0, 2, 0, 1, 0, 0, 2, 11, レイ様, 49108122, マルティナ(22), 4, 2, 2
6, 11, Nicky, Bluewings, 빙화현옥수, Defense, 10, 3, 3, 0, 2, 0, 1, 0, 2, 1, 17, たまこん, 49108122, マルティナ(22), 4, 2, 2
6, 12, Hisui, Sitiyoh, 빛의검, Defense, 10, 3, 3, 0, 2, 0, 1, 0, 1, 0, 21, レイ様, 49108122, マルティナ(22), 4, 2, 2
7, 11, Priya, SpinningIce, 퍼플헤이즈, Defense, 9, 4, 4, 0, 2, 0, 2, 0, 0, 3, 19, berryrabbit, 49108122, Toqeih Comp., 4, 1, 3
7, 12, Hisui, TRPGBear, 빛의검, Defense, 11, 4, 4, 0, 2, 0, 2, 0, 3, 1, 20, REIA778, 49108122, Toqeih Comp., 4, 1, 3
7, 11, Bernice, Fetch, Tac-50, Defense, 10, 4, 4, 0, 2, 0, 2, 0, 1, 3, 31, berryrabbit, 49108122, Toqeih Comp., 4, 1, 3
