rank, level, character, nickname, weapon, best weapon mastery, best weapon mastery level, total field kill, team kill, elimination, down can not eliminate, repeat down can not eliminate, down can eliminate, repeat down can eliminate, kill, assist, hunting, killer, gameId, teamName, tournament total score, tournament rank score, tournament kill score
1, 20, Estelle, レイ様, 빔엑스, Defense, 18, 9, 10, 8, 1, 0, 0, 0, 3, 6, 41, , 49105050, たかし, 18.5, 10, 8.5
1, 20, Shoichi, たまこん, 비색단검, Defense, 20, 9, 10, 8, 1, 0, 0, 0, 4, 4, 49, , 49105050, たかし, 18.5, 10, 8.5
1, 19, Theodore, Endeavor108, 데드아이, Defense, 19, 9, 10, 8, 1, 0, 0, 0, 2, 7, 39, , 49105050, たかし, 18.5, 10, 8.5
2, 19, Nicky, Bluewings, 아이언피스트, Defense, 20, 15, 15, 12, 0, 0, 3, 0, 3, 12, 42, たまこん, 49105050, マルティナ(22), 22, 7, 15
2, 20, Martina, Sitiyoh, 비전 플렉스-진홍, Defense, 20, 15, 15, 12, 0, 0, 3, 0, 10, 4, 57, レイ様, 49105050, マルティナ(22), 22, 7, 15
2, 19, Darko, サーモン中西, 여의봉, Defense, 19, 15, 15, 12, 0, 0, 3, 0, 2, 11, 26, たまこん, 49105050, マルティナ(22), 22, 7, 15
3, 18, Jan, C4storice, 천잠장갑, Defense, 18, 4, 4, 0, 1, 0, 3, 0, 1, 3, 74, Endeavor108, 49105050, 虚空拳, 8.5, 5, 3.5
3, 17, Abigail, ヴィルヴィ, 네플리온, Defense, 17, 4, 4, 0, 1, 0, 3, 0, 1, 1, 54, Sitiyoh, 49105050, 虚空拳, 8.5, 5, 3.5
3, 17, Silvia, Sla5hMe5hTachyon, 마탄의사수, Hunt, 16, 4, 4, 0, 1, 0, 3, 0, 2, 1, 44, Bluewings, 49105050, 虚空拳, 8.5, 5, 3.5
4, 19, William, mystica, 안티오크의수류탄, Defense, 19, 6, 6, 2, 1, 0, 3, 0, 1, 5, 40, Sitiyoh, 49105050, VegetableRegion, 9.5, 4, 5.5
4, 19, Mai, LilySelene, 글레이프니르, Defense, 18, 6, 6, 2, 1, 0, 3, 0, 2, 4, 19, Sitiyoh, 49105050, VegetableRegion, 9.5, 4, 5.5
4, 19, Arda, 八ッ橋ちょこ, 은둔자, Defense, 18, 6, 6, 2, 1, 0, 3, 0, 3, 3, 56, , 49105050, VegetableRegion, 9.5, 4, 5.5
5, 18, Adela, 葉月千悠, 터럭손방망이, Defense, 18, 7, 7, 3, 1, 0, 3, 0, 1, 6, 57, Sitiyoh, 49105050, ちねりっぷるん, 9.5, 3, 6.5
5, 18, Alonso, あっぷるん, 블러드윙너클, Defense, 18, 7, 7, 3, 1, 0, 3, 0, 2, 5, 16, Sitiyoh, 49105050, ちねりっぷるん, 9.5, 3, 6.5
5, 19, Katja, 水無れき, 인터벤션, Hunt, 19, 7, 7, 3, 1, 0, 3, 0, 4, 2, 56, Sitiyoh, 49105050, ちねりっぷるん, 9.5, 3, 6.5
6, 15, Laura, berryrabbit, 우라누스, Defense, 15, 5, 5, 1, 1, 0, 3, 0, 3, 1, 44, Bluewings, 49105050, Marine Delight, 6.5, 2, 4.5
6, 15, Nicky, REIA778, 빙화현옥수, Defense, 16, 5, 5, 1, 1, 0, 3, 0, 2, 2, 35, サーモン中西, 49105050, Marine Delight, 6.5, 2, 4.5
6, 15, Istvan, おぼろづき米, 청룡언월도, Defense, 15, 5, 5, 1, 1, 0, 3, 0, 0, 4, 36, サーモン中西, 49105050, Marine Delight, 6.5, 2, 4.5
7, 14, Hisui, TRPGBear, 모노호시자오, Defense, 13, 4, 4, 0, 0, 0, 4, 0, 2, 2, 32, あっぷるん, 49105050, Toqeih Comp., 5, 1, 4
7, 14, Bernice, Fetch, 인터벤션, Defense, 14, 4, 4, 0, 0, 0, 4, 0, 1, 3, 34, 水無れき, 49105050, Toqeih Comp., 5, 1, 4
7, 13, Priya, SpinningIce, 헤븐즈도어, Defense, 13, 4, 4, 0, 0, 0, 4, 0, 1, 3, 33, 葉月千悠, 49105050, Toqeih Comp., 5, 1, 4
