rank, level, character, nickname, weapon, best weapon mastery, best weapon mastery level, total field kill, team kill, elimination, down can not eliminate, repeat down can not eliminate, down can eliminate, repeat down can eliminate, kill, assist, hunting, killer, gameId, teamName, tournament total score, tournament rank score, tournament kill score
1, 20, Nadine, Dato2, 혈색반월-진홍, Defense, 20, 14, 14, 11, 0, 0, 3, 0, 9, 4, 92, , 49904142, Brainstorm, 24, 10, 14
1, 20, Vanya, kimaki, 더 데스-새벽, Defense, 20, 14, 14, 11, 0, 0, 3, 0, 3, 8, 74, , 49904142, Brainstorm, 24, 10, 14
1, 19, Elena, コレマサ, 미스틸테인, Defense, 19, 14, 14, 11, 0, 0, 3, 0, 2, 10, 61, , 49904142, Brainstorm, 24, 10, 14
2, 19, Adriana, REIA778, 아스트라페, Defense, 19, 3, 3, 2, 1, 0, 0, 0, 2, 1, 55, kimaki, 49904142, 無限寿命のウォウバッガー, 9.5, 7, 2.5
2, 20, Celine, vaqlas, 체이서, Defense, 19, 3, 3, 2, 1, 0, 0, 0, 1, 1, 52, Dato2, 49904142, 無限寿命のウォウバッガー, 9.5, 7, 2.5
2, 20, Piolo, voider26, 비익련리, Defense, 18, 3, 3, 2, 1, 0, 0, 0, 0, 3, 74, Dato2, 49904142, 無限寿命のウォウバッガー, 9.5, 7, 2.5
3, 19, Karla, HDKいっかん, 팬텀 볼트, Defense, 18, 2, 2, 0, 2, 0, 0, 0, 1, 1, 45, コレマサ, 49904142, ASHER, 6, 5, 1
3, 20, Markus, 아나진, 반고부, Defense, 18, 2, 2, 0, 2, 0, 0, 0, 1, 1, 35, REIA778, 49904142, ASHER, 6, 5, 1
3, 20, Katja, Skyper, 인터벤션, Hunt, 19, 2, 2, 0, 2, 0, 0, 0, 0, 2, 79, Dato2, 49904142, ASHER, 6, 5, 1
4, 20, William, mystica, 안티오크의수류탄, Hunt, 19, 5, 5, 2, 3, 0, 0, 0, 3, 2, 60, Dato2, 49904142, VegetableRegion, 7.5, 4, 3.5
4, 20, Lenore, 八ッ橋ちょこ, 헤븐즈도어, Defense, 19, 5, 5, 2, 3, 0, 0, 0, 1, 4, 57, Dato2, 49904142, VegetableRegion, 7.5, 4, 3.5
4, 20, Mai, LilySelene, 글레이프니르, Defense, 18, 5, 5, 2, 3, 0, 0, 0, 1, 3, 34, kimaki, 49904142, VegetableRegion, 7.5, 4, 3.5
5, 16, Theodore, sorarun, 데드아이, Defense, 16, 6, 6, 3, 0, 0, 3, 0, 2, 4, 42, vaqlas, 49904142, †輝け†フェリックス, 9, 3, 6
5, 17, Felix, たゆた, 애각창, Defense, 15, 6, 6, 3, 0, 0, 3, 0, 3, 2, 53, LilySelene, 49904142, †輝け†フェリックス, 9, 3, 6
5, 17, Leon, yasakaF, 흑요석짓테, Defense, 15, 6, 6, 3, 0, 0, 3, 0, 1, 5, 22, mystica, 49904142, †輝け†フェリックス, 9, 3, 6
6, 16, Johann, 義妹, 절제, Defense, 15, 1, 1, 0, 0, 0, 1, 0, 0, 1, 22, Dato2, 49904142, Debut, 3, 2, 1
6, 18, Isol, Pommmmm, 저지먼트, Hunt, 17, 1, 1, 0, 0, 0, 1, 0, 1, 0, 49, Dato2, 49904142, Debut, 3, 2, 1
6, 17, DebiMarlene, 主任, 레바테인, Defense, 16, 1, 1, 0, 0, 0, 1, 0, 0, 1, 41, kimaki, 49904142, Debut, 3, 2, 1
7, 14, Mai, SSPotato, 뇌룡편, Defense, 12, 3, 3, 0, 2, 0, 1, 0, 0, 3, 9, yasakaF, 49904142, †なんか†コーチの言う通り, 3, 1, 2
7, 14, Hart, CiELzzz, 틴스피릿, Defense, 12, 3, 3, 0, 2, 0, 1, 0, 2, 1, 28, sorarun, 49904142, †なんか†コーチの言う通り, 3, 1, 2
7, 14, Felix, ここかな, 장팔사모, Defense, 12, 3, 3, 0, 2, 0, 1, 0, 1, 2, 22, sorarun, 49904142, †なんか†コーチの言う通り, 3, 1, 2
