rank, level, character, nickname, weapon, best weapon mastery, best weapon mastery level, total field kill, team kill, elimination, down can not eliminate, repeat down can not eliminate, down can eliminate, repeat down can eliminate, kill, assist, hunting, killer, gameId, teamName, tournament total score, tournament rank score, tournament kill score
1, 20, Estelle, voider26, 진홍빛낫, Defense, 20, 20, 20, 13, 6, 0, 1, 0, 10, 8, 51, , 49901019, 無限寿命のウォウバッガー, 27, 10, 17
1, 20, Hisui, REIA778, 빛의검, Defense, 20, 20, 20, 13, 6, 0, 1, 0, 6, 7, 60, , 49901019, 無限寿命のウォウバッガー, 27, 10, 17
1, 19, Leni, vaqlas, 알타이르, Defense, 19, 20, 20, 13, 6, 0, 1, 0, 4, 11, 19, , 49901019, 無限寿命のウォウバッガー, 27, 10, 17
2, 20, Kenneth, Skyper, 진홍빛 낫-진홍, Defense, 20, 17, 17, 9, 2, 0, 6, 0, 10, 7, 49, voider26, 49901019, ASHER, 23, 7, 16
2, 19, Leni, 아나진, 엘레강스, Defense, 19, 17, 17, 9, 2, 0, 6, 0, 0, 16, 15, REIA778, 49901019, ASHER, 23, 7, 16
2, 19, Camilo, HDKいっかん, 환영도-진홍, Defense, 20, 17, 17, 9, 2, 0, 6, 0, 7, 5, 71, REIA778, 49901019, ASHER, 23, 7, 16
3, 18, William, mystica, 안티오크의수류탄, Defense, 17, 3, 3, 2, 0, 0, 1, 0, 1, 1, 61, Skyper, 49901019, VegetableRegion, 8, 5, 3
3, 18, Lenore, 八ッ橋ちょこ, 헤븐즈도어, Defense, 18, 3, 3, 2, 0, 0, 1, 0, 1, 2, 57, REIA778, 49901019, VegetableRegion, 8, 5, 3
3, 18, Estelle, LilySelene, 빔엑스, Defense, 17, 3, 3, 2, 0, 0, 1, 0, 1, 2, 36, Skyper, 49901019, VegetableRegion, 8, 5, 3
4, 18, Laura, Pommmmm, 우라누스, Defense, 18, 4, 4, 3, 1, 0, 0, 0, 3, 0, 47, vaqlas, 49901019, Debut, 7.5, 4, 3.5
4, 18, Leni, 義妹, 스탬피드, Defense, 17, 4, 4, 3, 1, 0, 0, 0, 0, 2, 15, REIA778, 49901019, Debut, 7.5, 4, 3.5
4, 18, DebiMarlene, 主任, 뚜언띠엔, Defense, 18, 4, 4, 3, 1, 0, 0, 0, 1, 1, 48, vaqlas, 49901019, Debut, 7.5, 4, 3.5
5, 17, Piolo, yasakaF, 대소반룡곤, Defense, 17, 1, 1, 1, 0, 0, 0, 0, 0, 1, 36, HDKいっかん, 49901019, †輝け†フェリックス, 4, 3, 1
5, 18, Sissela, sorarun, 생사부, Defense, 19, 1, 1, 1, 0, 0, 0, 0, 0, 1, 42, Pommmmm, 49901019, †輝け†フェリックス, 4, 3, 1
5, 18, Felix, たゆた, 장팔사모, Defense, 18, 1, 1, 1, 0, 0, 0, 0, 1, 0, 61, voider26, 49901019, †輝け†フェリックス, 4, 3, 1
6, 17, Mai, SSPotato, 뇌룡편, Defense, 16, 1, 1, 0, 1, 0, 0, 0, 0, 0, 15, HDKいっかん, 49901019, †なんか†コーチの言う通り, 2.5, 2, 0.5
6, 18, Felix, ここかな, 애각창, Hunt, 17, 1, 1, 0, 1, 0, 0, 0, 0, 0, 67, voider26, 49901019, †なんか†コーチの言う通り, 2.5, 2, 0.5
6, 17, Lenore, CiELzzz, 헤븐즈도어, Hunt, 16, 1, 1, 0, 1, 0, 0, 0, 1, 0, 56, Skyper, 49901019, †なんか†コーチの言う通り, 2.5, 2, 0.5
7, 14, Garnet, kimaki, 팔괘장, Defense, 12, 3, 3, 0, 1, 0, 2, 0, 1, 1, 13, REIA778, 49901019, Brainstorm, 3.5, 1, 2.5
7, 14, Justyna, Dato2, 발리스타, Defense, 13, 3, 3, 0, 1, 0, 2, 0, 1, 2, 40, voider26, 49901019, Brainstorm, 3.5, 1, 2.5
7, 13, Tazia, syon1222, 푸른색단도, Defense, 12, 3, 3, 0, 1, 0, 2, 0, 1, 2, 12, voider26, 49901019, Brainstorm, 3.5, 1, 2.5
