rank, level, character, nickname, weapon, best weapon mastery, best weapon mastery level, total field kill, team kill, elimination, down can not eliminate, repeat down can not eliminate, down can eliminate, repeat down can eliminate, kill, assist, hunting, killer, gameId, teamName, tournament total score, tournament rank score, tournament kill score
1, 20, Xiukai, Prushka, 파산검, Defense, 19, 6, 6, 5, 1, 0, 0, 0, 1, 3, 15, , 48993686, Toddler Gangster, 15.5, 10, 5.5
1, 20, Rio, Meltt, 적궁백시, Defense, 20, 6, 6, 5, 1, 0, 0, 0, 4, 2, 98, , 48993686, Toddler Gangster, 15.5, 10, 5.5
1, 20, Haze, かとかい, 헬파이어-새벽, Hunt, 20, 6, 6, 5, 1, 0, 0, 0, 1, 5, 87, , 48993686, Toddler Gangster, 15.5, 10, 5.5
2, 19, Leon, TKDNdecoy, 흑요석짓테, Defense, 19, 6, 6, 3, 3, 0, 0, 0, 3, 2, 25, Meltt, 48993686, ミスディレクション, 11.5, 7, 4.5
2, 19, Estelle, sukopi, 스퀴테, Defense, 18, 6, 6, 3, 3, 0, 0, 0, 2, 4, 24, Prushka, 48993686, ミスディレクション, 11.5, 7, 4.5
2, 20, Zahir, 駅弁mk, 빙백은침, Defense, 20, 6, 6, 3, 3, 0, 0, 0, 1, 3, 52, Meltt, 48993686, ミスディレクション, 11.5, 7, 4.5
5, 19, Johann, 3y3s, 절제, Defense, 18, 12, 12, 2, 4, 0, 6, 0, 0, 8, 15, 前ブリンクうまお, 48993686, ちはとファンクラブ, 13, 3, 10
5, 19, Hisui, 無双, 빛의검, Defense, 20, 12, 12, 2, 4, 0, 6, 0, 7, 2, 66, HeianKYO, 48993686, ちはとファンクラブ, 13, 3, 10
5, 20, Lyanh, thato, 비색단검, Defense, 20, 12, 12, 2, 4, 0, 6, 0, 5, 5, 52, マーカスの大胸筋, 48993686, ちはとファンクラブ, 13, 3, 10
6, 18, Alonso, 鈴木リコリス, 프로스트팽, Defense, 16, 4, 4, 3, 1, 0, 0, 0, 1, 2, 16, 無双, 48993686, ETC, 5.5, 2, 3.5
6, 17, Karla, Twitchtatsuo0308, 팬텀 볼트, Defense, 16, 4, 4, 3, 1, 0, 0, 0, 2, 1, 50, マーカスの大胸筋, 48993686, ETC, 5.5, 2, 3.5
6, 18, Niah, CiELzzz, 엘레강스, Defense, 16, 4, 4, 3, 1, 0, 0, 0, 1, 3, 27, マーカスの大胸筋, 48993686, ETC, 5.5, 2, 3.5
7, 17, Adela, 목련, 레드팬서, Defense, 17, 5, 5, 1, 2, 0, 2, 0, 3, 1, 47, れもんだもん, 48993686, Etranger, 5, 1, 4
7, 18, Fiora, wowaka, 플라즈마소드, Defense, 17, 5, 5, 1, 2, 0, 2, 0, 2, 2, 47, れもんだもん, 48993686, Etranger, 5, 1, 4
7, 17, Nicky, Honesty, 빙화현옥수, Defense, 14, 5, 5, 1, 2, 0, 2, 0, 0, 3, 19, Meltt, 48993686, Etranger, 5, 1, 4
8, 10, Estelle, mistear, 빔엑스, Defense, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, Twitchtatsuo0308, 48993686, Overtime, 0, 0, 0
8, 9, Rio, Efina, 편전, Defense, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, CiELzzz, 48993686, Overtime, 0, 0, 0
8, 9, Sissela, kumikuma, 소이탄, Defense, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 鈴木リコリス, 48993686, Overtime, 0, 0, 0
3, 20, Elena, HeianKYO, 미스틸테인, Defense, 20, 10, 10, 7, 3, 0, 0, 0, 2, 5, 35, , 48993686, お調子前転部, 13.5, 5, 8.5
3, 20, Isol, マーカスの大胸筋, 스탬피드, Defense, 20, 10, 10, 7, 3, 0, 0, 0, 5, 3, 31, , 48993686, お調子前転部, 13.5, 5, 8.5
3, 20, Jenny, 前ブリンクうまお, 알타이르, Defense, 20, 10, 10, 7, 3, 0, 0, 0, 3, 4, 40, , 48993686, お調子前転部, 13.5, 5, 8.5
4, 19, Theodore, れもんだもん, 데드아이, Defense, 19, 6, 6, 3, 2, 0, 1, 0, 4, 2, 41, HeianKYO, 48993686, アスパクラブ, 9, 4, 5
4, 19, Jan, sino1012, 윈드러너, Defense, 19, 6, 6, 3, 2, 0, 1, 0, 2, 2, 36, HeianKYO, 48993686, アスパクラブ, 9, 4, 5
4, 20, Estelle, voider26, 빔엑스, Defense, 19, 6, 6, 3, 2, 0, 1, 0, 0, 4, 25, マーカスの大胸筋, 48993686, アスパクラブ, 9, 4, 5
