rank, level, character, nickname, weapon, best weapon mastery, best weapon mastery level, total field kill, team kill, elimination, down can not eliminate, repeat down can not eliminate, down can eliminate, repeat down can eliminate, kill, assist, hunting, killer, gameId, teamName, tournament total score, tournament rank score, tournament kill score
1, 20, Elena, HeianKYO, 아르고스의눈, Defense, 20, 20, 21, 13, 5, 0, 2, 0, 3, 13, 66, , 48999499, お調子前転部, 27.5, 10, 17.5
1, 20, Isol, マーカスの大胸筋, 마탄의사수, Defense, 20, 20, 21, 13, 5, 0, 2, 0, 5, 10, 53, , 48999499, お調子前転部, 27.5, 10, 17.5
1, 20, Jenny, 前ブリンクうまお, 하이눈, Defense, 20, 20, 21, 13, 5, 0, 2, 0, 12, 4, 62, , 48999499, お調子前転部, 27.5, 10, 17.5
2, 19, Elena, れもんだもん, 아르고스의눈, Defense, 20, 13, 13, 7, 2, 0, 4, 0, 1, 11, 53, 前ブリンクうまお, 48999499, アスパクラブ, 19, 7, 12
2, 20, Silvia, voider26, 마탄의사수, Defense, 20, 13, 13, 7, 2, 0, 4, 0, 6, 4, 51, マーカスの大胸筋, 48999499, アスパクラブ, 19, 7, 12
2, 20, Leon, sino1012, 프로스트팽, Defense, 20, 13, 13, 7, 2, 0, 4, 0, 6, 6, 66, HeianKYO, 48999499, アスパクラブ, 19, 7, 12
3, 20, Lyanh, thato, 비색단검, Defense, 20, 8, 8, 6, 1, 0, 1, 0, 4, 3, 55, HeianKYO, 48999499, ちはとファンクラブ, 12.5, 5, 7.5
3, 20, Chiara, 無双, 아르고스의눈, Defense, 20, 8, 8, 6, 1, 0, 1, 0, 4, 4, 61, 前ブリンクうまお, 48999499, ちはとファンクラブ, 12.5, 5, 7.5
3, 20, Johann, 3y3s, 더썬, Defense, 19, 8, 8, 6, 1, 0, 1, 0, 0, 8, 8, 前ブリンクうまお, 48999499, ちはとファンクラブ, 12.5, 5, 7.5
4, 18, Alonso, 鈴木リコリス, 프로스트팽, Defense, 18, 7, 7, 3, 3, 0, 1, 0, 0, 6, 13, , 48999499, ETC, 9.5, 4, 5.5
4, 18, Karla, Twitchtatsuo0308, 팬텀 볼트, Defense, 18, 7, 7, 3, 3, 0, 1, 0, 3, 4, 41, voider26, 48999499, ETC, 9.5, 4, 5.5
4, 18, Niah, CiELzzz, 알타이르, Defense, 18, 7, 7, 3, 3, 0, 1, 0, 4, 2, 43, sino1012, 48999499, ETC, 9.5, 4, 5.5
5, 17, Rio, Meltt, 편전, Defense, 18, 4, 4, 3, 1, 0, 0, 0, 2, 0, 55, HeianKYO, 48999499, Toddler Gangster, 6.5, 3, 3.5
5, 17, Markus, Prushka, 반고부, Defense, 17, 4, 4, 3, 1, 0, 0, 0, 0, 1, 18, 前ブリンクうまお, 48999499, Toddler Gangster, 6.5, 3, 3.5
5, 18, Justyna, かとかい, 팬텀 볼트, Defense, 18, 4, 4, 3, 1, 0, 0, 0, 2, 2, 57, マーカスの大胸筋, 48999499, Toddler Gangster, 6.5, 3, 3.5
6, 15, Jan, Efina, 흑요석짓테, Defense, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, sino1012, 48999499, Overtime, 2, 2, 0
6, 15, Priya, kumikuma, 헤븐즈도어, Defense, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, voider26, 48999499, Overtime, 2, 2, 0
6, 16, Leon, mistear, 프로스트팽, Defense, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, れもんだもん, 48999499, Overtime, 2, 2, 0
7, 14, Fiora, wowaka, 알마스, Defense, 13, 8, 8, 0, 2, 0, 5, 1, 4, 3, 27, Twitchtatsuo0308, 48999499, Etranger, 8, 1, 7
7, 14, Nicky, Honesty, 빙화현옥수, Defense, 12, 8, 8, 0, 2, 0, 5, 1, 0, 4, 23, CiELzzz, 48999499, Etranger, 8, 1, 7
7, 14, Adela, 목련, 아르고스의눈, Defense, 14, 8, 8, 0, 2, 0, 5, 1, 4, 2, 37, CiELzzz, 48999499, Etranger, 8, 1, 7
8, 9, Leon, TKDNdecoy, 마이쏙, Defense, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, thato, 48999499, ミスディレクション, 0, 0, 0
8, 10, Estelle, sukopi, 빔엑스, Defense, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, thato, 48999499, ミスディレクション, 0, 0, 0
8, 10, Zahir, 駅弁mk, 소이탄, Hunt, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 無双, 48999499, ミスディレクション, 0, 0, 0
