rank, level, character, nickname, weapon, best weapon mastery, best weapon mastery level, total field kill, team kill, elimination, down can not eliminate, repeat down can not eliminate, down can eliminate, repeat down can eliminate, kill, assist, hunting, killer, gameId, teamName, tournament total score, tournament rank score, tournament kill score
1, 20, Nathapon, 松マキサ, 울트라비전, Defense, 19, 10, 10, 7, 0, 0, 3, 0, 2, 7, 56, , 48488171, 松竹梅, 20, 10, 10
1, 20, YuMin, akihisa, 더 데스-새벽, Defense, 20, 10, 10, 7, 0, 0, 3, 0, 6, 3, 81, , 48488171, 松竹梅, 20, 10, 10
1, 20, Yuki, LegendOfLeague, 빛의검, Defense, 19, 10, 10, 7, 0, 0, 3, 0, 2, 7, 29, , 48488171, 松竹梅, 20, 10, 10
2, 20, Rozzi, ZEKURIP, 하이눈, Defense, 20, 18, 18, 12, 2, 0, 4, 0, 14, 3, 56, akihisa, 48488171, チクチク梅, 24, 7, 17
2, 20, Hisui, 無双, 다인슬라이프, Defense, 20, 18, 18, 12, 2, 0, 4, 0, 2, 14, 89, akihisa, 48488171, チクチク梅, 24, 7, 17
2, 20, Estelle, レイライン, 진홍빛낫, Defense, 20, 18, 18, 12, 2, 0, 4, 0, 2, 12, 48, LegendOfLeague, 48488171, チクチク梅, 24, 7, 17
3, 19, Lyanh, thato, 비색단검, Defense, 18, 10, 10, 7, 2, 0, 1, 0, 2, 6, 40, レイライン, 48488171, Out of Control, 14, 5, 9
3, 19, Hart, ハッピー天月, 원더풀투나잇, Defense, 19, 10, 10, 7, 2, 0, 1, 0, 4, 4, 41, 無双, 48488171, Out of Control, 14, 5, 9
3, 19, Echion, い力, 블랙맘바킹-TL, Defense, 19, 10, 10, 7, 2, 0, 1, 0, 4, 5, 49, ZEKURIP, 48488171, Out of Control, 14, 5, 9
4, 20, Hisui, けみ子, 빛의검, Defense, 19, 7, 7, 2, 1, 0, 4, 0, 3, 3, 57, akihisa, 48488171, OverThrow, 10.5, 4, 6.5
4, 19, Elena, sino1012, 활빈검, Defense, 18, 7, 7, 2, 1, 0, 4, 0, 1, 4, 22, ZEKURIP, 48488171, OverThrow, 10.5, 4, 6.5
4, 19, Rio, れもんだもん, 편전, Defense, 19, 7, 7, 2, 1, 0, 4, 0, 3, 4, 35, ZEKURIP, 48488171, OverThrow, 10.5, 4, 6.5
5, 17, Leon, TKDNdecoy, 마이쏙, Defense, 16, 1, 1, 0, 0, 0, 1, 0, 0, 1, 20, 松マキサ, 48488171, Gear of Society, 4, 3, 1
5, 18, William, ぷれこーーーーる, 안티오크의수류탄, Defense, 17, 1, 1, 0, 0, 0, 1, 0, 0, 1, 38, akihisa, 48488171, Gear of Society, 4, 3, 1
5, 18, Bernice, Dotter, 폴라리스, Defense, 17, 1, 1, 0, 0, 0, 1, 0, 1, 0, 63, 無双, 48488171, Gear of Society, 4, 3, 1
6, 18, Justyna, かとかい, 발리스타, Defense, 18, 12, 12, 2, 4, 0, 6, 0, 5, 7, 64, ZEKURIP, 48488171, Toddler Gangster, 12, 2, 10
6, 17, Leon, Prushka, 마이쏙, Defense, 16, 12, 12, 2, 4, 0, 6, 0, 1, 8, 10, い力, 48488171, Toddler Gangster, 12, 2, 10
6, 17, Katja, Meltt, 안드로메다, Defense, 18, 12, 12, 2, 4, 0, 6, 0, 6, 4, 40, ハッピー天月, 48488171, Toddler Gangster, 12, 2, 10
7, 16, Estelle, voider26, 빔엑스, Defense, 14, 6, 6, 1, 2, 0, 3, 0, 3, 3, 16, れもんだもん, 48488171, Bunya, 6, 1, 5
7, 15, Celine, vaqlas, 소이탄, Defense, 15, 6, 6, 1, 2, 0, 3, 0, 0, 4, 36, けみ子, 48488171, Bunya, 6, 1, 5
7, 15, Alex, えすみす, 뚜언띠엔, Defense, 14, 6, 6, 1, 2, 0, 3, 0, 3, 2, 24, ZEKURIP, 48488171, Bunya, 6, 1, 5
8, 13, Xiukai, 鈴木リコリス, 트리아이나, Defense, 11, 3, 3, 1, 0, 0, 2, 0, 0, 2, 12, ハッピー天月, 48488171, EGGNITE, 3, 0, 3
8, 14, Adina, たまご, 더스타, Defense, 14, 3, 3, 1, 0, 0, 2, 0, 2, 1, 39, voider26, 48488171, EGGNITE, 3, 0, 3
8, 15, Karla, Twitchtatsuo0308, 팬텀 볼트, Defense, 14, 3, 3, 1, 0, 0, 2, 0, 1, 2, 42, い力, 48488171, EGGNITE, 3, 0, 3
