rank, level, character, nickname, weapon, best weapon mastery, best weapon mastery level, total field kill, team kill, elimination, down can not eliminate, repeat down can not eliminate, down can eliminate, repeat down can eliminate, kill, assist, hunting, killer, gameId, teamName, tournament total score, tournament rank score, tournament kill score
1, 19, Leon, peporen, 흑요석짓테, Defense, 17, 13, 14, 8, 3, 0, 2, 0, 1, 10, 16, , 48720458, Toxtricity, 21.5, 10, 11.5
1, 20, William, ぷれこーーーーる, 안티오크의수류탄, Defense, 19, 13, 14, 8, 3, 0, 2, 0, 5, 7, 47, , 48720458, Toxtricity, 21.5, 10, 11.5
1, 20, Bernice, Dotter, 안드로메다, Defense, 19, 13, 14, 8, 3, 0, 2, 0, 7, 6, 46, , 48720458, Toxtricity, 21.5, 10, 11.5
2, 19, Chloe, rosen, 수다르사나, Defense, 19, 12, 12, 9, 2, 0, 1, 0, 5, 6, 46, Dotter, 48720458, †神縫合†, 18, 7, 11
2, 20, Jenny, kawaiiOTP, 알타이르, Defense, 19, 12, 12, 9, 2, 0, 1, 0, 4, 6, 53, ぷれこーーーーる, 48720458, †神縫合†, 18, 7, 11
2, 20, Elena, HeianKYO, 아르고스의눈, Defense, 19, 12, 12, 9, 2, 0, 1, 0, 3, 6, 80, Dotter, 48720458, †神縫合†, 18, 7, 11
3, 19, Xiukai, berryrabbit, 파산검, Defense, 17, 3, 3, 0, 1, 0, 2, 0, 2, 1, 34, kawaiiOTP, 48720458, Marine Delight, 7.5, 5, 2.5
3, 20, Katja, REIA778, 인터벤션, Hunt, 19, 3, 3, 0, 1, 0, 2, 0, 1, 2, 64, kawaiiOTP, 48720458, Marine Delight, 7.5, 5, 2.5
3, 19, Justyna, シユイ, 혈색반월-새벽, Defense, 18, 3, 3, 0, 1, 0, 2, 0, 0, 3, 62, , 48720458, Marine Delight, 7.5, 5, 2.5
4, 18, Estelle, レイ様, 빔엑스, Defense, 15, 5, 5, 3, 1, 0, 1, 0, 0, 4, 22, rosen, 48720458, たかし, 8.5, 4, 4.5
4, 19, Shoichi, たまこん, 악의, Defense, 18, 5, 5, 3, 1, 0, 1, 0, 3, 2, 66, rosen, 48720458, たかし, 8.5, 4, 4.5
4, 19, Theodore, Endeavor108, 데드아이, Defense, 18, 5, 5, 3, 1, 0, 1, 0, 2, 2, 41, HeianKYO, 48720458, たかし, 8.5, 4, 4.5
5, 18, Priya, mare7s, 헤븐즈도어, Defense, 18, 6, 6, 3, 1, 0, 2, 0, 4, 2, 66, Dotter, 48720458, ライトニング・ストーム, 8.5, 3, 5.5
5, 18, Mai, 一杯酒気, 사복검, Defense, 17, 6, 6, 3, 1, 0, 2, 0, 1, 5, 30, ぷれこーーーーる, 48720458, ライトニング・ストーム, 8.5, 3, 5.5
5, 18, Katja, ななしの, 위도우메이커, Defense, 18, 6, 6, 3, 1, 0, 2, 0, 1, 5, 48, ぷれこーーーーる, 48720458, ライトニング・ストーム, 8.5, 3, 5.5
6, 17, Tazia, たまご, 옥전결, Defense, 16, 4, 4, 0, 2, 0, 2, 0, 1, 1, 51, Endeavor108, 48720458, ETC, 5, 2, 3
6, 16, Jan, CiELzzz, 단영촌천투, Defense, 13, 4, 4, 0, 2, 0, 2, 0, 0, 4, 21, たまこん, 48720458, ETC, 5, 2, 3
6, 16, Karla, Twitchtatsuo0308, 팬텀 볼트, Defense, 16, 4, 4, 0, 2, 0, 2, 0, 3, 1, 38, kawaiiOTP, 48720458, ETC, 5, 2, 3
7, 16, Lyanh, デスガキ, 소울리퍼, Defense, 15, 2, 2, 1, 0, 0, 1, 0, 0, 2, 45, mare7s, 48720458, 幻想ながしそうめん, 3, 1, 2
7, 17, Isol, 冷害, 저지먼트, Hunt, 17, 2, 2, 1, 0, 0, 1, 0, 1, 1, 57, kawaiiOTP, 48720458, 幻想ながしそうめん, 3, 1, 2
7, 16, Lenox, bambooXIV, 뇌룡편, Defense, 15, 2, 2, 1, 0, 0, 1, 0, 1, 1, 14, mare7s, 48720458, 幻想ながしそうめん, 3, 1, 2
