rank, level, character, nickname, weapon, best weapon mastery, best weapon mastery level, total field kill, team kill, elimination, down can not eliminate, repeat down can not eliminate, down can eliminate, repeat down can eliminate, kill, assist, hunting, killer, gameId, teamName, tournament total score, tournament rank score, tournament kill score
1, 20, Estelle, teru3485, 네플리온, Defense, 18, 6, 6, 6, 0, 0, 0, 0, 0, 4, 35, , 48343935, J2K, 16, 10, 6
1, 20, Katja, ななしの, 인터벤션, Hunt, 19, 6, 6, 6, 0, 0, 0, 0, 1, 5, 63, , 48343935, J2K, 16, 10, 6
1, 20, Sissela, MaTfromDota2, 흑련비표-새벽, Defense, 20, 6, 6, 6, 0, 0, 0, 0, 5, 1, 55, , 48343935, J2K, 16, 10, 6
2, 19, Lenox, うぇびー, 사복검, Defense, 19, 14, 14, 9, 1, 0, 4, 0, 4, 8, 15, MaTfromDota2, 48343935, Toddler Vivid, 20.5, 7, 13.5
2, 19, Celine, さすらいぱんだ, 체이서-새벽, Defense, 20, 14, 14, 9, 1, 0, 4, 0, 8, 4, 51, MaTfromDota2, 48343935, Toddler Vivid, 20.5, 7, 13.5
2, 20, Katja, Pororoca, 인터벤션, Defense, 20, 14, 14, 9, 1, 0, 4, 0, 2, 8, 66, MaTfromDota2, 48343935, Toddler Vivid, 20.5, 7, 13.5
3, 19, Arda, 챤스포스, 더문, Defense, 18, 8, 8, 5, 2, 0, 1, 0, 3, 2, 57, さすらいぱんだ, 48343935, Etranger, 12, 5, 7
3, 20, Jenny, BROCKHAMPTON, 알타이르, Defense, 19, 8, 8, 5, 2, 0, 1, 0, 4, 3, 57, さすらいぱんだ, 48343935, Etranger, 12, 5, 7
3, 19, Garnet, Honesty, 스파이의우산, Defense, 18, 8, 8, 5, 2, 0, 1, 0, 1, 4, 26, レヴナ, 48343935, Etranger, 12, 5, 7
4, 19, DebiMarlene, レヴナ, 레바테인, Defense, 19, 10, 10, 7, 1, 0, 2, 0, 4, 6, 23, うぇびー, 48343935, Toddler Ghost, 13.5, 4, 9.5
4, 20, Hart, CiELzzz, 하트 브레이커-진홍, Defense, 20, 10, 10, 7, 1, 0, 2, 0, 4, 6, 58, うぇびー, 48343935, Toddler Ghost, 13.5, 4, 9.5
4, 20, Priya, mukkoro, 헤븐즈도어, Defense, 19, 10, 10, 7, 1, 0, 2, 0, 2, 8, 53, うぇびー, 48343935, Toddler Ghost, 13.5, 4, 9.5
5, 18, Arda, シユイ, 여제, Defense, 17, 6, 6, 2, 3, 0, 1, 0, 1, 3, 35, Pororoca, 48343935, 射出式, 7.5, 3, 4.5
5, 19, Abigail, ヴィルヴィ, 네플리온, Defense, 18, 6, 6, 2, 3, 0, 1, 0, 2, 2, 57, CiELzzz, 48343935, 射出式, 7.5, 3, 4.5
5, 18, Darko, Exaneko, 여의봉, Defense, 18, 6, 6, 2, 3, 0, 1, 0, 3, 0, 49, さすらいぱんだ, 48343935, 射出式, 7.5, 3, 4.5
6, 18, Elena, コレマサ, 미스틸테인, Defense, 17, 10, 10, 3, 3, 0, 4, 0, 0, 9, 29, BROCKHAMPTON, 48343935, Brainstorm, 10.5, 2, 8.5
6, 17, DebiMarlene, syon1222, 빛의검, Defense, 17, 10, 10, 3, 3, 0, 4, 0, 8, 1, 31, mukkoro, 48343935, Brainstorm, 10.5, 2, 8.5
6, 19, Irem, Dato2, 파이어볼, Defense, 18, 10, 10, 3, 3, 0, 4, 0, 2, 7, 44, BROCKHAMPTON, 48343935, Brainstorm, 10.5, 2, 8.5
7, 20, Arda, suvarublend, 더문, Hunt, 18, 4, 4, 3, 0, 0, 1, 0, 0, 4, 75, CiELzzz, 48343935, 江多二亭, 5, 1, 4
7, 19, Bernice, mystica, 위도우메이커, Defense, 19, 4, 4, 3, 0, 0, 1, 0, 3, 1, 60, レヴナ, 48343935, 江多二亭, 5, 1, 4
7, 19, Lenox, ふーと, 뇌룡편, Defense, 18, 4, 4, 3, 0, 0, 1, 0, 1, 3, 21, mukkoro, 48343935, 江多二亭, 5, 1, 4
8, 13, Charlotte, YoNeaKy, 절제, Defense, 11, 4, 4, 0, 1, 0, 3, 0, 0, 3, 15, mystica, 48343935, ライディングフリー, 3.5, 0, 3.5
8, 14, Felix, Sitiyoh, 애각창, Defense, 13, 4, 4, 0, 1, 0, 3, 0, 3, 1, 30, mystica, 48343935, ライディングフリー, 3.5, 0, 3.5
8, 14, Magnus, C4storice, 개밥바라기, Defense, 12, 4, 4, 0, 1, 0, 3, 0, 1, 2, 19, mystica, 48343935, ライディングフリー, 3.5, 0, 3.5
