rank, level, character, nickname, weapon, best weapon mastery, best weapon mastery level, total field kill, team kill, team kill normal, team kill autoresurrection, kill, assist, hunting, killer, gameId, teamName
1, 20, Bernice, Dorago, 안드로메다, Defense, 20, 7, 7, 6, 1, 3, 4, 95, , 47589566, ほーんてっどまんしょん
1, 19, Johann, うぃくらいん, 더썬, Defense, 19, 7, 7, 6, 1, 1, 5, 24, , 47589566, ほーんてっどまんしょん
1, 20, Chiara, OISIIPROTEIN, 아르고스의눈, Defense, 20, 7, 7, 6, 1, 3, 3, 78, , 47589566, ほーんてっどまんしょん
2, 20, Adela, かとかい, 노스페라투-새벽, Defense, 20, 15, 15, 9, 6, 4, 9, 70, Dorago, 47589566, Toddler Gangster
2, 20, Nicky, ニッキーブレーク, 프로스트팽, Defense, 19, 15, 15, 9, 6, 3, 11, 23, OISIIPROTEIN, 47589566, Toddler Gangster
2, 20, Sua, Prushka, 피스브링어-새벽, Defense, 20, 15, 15, 9, 6, 8, 6, 33, うぃくらいん, 47589566, Toddler Gangster
3, 18, Martina, chillout, 카메라캐논, Defense, 18, 14, 14, 12, 2, 8, 3, 37, Prushka, 47589566, NoName
3, 19, Jackie, ChainsawLady, 반고부, Defense, 18, 14, 14, 12, 2, 4, 4, 45, Prushka, 47589566, NoName
3, 19, Camilo, wowaka, 볼틱레토, Defense, 18, 14, 14, 12, 2, 2, 10, 45, ニッキーブレーク, 47589566, NoName
4, 17, LiDailin, Hyouya, 천잠장갑, Defense, 17, 8, 8, 5, 3, 3, 5, 47, OISIIPROTEIN, 47589566, TBD
4, 18, Bernice, ドンブレ, 안드로메다, Defense, 18, 8, 8, 5, 3, 3, 3, 53, Dorago, 47589566, TBD
4, 18, Fiora, harao, 코스믹바이던트, Hunt, 17, 8, 8, 5, 3, 2, 4, 72, OISIIPROTEIN, 47589566, TBD
5, 17, Isol, Dato2, 엔데버AX, Defense, 17, 8, 8, 7, 1, 3, 5, 39, ChainsawLady, 47589566, Brainstorm
5, 17, Garnet, きまき, 스파이의우산, Defense, 16, 8, 8, 7, 1, 3, 4, 25, chillout, 47589566, Brainstorm
5, 16, DebiMarlene, syon1222, 아론다이트, Defense, 16, 8, 8, 7, 1, 2, 5, 19, chillout, 47589566, Brainstorm
6, 14, Jan, C4storice, 택티컬톤파, Defense, 13, 4, 4, 1, 3, 2, 2, 45, Dato2, 47589566, 兵器ブリオン
6, 14, Garnet, ヴィルヴィ, 스파이의우산, Defense, 13, 4, 4, 1, 3, 0, 2, 13, きまき, 47589566, 兵器ブリオン
6, 14, William, ぷれこーーーーる, 연막탄, Defense, 12, 4, 4, 1, 3, 2, 2, 12, Dato2, 47589566, 兵器ブリオン
7, 16, Camilo, 冷害, 듀랜달Mk2, Defense, 15, 1, 1, 0, 1, 0, 1, 36, chillout, 47589566, Toddler Ghost
7, 16, Hart, CiELzzz, 틴스피릿, Hunt, 15, 1, 1, 0, 1, 1, 0, 55, ChainsawLady, 47589566, Toddler Ghost
7, 15, Darko, レヴナ, 구원의여신상, Defense, 14, 1, 1, 0, 1, 0, 0, 33, ChainsawLady, 47589566, Toddler Ghost
8, 12, Leon, upalupa, 빙화현옥수, Defense, 11, 2, 2, 0, 2, 0, 2, 27, Hyouya, 47589566, NotBeingAll
8, 13, Shoichi, sLLLime, 악의, Defense, 12, 2, 2, 0, 2, 2, 0, 19, harao, 47589566, NotBeingAll
8, 13, Emma, 灯油, 풍마수리검, Defense, 12, 2, 2, 0, 2, 0, 1, 16, ドンブレ, 47589566, NotBeingAll
