rank, level, character, nickname, weapon, best weapon mastery, best weapon mastery level, total field kill, team kill, elimination, down can not eliminate, repeat down can not eliminate, down can eliminate, repeat down can eliminate, kill, assist, hunting, killer, gameId, teamName, tournament total score, tournament rank score, tournament kill score
1, 20, Echion, けみ子, 블랙맘바킹-TL, Defense, 20, 19, 20, 17, 1, 0, 1, 0, 6, 12, 50, , 47837596, OverThrow, 28.5, 10, 18.5
1, 20, Leon, sino1012, 프로스트팽, Defense, 20, 19, 20, 17, 1, 0, 1, 0, 5, 11, 45, , 47837596, OverThrow, 28.5, 10, 18.5
1, 20, Rozzi, れもんだもん, 하이눈, Defense, 20, 19, 20, 17, 1, 0, 1, 0, 8, 9, 70, , 47837596, OverThrow, 28.5, 10, 18.5
2, 20, Sua, Exaneko, 둠스데이, Defense, 20, 3, 3, 0, 1, 0, 2, 0, 1, 2, 82, れもんだもん, 47837596, ひやしねこねこ, 9.5, 7, 2.5
2, 20, Elena, 冷害, 미스틸테인, Defense, 19, 3, 3, 0, 1, 0, 2, 0, 0, 2, 33, sino1012, 47837596, ひやしねこねこ, 9.5, 7, 2.5
2, 20, Irem, catsR, 체이서, Defense, 20, 3, 3, 0, 1, 0, 2, 0, 2, 1, 67, sino1012, 47837596, ひやしねこねこ, 9.5, 7, 2.5
3, 20, Justyna, かとかい, 팬텀 볼트, Defense, 19, 4, 4, 2, 0, 0, 2, 0, 2, 2, 60, れもんだもん, 47837596, Toddler Gangster, 9, 5, 4
3, 20, Katja, Meltt, 인터벤션, Defense, 20, 4, 4, 2, 0, 0, 2, 0, 2, 2, 48, れもんだもん, 47837596, Toddler Gangster, 9, 5, 4
3, 20, Mai, Prushka, 뇌룡편, Defense, 18, 4, 4, 2, 0, 0, 2, 0, 0, 4, 24, れもんだもん, 47837596, Toddler Gangster, 9, 5, 4
4, 20, Leni, ZEKURIP, 엘레강스, Defense, 18, 4, 4, 1, 3, 0, 0, 0, 0, 1, 24, けみ子, 47837596, チクチク梅, 6.5, 4, 2.5
4, 20, LiDailin, レイライン, 케르베로스, Defense, 19, 4, 4, 1, 3, 0, 0, 0, 2, 2, 63, れもんだもん, 47837596, チクチク梅, 6.5, 4, 2.5
4, 20, Sua, 無双, 터럭손방망이, Defense, 20, 4, 4, 1, 3, 0, 0, 0, 2, 1, 89, Meltt, 47837596, チクチク梅, 6.5, 4, 2.5
5, 18, Piolo, 松マキサ, 비익련리, Defense, 16, 7, 7, 3, 3, 0, 1, 0, 1, 5, 28, けみ子, 47837596, 松竹梅, 8.5, 3, 5.5
5, 18, Jan, LegendOfLeague, 흑요석짓테, Defense, 17, 7, 7, 3, 3, 0, 1, 0, 1, 2, 48, , 47837596, 松竹梅, 8.5, 3, 5.5
5, 18, Istvan, akihisa, 장팔사모, Defense, 17, 7, 7, 3, 3, 0, 1, 0, 5, 2, 38, sino1012, 47837596, 松竹梅, 8.5, 3, 5.5
6, 15, Garnet, ChainsawLady, 스파이의우산, Defense, 13, 1, 1, 1, 0, 0, 0, 0, 0, 1, 24, けみ子, 47837596, Etranger, 3, 2, 1
6, 16, Camilo, wowaka, 디오스쿠로이, Defense, 15, 1, 1, 1, 0, 0, 0, 0, 1, 0, 61, れもんだもん, 47837596, Etranger, 3, 2, 1
6, 14, Martina, chillout, 컴파운드사이트, Defense, 13, 1, 1, 1, 0, 0, 0, 0, 0, 1, 5, sino1012, 47837596, Etranger, 3, 2, 1
7, 13, Hart, 세상은둥글게, 더월, Hunt, 13, 5, 5, 0, 2, 0, 3, 0, 2, 0, 44, けみ子, 47837596, Team Papago, 5, 1, 4
7, 13, Eva, 에필로그, 여의주, Defense, 13, 5, 5, 0, 2, 0, 3, 0, 2, 3, 37, けみ子, 47837596, Team Papago, 5, 1, 4
7, 13, Barbara, 98년생노망주, 엘레강스, Defense, 12, 5, 5, 0, 2, 0, 3, 0, 1, 3, 35, けみ子, 47837596, Team Papago, 5, 1, 4
