rank, level, character, nickname, weapon, best weapon mastery, best weapon mastery level, total field kill, team kill, elimination, down can not eliminate, repeat down can not eliminate, down can eliminate, repeat down can eliminate, kill, assist, hunting, killer, gameId, teamName, tournament total score, tournament rank score, tournament kill score
1, 20, YuMin, akihisa, 여제, Defense, 20, 15, 15, 8, 3, 0, 4, 0, 9, 4, 75, , 47831904, 松竹梅, 23.5, 10, 13.5
1, 20, Nathapon, 松マキサ, 울트라비전, Defense, 19, 15, 15, 8, 3, 0, 4, 0, 4, 11, 35, , 47831904, 松竹梅, 23.5, 10, 13.5
1, 19, Garnet, LegendOfLeague, 마법봉, Defense, 19, 15, 15, 8, 3, 0, 4, 0, 2, 11, 28, , 47831904, 松竹梅, 23.5, 10, 13.5
2, 20, Irem, catsR, 여의주, Defense, 20, 15, 15, 8, 4, 0, 3, 0, 6, 5, 62, 松マキサ, 47831904, ひやしねこねこ, 20, 7, 13
2, 20, Elena, 冷害, 활빈검, Defense, 19, 15, 15, 8, 4, 0, 3, 0, 2, 12, 25, akihisa, 47831904, ひやしねこねこ, 20, 7, 13
2, 20, Sua, Exaneko, 둠스데이, Defense, 19, 15, 15, 8, 4, 0, 3, 0, 7, 5, 55, akihisa, 47831904, ひやしねこねこ, 20, 7, 13
3, 20, Nadine, Meltt, 혈색반월, Defense, 20, 15, 15, 7, 3, 0, 5, 0, 6, 6, 56, catsR, 47831904, Toddler Gangster, 18.5, 5, 13.5
3, 19, Leon, Prushka, 흑요석짓테, Defense, 19, 15, 15, 7, 3, 0, 5, 0, 3, 9, 21, 冷害, 47831904, Toddler Gangster, 18.5, 5, 13.5
3, 20, Justyna, かとかい, 팬텀 볼트, Defense, 20, 15, 15, 7, 3, 0, 5, 0, 6, 8, 69, catsR, 47831904, Toddler Gangster, 18.5, 5, 13.5
4, 19, Karla, 98년생노망주, 혈색반월-새벽, Defense, 18, 10, 10, 0, 5, 0, 5, 0, 3, 5, 65, LegendOfLeague, 47831904, Team Papago, 11.5, 4, 7.5
4, 18, Laura, 세상은둥글게, 우라누스, Defense, 17, 10, 10, 0, 5, 0, 5, 0, 1, 7, 36, Meltt, 47831904, Team Papago, 11.5, 4, 7.5
4, 19, Hisui, 에필로그, 빛의검, Defense, 18, 10, 10, 0, 5, 0, 5, 0, 6, 2, 42, Meltt, 47831904, Team Papago, 11.5, 4, 7.5
5, 19, Kenneth, wowaka, 저거너트, Defense, 18, 2, 2, 2, 0, 0, 0, 0, 0, 2, 54, Meltt, 47831904, Etranger, 5, 3, 2
5, 18, Darko, ChainsawLady, 여의봉, Defense, 17, 2, 2, 2, 0, 0, 0, 0, 0, 1, 37, かとかい, 47831904, Etranger, 5, 3, 2
5, 19, Theodore, chillout, 데드아이, Hunt, 18, 2, 2, 2, 0, 0, 0, 0, 2, 0, 55, かとかい, 47831904, Etranger, 5, 3, 2
6, 15, William, ZEKURIP, 안티오크의수류탄, Defense, 13, 2, 2, 0, 2, 0, 0, 0, 1, 1, 34, Exaneko, 47831904, チクチク梅, 3, 2, 1
6, 15, Eleven, レイライン, 뿅망치, Defense, 12, 2, 2, 0, 2, 0, 0, 0, 0, 1, 24, Exaneko, 47831904, チクチク梅, 3, 2, 1
6, 15, Hisui, 無双, 빛의검, Defense, 13, 2, 2, 0, 2, 0, 0, 0, 1, 1, 33, catsR, 47831904, チクチク梅, 3, 2, 1
7, 14, Hisui, けみ子, 모노호시자오, Defense, 14, 7, 7, 1, 2, 0, 4, 0, 3, 2, 36, 松マキサ, 47831904, OverThrow, 7, 1, 6
7, 14, Leon, sino1012, 빙화현옥수, Defense, 13, 7, 7, 1, 2, 0, 4, 0, 2, 1, 48, akihisa, 47831904, OverThrow, 7, 1, 6
7, 14, Rozzi, れもんだもん, 악켈테, Defense, 14, 7, 7, 1, 2, 0, 4, 0, 2, 2, 31, akihisa, 47831904, OverThrow, 7, 1, 6
