rank, level, character, nickname, weapon, best weapon mastery, best weapon mastery level, total field kill, team kill, kill, assist, hunting, killer, gameId, teamName
1, 20, Leni, RIKE, 마탄의사수, Defense, 20, 12, 12, 1, 11, 39, , 46133902, Hide and Escape
1, 20, Charlotte, マーカスの大胸筋, 더썬, Defense, 20, 12, 12, 0, 11, 24, , 46133902, Hide and Escape
1, 20, Hisui, 漁夫カルマ, 다인슬라이프, Defense, 20, 12, 12, 11, 1, 75, , 46133902, Hide and Escape
2, 19, Celine, ymt, 루테늄구슬, Defense, 19, 7, 7, 2, 4, 34, 漁夫カルマ, 46133902, 伝説の中西
2, 19, Leon, エラン, 빙화현옥수, Defense, 18, 7, 7, 2, 4, 33, 漁夫カルマ, 46133902, 伝説の中西
2, 19, Piolo, MaTfromDota2, 대소반룡곤, Defense, 18, 7, 7, 3, 3, 39, RIKE, 46133902, 伝説の中西
3, 19, Alonso, sukopi, 아이언피스트, Defense, 19, 8, 8, 2, 6, 20, 漁夫カルマ, 46133902, 聖帝十字陵
3, 20, Bernice, peporen, 위도우 메이커-진홍, Defense, 19, 8, 8, 1, 6, 52, 漁夫カルマ, 46133902, 聖帝十字陵
3, 20, Celine, 駅弁mk, 체이서, Defense, 20, 8, 8, 5, 2, 65, 漁夫カルマ, 46133902, 聖帝十字陵
4, 20, Eva, コメダの泥水, 여의주, Defense, 20, 3, 3, 3, 0, 72, 漁夫カルマ, 46133902, Rage Soeleil
4, 19, Lenox, たまご, 뇌룡편, Defense, 19, 3, 3, 0, 3, 32, 駅弁mk, 46133902, Rage Soeleil
4, 19, Tia, saimina, 터럭손방망이, Defense, 19, 3, 3, 0, 1, 38, 漁夫カルマ, 46133902, Rage Soeleil
5, 18, Alex, たまこん, 홀스터톤파, Defense, 18, 4, 4, 0, 4, 36, コメダの泥水, 46133902, たかし
5, 18, YuMin, お豆腐の匠, 더스타, Defense, 18, 4, 4, 3, 1, 42, コメダの泥水, 46133902, たかし
5, 18, Eleven, レイ様, 천근추, Defense, 17, 4, 4, 1, 3, 21, コメダの泥水, 46133902, たかし
6, 18, Garnet, minagawa, 스파이의우산, Defense, 17, 0, 0, 0, 0, 20, 駅弁mk, 46133902, ジャンボ
6, 19, Katja, DEKABIGUNO, 위도우 메이커-진홍, Hunt, 18, 0, 0, 0, 0, 52, 駅弁mk, 46133902, ジャンボ
6, 18, Adriana, warrick, 소이탄, Defense, 18, 0, 0, 0, 0, 49, sukopi, 46133902, ジャンボ
7, 18, Felix, たまねぎ2nd, 애각창, Defense, 18, 4, 4, 3, 1, 49, 漁夫カルマ, 46133902, NotBeingAll
7, 17, Mai, upalupa, 글레이프니르, Defense, 16, 4, 4, 0, 2, 22, 漁夫カルマ, 46133902, NotBeingAll
7, 18, Priya, sLLLime, 헤븐즈도어, Defense, 18, 4, 4, 1, 2, 41, 漁夫カルマ, 46133902, NotBeingAll
8, 10, Kenneth, salt97, 파라슈, Defense, 6, 0, 0, 0, 0, 5, MaTfromDota2, 46133902, ほーんてっどまんしょん
8, 10, Echion, OISIIPROTEIN, 블랙맘바킹, Defense, 7, 0, 0, 0, 0, 11, ymt, 46133902, ほーんてっどまんしょん
8, 9, Barbara, うぃくらいん, 엘레강스, Defense, 6, 0, 0, 0, 0, 9, エラン, 46133902, ほーんてっどまんしょん
