rank, level, character, nickname, weapon, best weapon mastery, best weapon mastery level, total field kill, team kill, team kill normal, team kill autoresurrection, kill, assist, hunting, killer, gameId, teamName
1, 20, Lyanh, kirisamefirst, 비색 단검-진홍, Defense, 20, 17, 17, 16, 1, 5, 10, 61, , 46452559, ネコノミーシンドローム
1, 20, Lenox, 一杯酒気, 사복검, Defense, 19, 17, 17, 16, 1, 3, 14, 47, , 46452559, ネコノミーシンドローム
1, 20, Adina, keikoma, 더 데스-진홍, Defense, 20, 17, 17, 16, 1, 9, 6, 56, , 46452559, ネコノミーシンドローム
2, 20, Rio, 舞野, 페일노트-진홍, Defense, 20, 8, 8, 5, 3, 4, 4, 73, kirisamefirst, 46452559, 舞野組
2, 20, Elena, HeianKYO, 아르고스의눈, Defense, 20, 8, 8, 5, 3, 2, 5, 75, kirisamefirst, 46452559, 舞野組
2, 19, Adriana, シユイ, 체이서, Defense, 20, 8, 8, 5, 3, 2, 5, 35, kirisamefirst, 46452559, 舞野組
3, 20, DebiMarlene, syon1222, 레바테인, Defense, 18, 1, 1, 1, 0, 0, 0, 37, シユイ, 46452559, Brainstorm
3, 20, Bernice, IREMKING, 안드로메다, Defense, 20, 1, 1, 1, 0, 1, 0, 69, シユイ, 46452559, Brainstorm
3, 19, Vanya, きまき, 여제, Defense, 18, 1, 1, 1, 0, 0, 1, 37, 舞野, 46452559, Brainstorm
4, 20, YuMin, お豆腐の匠, 여제, Hunt, 20, 8, 8, 6, 2, 3, 4, 72, keikoma, 46452559, たかし
4, 19, Eleven, レイ様, 천근추, Defense, 18, 8, 8, 6, 2, 1, 6, 28, keikoma, 46452559, たかし
4, 18, Alex, たまこん, 플라즈마톤파, Defense, 18, 8, 8, 6, 2, 4, 3, 29, keikoma, 46452559, たかし
5, 19, Lyanh, デスガキ, 프라가라흐, Defense, 18, 3, 3, 3, 0, 1, 2, 46, keikoma, 46452559, Marine Delight
5, 19, Lenore, berryrabbit, 헤븐즈도어, Defense, 19, 3, 3, 3, 0, 2, 1, 47, お豆腐の匠, 46452559, Marine Delight
5, 18, Alonso, おぼろづき米, 디바인피스트, Defense, 17, 3, 3, 3, 0, 0, 3, 39, keikoma, 46452559, Marine Delight
6, 17, Arda, RQQQQ, 더문, Hunt, 17, 4, 4, 1, 3, 0, 1, 58, 一杯酒気, 46452559, 伝説の中西
6, 17, Chloe, サーモン中西, 플레솃, Defense, 17, 4, 4, 1, 3, 3, 1, 32, kirisamefirst, 46452559, 伝説の中西
6, 17, Magnus, Endeavor108, 개밥바라기, Defense, 15, 4, 4, 1, 3, 1, 3, 11, keikoma, 46452559, 伝説の中西
7, 14, DebiMarlene, 主任, 엑스칼리버, Defense, 12, 3, 3, 0, 3, 2, 0, 14, 一杯酒気, 46452559, Rage Soleil
7, 14, Hart, saimina, 더월, Defense, 12, 3, 3, 0, 3, 1, 2, 25, たまこん, 46452559, Rage Soleil
7, 14, Markus, たまご, 반고부, Defense, 12, 3, 3, 0, 3, 0, 3, 27, keikoma, 46452559, Rage Soleil
