rank, level, character, nickname, weapon, best weapon mastery, best weapon mastery level, total field kill, team kill, team kill normal, team kill autoresurrection, kill, assist, hunting, killer, gameId, teamName
1, 20, Rozzi, れもんだもん, 악켈테, Defense, 20, 17, 17, 8, 9, 10, 4, 59, , 47151235, エステル同好会
1, 19, Isol, sino1012, 하이 눈-새벽, Defense, 20, 17, 17, 8, 9, 4, 6, 26, , 47151235, エステル同好会
1, 19, LiDailin, voider26, 주작자문, Defense, 18, 17, 17, 8, 9, 3, 10, 35, , 47151235, エステル同好会
2, 20, Lenore, ZEKURIP, 헤븐즈도어, Defense, 20, 13, 13, 8, 5, 4, 7, 45, れもんだもん, 47151235, チクチク梅
2, 19, Alonso, レイライン, 빙화현옥수, Defense, 19, 13, 13, 8, 5, 0, 12, 9, sino1012, 47151235, チクチク梅
2, 20, Hisui, 無双, 빛의검, Defense, 20, 13, 13, 8, 5, 9, 3, 66, れもんだもん, 47151235, チクチク梅
3, 19, Markus, ニッキーブレーク, 반고부, Defense, 19, 12, 12, 7, 5, 3, 9, 18, レヴナ, 47151235, Toddler Gangster
3, 20, Laura, うぇびー, 우라누스, Defense, 19, 12, 12, 7, 5, 2, 9, 37, CiELzzz, 47151235, Toddler Gangster
3, 20, Justyna, かとかい, 팬텀 볼트, Defense, 20, 12, 12, 7, 5, 7, 5, 58, sino1012, 47151235, Toddler Gangster
4, 20, Felix, たまねぎ2nd, 롱기누스의 창-진홍, Defense, 20, 7, 7, 3, 4, 4, 3, 91, ZEKURIP, 47151235, NotBeingAll
4, 19, Mai, upalupa, 뇌룡편, Defense, 19, 7, 7, 3, 4, 1, 6, 28, ZEKURIP, 47151235, NotBeingAll
4, 20, Priya, sLLLime, 헤븐즈도어, Defense, 20, 7, 7, 3, 4, 2, 5, 52, 無双, 47151235, NotBeingAll
5, 19, Darko, レヴナ, 여의봉, Defense, 19, 3, 3, 2, 1, 1, 2, 31, voider26, 47151235, Toddler Ghost
5, 19, Elena, 冷害, 활빈검, Defense, 19, 3, 3, 2, 1, 0, 3, 34, かとかい, 47151235, Toddler Ghost
5, 20, Hart, CiELzzz, 프리버드, Defense, 20, 3, 3, 2, 1, 2, 1, 65, ニッキーブレーク, 47151235, Toddler Ghost
6, 18, YuMin, WeNeedaHero, 여제, Defense, 19, 8, 8, 3, 5, 1, 7, 48, ZEKURIP, 47151235, tekitou
6, 17, Alonso, catsR, 빙화현옥수, Defense, 17, 8, 8, 3, 5, 2, 6, 15, れもんだもん, 47151235, tekitou
6, 18, Alex, BLUNA, 미치광이왕의카드, Defense, 18, 8, 8, 3, 5, 5, 3, 27, voider26, 47151235, tekitou
7, 15, William, ぷれこーーーーる, 안티오크의수류탄, Defense, 15, 4, 4, 0, 4, 1, 1, 26, 無双, 47151235, TRANSAM
7, 15, Camilo, YoNeaKy, 볼틱레토, Defense, 14, 4, 4, 0, 4, 2, 1, 41, ZEKURIP, 47151235, TRANSAM
7, 16, Jan, 混沌の闇ヤスオ, 단영촌천투, Defense, 15, 4, 4, 0, 4, 1, 3, 35, 無双, 47151235, TRANSAM
8, 14, Rio, ハッピー天月, 트윈보우, Defense, 15, 4, 4, 1, 3, 3, 1, 50, かとかい, 47151235, Out of Control
8, 14, Lenore, い力, 헤븐즈도어, Defense, 14, 4, 4, 1, 3, 0, 4, 28, かとかい, 47151235, Out of Control
8, 14, Lenox, みゅーき, 뇌룡편, Defense, 14, 4, 4, 1, 3, 1, 3, 8, ニッキーブレーク, 47151235, Out of Control
